ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
21,30,6.67974,0.103772,6.46813,4.3317,27.7483,-0.156739,58.4649,21,12110,0.496509,12110.5
28,31,2.16332,6.90814,8.46901,5.89885,176.947,-0.597677,76.4975,78,0,0.5,0.5
28,31,2.16304,6.91241,8.47227,7.70098,167.72,-0.606225,75.1887,72,152,0.5,152.5
23,30,6.71347,0.134888,4.7679,1.47371,107.846,-1.11245,92.5134,81,344,0.49581,344.496
26,30,6.58638,0.115621,2.60307,3.63997,3.31521,-0.257467,56.4367,16,12073,0.484254,12073.5
28,31,2.1416,7.06694,8.41674,7.54707,134.319,-0.481331,71.1512,56,1985,0.497616,1985.5
23,30,6.68539,0.105376,6.46017,6.70483,107.431,-1.99889,89.2045,81,246,0.493705,246.494
28,30,6.93426,0.1,3.24187,4.9872,0,-0,0,0,12938,0.5,12938.5
28,30,2.2509,7.16627,6.39043,1.52292,29.5475,-0.529945,82.8608,32,4344,0.489932,4344.49
28,31,2.03439,6.97207,6.27528,2.55997,71.9246,-0.24578,68.5752,28,9974,0.490268,9974.49
29,47,6.00416,3.71049,9.94269,7.93326,320.49,-0.303383,67.5484,40,2269,0.492882,2269.49
30,54,7.95306,9.62177,10,0.782081,117.3,-0.172563,71.4971,33,5960,0.494456,5960.49
23,30,6.66779,0.1,5.06242,1.07348,107.39,-0.928594,92.6768,76,343,0.478368,343.478
28,31,2.06161,6.89628,8.69589,5.93988,77.8362,-0.282627,67.1268,30,9858,0.49585,9858.5
25,30,6.24995,0.1,3.2424,5.02978,28.4302,-9.23677,83.3333,33,0,0.5,0.5
23,30,6.37033,0.119803,4.86595,1.4949,55.3552,-0.393427,74.9799,38,6691,0.5,6691.5
23,30,6.58866,0.132907,6.44623,6.48167,83.65,-0.997995,83.5935,61,3597,0.485078,3597.49
28,32,2.5584,5.22791,8.43084,5.95061,96.7286,-0.329373,67.8173,33,8345,0.498251,8345.5
28,31,2.16283,6.90747,8.46237,7.4978,167.72,-0.606225,75.1887,72,152,0.5,152.5
30,54,7.87962,8.66028,10,2.20077,551.16,-0.351931,75.1215,70,152,0.5,152.5
28,31,2.15238,7.084,8.4549,7.96032,139.256,-0.49048,71.2938,59,1867,0.5,1867.5
28,32,1.56071,7.56011,8.1871,0.739572,-0.87312,-0.0387219,64.1308,9,12592,0.483743,12592.5
23,30,6.65215,0.201529,5.51535,1.57097,107.662,-1.01897,92.3295,77,938,0.498148,938.498
27,49,6.35484,6.48255,9.42324,7.99444,454.886,-0.303452,66.1772,38,1763,0.494843,1763.49
29,32,2.28163,6.98732,8.45605,1.95861,96.4124,-0.399134,78.6447,54,4928,0.495894,4928.5
26,30,5.19143,0.347078,3.09993,5.60997,27.5435,-20.6332,83.3333,32,0,0.5,0.5
28,31,1.86426,6.94112,8.59679,9.92187,74.2634,-0.251071,61.8497,27,10287,0.489619,10287.5
30,54,7.83318,9.656,9.93298,0.867885,505.122,-0.300881,76.885,62,136,0.490718,136.491
23,30,7.16544,0.192894,5.01048,1.40389,69.0756,-0.794383,85.2988,54,3918,0.465551,3918.47
23,30,6.61126,0.1,4.92714,1.06886,118.905,-1.12842,92.5134,87,0,0.5,0.5
27,49,6.39694,6.50095,9.86226,7.8737,494.885,-0.323151,68.1319,45,1215,0.49237,1215.49
25,30,6.91429,0.1,3.24068,5.05615,20.4725,-28.2713,83.3333,28,0,0.5,0.5
23,30,6.69539,0.1,6.48117,4.51942,87.958,-1.47618,90.4545,67,68,0.499673,68.4997
28,31,2.17762,7.16913,6.43686,1.10562,164.576,-0.50066,81.4037,87,276,0.496066,276.496
29,32,2.20061,7.32301,6.55606,0.9238,104.364,-0.362318,76.8924,52,4325,0.496685,4325.5
28,31,1.3184,6.89277,8.47902,7.65101,-7.93973,-0.0419694,51.5929,7,12947,0.498456,12947.5
22,30,6.77794,0.209303,4.41319,4.2666,53.4652,-0.416322,68.8235,32,8052,0.496346,8052.5
29,47,6.73249,3.39766,10,7.99111,483.366,-0.422039,72.3597,74,559,0.49653,559.497
23,30,6.67527,0.116904,6.46831,5.79469,121.049,-1.91397,89.899,89,0,0.5,0.5
28,32,2.15208,7.09878,8.52257,1.95288,105.357,-0.219495,71.3168,37,7589,0.493516,7589.49
28,30,2.13351,7.03948,6.38637,1.48826,25.6694,-0.355083,76.2269,25,7118,0.490062,7118.49
29,46,6.7804,3.65466,10,7.98452,408.494,-0.42742,72.0816,70,631,0.498612,631.499
23,30,6.70673,0.1,7.36244,6.81846,110.586,-2.02434,89.2045,82,0,0.5,0.5
30,54,7.91235,8.61382,9.9452,1.99759,503.535,-0.328866,74.3404,65,292,0.495314,292.495
29,47,6.71516,3.7022,10,7.96861,546.32,-0.437392,72.9714,80,81,0.496672,81.4967
23,30,6.67187,0.11435,6.50932,5.7298,121.049,-1.91397,89.899,89,0,0.5,0.5
28,31,2.16349,7.14106,6.27442,1.47937,123.279,-0.372204,76.7062,57,1614,0.497759,1614.5
29,32,1.50183,7.03714,8.34467,0.932309,251.936,-0.320844,75.8036,58,357,0.487756,357.488
28,31,1.90293,6.5812,8.67137,8.21807,87.865,-0.280952,65.5386,30,9801,0.49585,9801.5
30,56,8.88951,8.92067,10,0.543855,199.31,-0.263681,77.9419,51,459,0.495752,459.496
29,32,2.15659,7.30743,6.47965,0.902111,133.576,-0.434687,80.5064,75,723,0.49447,723.494
29,32,1.45075,7.07655,8.34881,0.1,215.313,-0.278204,78.3754,52,271,0.495752,271.496
28,31,2.16326,6.92516,8.43842,5.34838,157.582,-0.558552,76.5683,76,82,0.491891,82.4919
23,30,6.68956,0.185744,6.49346,5.09389,113.907,-1.84592,89.899,82,443,0.495209,443.495
30,43,2.25588,6.89258,6.61616,1.10669,226.446,-0.120534,65.1761,22,2843,0.48057,2843.48
28,32,2.66494,6.35047,8.46719,7.87883,35.5133,-0.18956,59.8863,23,11678,0.494732,11678.5
30,54,7.87389,8.63043,9.94525,2.21861,594.907,-0.36203,75.5294,76,0,0.5,0.5
26,30,5.12356,0.334542,2.9885,5.61738,24.1977,-1.1445,84.2568,29,2931,0.479826,2931.48
27,31,2.30811,8.40306,8.44511,5.91713,-2.16476,-0.0485968,55.4475,9,12925,0.492799,12925.5
27,49,6.35863,6.62713,9.85077,7.94348,698.011,-0.353094,69.3276,59,216,0.489077,216.489
29,32,2.28788,7.17383,6.55506,1.65407,121.162,-0.526509,81.3187,78,353,0.498407,353.498
30,54,7.84818,9.67638,10,0.856107,584.312,-0.321107,78.1355,68,0,0.5,0.5
23,30,6.62076,0.484832,4.0031,3.18191,100.279,-1.02558,89.0295,71,2514,0.491858,2514.49
