ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
30,41,5.30957,0.95247,6.60567,0.1,201.561,-0.297122,77.7726,0,0,0,0
22,30,7.64892,8.15846,4.84743,3.83022,91.6136,-1.40233,90.9091,0,0,0,0
24,31,10,8.80665,5.00045,6.15098,13.269,-23.4049,83.3333,0,0,0,0
26,33,5.58553,8.49121,4.41705,0.758804,115.328,-0.680164,88.4215,0,0,0,0
30,45,6.16814,0.366836,9.18768,1.787,18.6725,-0.0790495,63.247,0,0,0,0
24,31,9.59008,8.70179,5.07081,5.88779,20.6613,-28.2172,83.3333,0,0,0,0
24,31,9.01135,9.07204,4.99634,6.31313,41.6456,-3.44615,83.3333,0,0,0,0
30,43,6.20964,0.298461,9.74708,0.471008,241.746,-0.360782,80.767,0,0,0,0
19,30,7.59945,7.54076,4.98239,2.66764,9.3338,-0.0700168,56.6797,0,0,0,0
24,32,9.96646,8.93889,6.70646,6.30353,41.6456,-3.44615,83.3333,0,0,0,0
24,31,9.29645,8.80656,5.00445,6.2955,30.1173,-17.089,83.3333,0,0,0,0
24,32,9.99852,9.02121,5.10188,7.65315,33.8179,-4.36323,83.3333,0,0,0,0
22,31,8.69376,9.94299,4.97935,7.05055,94.2153,-1.38525,89.2045,0,0,0,0
22,30,7.62419,7.23186,4.85206,4.07795,77.1513,-1.46971,90.9091,0,0,0,0
22,31,9.73462,8.76134,5.08612,7.80145,72.4436,-1.34639,88.3117,0,0,0,0
24,31,9.34265,8.80667,5.00206,6.15145,30.1173,-17.089,83.3333,0,0,0,0
24,31,7.92101,8.80947,4.78571,6.13126,-7.27889,0.103442,43.7355,0,0,0,0
24,31,9.58762,8.7878,5.00542,6.03439,20.6613,-28.2172,83.3333,0,0,0,0
26,31,9.33256,8.79524,5.01408,6.25874,0,-0,0,0,0,0,0
22,30,8.01095,7.49587,4.98264,2.86398,83.9756,-1.18485,91.2879,0,0,0,0
