Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
191,0,0,106.416168,-1.019715,92.513369
191,0,1,28.075157,-31.835982,83.333333
191,0,2,28.075157,-31.835982,83.333333
191,0,3,1024.196266,-0.140096,66.271947
191,0,4,1419.580837,-0.157193,65.698103
191,0,5,378.783852,-0.595086,80.098050
191,0,6,30.117292,-17.088960,83.333333
191,0,7,28.402025,-30.626473,83.333333
191,0,8,489.575237,-0.358565,71.965306
191,0,9,30.117292,-17.088960,83.333333
191,0,10,32.666223,-8.491379,83.333333
191,0,11,113.514839,-0.451985,80.926314
191,0,12,614.175132,-0.380914,70.437310
191,0,13,28.402025,-30.626473,83.333333
191,0,14,73.593734,-1.851891,88.311688
191,0,15,814.388992,-0.363061,71.084910
191,0,16,1017.112262,-0.140198,66.346991
191,0,17,614.175132,-0.380914,70.437310
191,0,18,1084.068521,-0.145491,65.961538
191,0,19,378.783852,-0.595086,80.098050
191,0,20,32.823395,-8.057343,83.333333
191,0,21,41.075999,-4.413576,83.333333
191,0,22,814.388992,-0.363061,71.084910
191,0,23,1230.276347,-0.149748,65.958186
191,0,24,113.514839,-0.451985,80.926314
191,0,25,930.489090,-0.144461,66.008023
191,0,26,73.593734,-1.851891,88.311688
191,0,27,1352.752161,-0.156306,65.736259
191,0,28,1246.480008,-0.150207,65.800296
191,0,29,531.003484,-0.349072,71.752334
191,0,30,89.516324,-1.769120,89.204545
191,0,31,930.489090,-0.144461,66.008023
191,0,32,77.151263,-1.469705,90.909091
191,0,33,1017.112262,-0.140198,66.346991
191,0,34,1419.580837,-0.157193,65.698103
191,0,35,1352.752161,-0.156306,65.736259
191,0,36,89.516324,-1.769120,89.204545
191,0,37,28.402025,-30.626473,83.333333
191,0,38,28.075157,-31.835982,83.333333
191,0,39,42.141676,-4.265301,83.333333
191,0,40,43.506300,-3.173936,83.333333
191,0,41,50.456361,-2.893801,83.333333
191,0,42,1042.112499,-0.141887,66.098432
191,0,43,516.901987,-0.364577,71.353561
191,0,44,489.575237,-0.358565,71.965306
191,0,45,516.901987,-0.364577,71.353561
191,0,46,531.003484,-0.349072,71.752334
191,0,47,614.175132,-0.380914,70.437310
191,0,48,100.192158,-1.456126,91.287879
191,0,49,50.456361,-2.893801,83.333333
191,0,50,77.151263,-1.469705,90.909091
191,0,51,1230.276347,-0.149748,65.958186
191,0,52,1246.480008,-0.150207,65.800296
191,0,53,77.151263,-1.469705,90.909091
191,0,54,100.192158,-1.456126,91.287879
191,0,55,105.721186,-1.422361,91.608392
191,0,56,32.823395,-8.057343,83.333333
191,0,57,106.593303,-1.083946,92.329545
191,0,58,113.411431,-1.274007,92.121212
191,0,59,32.666223,-8.491379,83.333333
191,0,60,109.142933,-1.311155,91.883117
191,0,61,106.416168,-1.019715,92.513369
191,0,62,105.721186,-1.422361,91.608392
191,0,63,113.411431,-1.274007,92.121212
191,0,64,109.142933,-1.311155,91.883117
191,0,65,49.328347,-2.989243,83.333333
191,0,66,43.506300,-3.173936,83.333333
191,0,67,89.516324,-1.769120,89.204545
191,0,68,1034.984670,-0.141420,66.131276
191,0,69,1042.112499,-0.141887,66.098432
191,0,70,105.439286,-1.021145,92.513369
191,0,71,107.575673,-1.082557,92.329545
191,0,72,1034.984670,-0.141420,66.131276
191,0,73,41.075999,-4.413576,83.333333
191,0,74,42.141676,-4.265301,83.333333
191,0,75,1027.527919,-0.141295,66.223727
191,0,76,73.593734,-1.851891,88.311688
191,0,77,1024.127850,-0.140661,66.315108
191,0,78,1017.112262,-0.140198,66.346991
191,0,79,41.075999,-4.413576,83.333333
191,0,80,109.142933,-1.311155,91.883117
191,0,81,49.328347,-2.989243,83.333333
191,0,82,105.439286,-1.021145,92.513369
191,0,83,1027.527919,-0.141295,66.223727
191,0,84,107.575673,-1.082557,92.329545
191,0,85,1027.527919,-0.141295,66.223727
191,0,86,105.439286,-1.021145,92.513369
191,0,87,1027.527919,-0.141295,66.223727
191,0,88,1024.127850,-0.140661,66.315108
191,0,89,1024.127850,-0.140661,66.315108
191,0,90,1017.112262,-0.140198,66.346991
191,0,91,107.575673,-1.082557,92.329545
191,0,92,106.593303,-1.083946,92.329545
191,0,93,106.416168,-1.019715,92.513369
191,0,94,28.075157,-31.835982,83.333333
191,0,95,106.593303,-1.083946,92.329545
191,0,96,1230.276347,-0.149748,65.958186
191,0,97,32.666223,-8.491379,83.333333
191,0,98,113.411431,-1.274007,92.121212
191,0,99,113.514839,-0.451985,80.926314
191,0,100,105.439286,-1.021145,92.513369
191,0,101,105.439286,-1.021145,92.513369
191,0,102,105.439286,-1.021145,92.513369
191,0,103,105.439286,-1.021145,92.513369
191,0,104,105.439286,-1.021145,92.513369
191,0,105,105.439286,-1.021145,92.513369
191,0,106,105.439286,-1.021145,92.513369
191,0,107,105.439286,-1.021145,92.513369
191,0,108,105.439286,-1.021145,92.513369
191,0,109,105.439286,-1.021145,92.513369
191,0,110,105.439286,-1.021145,92.513369
191,0,111,105.439286,-1.021145,92.513369
191,0,112,105.439286,-1.021145,92.513369
191,0,113,105.439286,-1.021145,92.513369
191,0,114,105.439286,-1.021145,92.513369
191,0,115,105.439286,-1.021145,92.513369
191,0,116,106.416168,-1.019715,92.513369
191,0,117,105.439286,-1.021145,92.513369
191,0,118,105.439286,-1.021145,92.513369
191,0,119,105.439286,-1.021145,92.513369
191,0,120,73.593734,-1.851891,88.311688
