ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
30,40,4.93678,6.90279,7.05881,0.1,221.928,-0.318859,80.051,32,0,0.498385,0.498385
30,44,5.33992,7.93765,6.34282,2.18084,558.366,-0.309673,70.802,35,0,0.497575,0.497575
30,44,5.27588,7.77804,6.36137,2.18285,590.996,-0.317823,70.7785,37,0,0.5,0.5
23,30,8.77334,0.710297,8.24813,3.49004,21.2041,-6.75799,83.3333,16,0,0.5,0.5
21,30,9.14169,0.1,8.95234,0.496383,50.4201,-0.75269,92.1212,25,0,0.488254,0.488254
18,30,8.83165,1.69184,6.62843,0.830744,198.175,-0.537259,83.6861,41,0,0.496978,0.496978
25,60,9.62591,1.33039,8.44722,7.66888,635.059,-0.387073,69.3286,39,0,0.492226,0.492226
28,42,4.6446,7.69238,7.07019,0.9064,713.379,-0.299787,75.6083,39,0,0.480766,0.480766
30,44,5.32263,8.26323,8.03565,5.02208,462.035,-0.33956,69.5242,31,0,0.48957,0.48957
18,30,8.8438,1.70407,6.91115,1.09058,195.163,-0.548331,83.206,40,0,0.496978,0.496978
19,30,8.72594,3.17064,6.71251,1.04442,143.84,-0.564094,82.856,38,0,0.492534,0.492534
21,30,9.30878,0.300601,7.84212,0.952595,77.807,-0.800249,91.2197,36,0,0.499246,0.499246
30,44,5.30319,8.19628,7.95318,2.08999,478.976,-0.305117,71.8855,36,0,0.5,0.5
19,30,8.81837,3.68404,6.73986,2.48293,134.47,-0.611034,81.0486,38,0,0.498623,0.498623
30,41,5.33489,7.11223,7.20161,2.21047,216.559,-0.343144,74.3814,31,0,0.486067,0.486067
30,45,5.26804,8.38886,7.08042,2.1069,546.313,-0.306853,71.5143,37,0,0.497575,0.497575
21,30,10,0.1,8.43697,3.47112,67.913,-1.6178,89.2045,36,0,0.5,0.5
30,41,5.31776,6.95637,7.18899,0.242759,221.699,-0.324871,79.8093,32,0,0.5,0.5
21,30,9.36748,0.349297,8.37684,2.94235,82.4937,-0.952397,90.6329,38,0,0.5,0.5
25,60,9.47564,3.3846,7.30258,7.81579,890.975,-0.398275,68.0027,38,0,0.476683,0.476683
21,30,10,0.404372,8.3428,3.57303,70.3755,-1.7986,83.3333,35,0,0.5,0.5
25,60,9.51044,1.01889,8.26937,7.97091,696.255,-0.39271,68.7831,38,0,0.492226,0.492226
19,30,8.82003,3.46853,6.73978,2.29726,139.255,-0.610516,81.5437,38,0,0.498623,0.498623
21,30,9.17649,0.470007,8.38282,3.59425,75.8502,-1.5374,83.3333,36,0,0.487789,0.487789
21,30,9.45373,0.630792,8.10496,3.94257,63.0747,-1.7851,88.3117,34,0,0.5,0.5
30,44,5.27743,8.34266,7.09534,2.1211,543.447,-0.3184,71.8632,39,0,0.496981,0.496981
30,44,5.32316,8.26003,8.01884,2.17799,484.344,-0.303055,72.2089,37,0,0.498832,0.498832
26,30,5.49396,9.87198,7.16258,10,26.116,-5.76235,83.3333,17,0,0.5,0.5
26,30,5.60013,8.97551,7.21449,9.34417,26.116,-5.76235,83.3333,17,0,0.5,0.5
21,30,9.32708,0.361664,7.63091,1.21807,77.0681,-0.841816,90.9862,37,0,0.49973,0.49973
24,30,5.75972,9.23406,5.32738,9.47668,125.311,-1.00977,82.4203,53,0,0.5,0.5
26,30,5.5235,9.85606,7.20089,10,26.116,-5.76235,83.3333,17,0,0.5,0.5
26,30,5.4649,8.64186,7.21227,10,49.6842,-4.16019,83.3333,28,0,0.5,0.5
26,30,5.58632,8.97432,7.21426,9.54695,26.116,-5.76235,83.3333,17,0,0.5,0.5
26,30,5.51331,9.7332,5.38315,9.59099,26.116,-5.76235,83.3333,17,0,0.5,0.5
24,30,5.77738,9.19353,5.23059,10,125.311,-1.00977,82.4203,53,0,0.5,0.5
26,30,5.63008,9.03474,7.64442,9.95955,26.116,-5.76235,83.3333,17,0,0.5,0.5
21,30,9.24931,0.630792,8.10496,3.94257,68.3148,-1.54116,88.3117,35,0,0.489298,0.489298
24,30,5.74638,9.97684,5.13069,9.68834,125.311,-1.00977,82.4203,53,0,0.5,0.5
24,30,5.74915,9.18948,5.35771,9.98028,125.311,-1.00977,82.4203,53,0,0.5,0.5
21,30,9.32448,0.529038,7.12911,2.41579,77.1055,-0.968898,90.3928,36,0,0.5,0.5
26,30,5.4823,9.71968,5.39609,9.59234,49.6842,-4.16019,83.3333,28,0,0.5,0.5
26,30,5.32956,9.12583,7.18784,9.75706,49.6842,-4.16019,83.3333,28,0,0.5,0.5
26,30,5.46185,8.68295,7.21246,10,49.6842,-4.16019,83.3333,28,0,0.5,0.5
26,30,5.6048,9.0311,7.34069,9.41074,26.116,-5.76235,83.3333,17,0,0.5,0.5
24,30,5.77015,9.18847,4.96855,9.9912,125.311,-1.00977,82.4203,53,0,0.5,0.5
24,30,5.7498,9.16503,5.35913,9.99208,125.311,-1.00977,82.4203,53,0,0.5,0.5
