ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
30,40,5.02614,9.41996,9.7667,5.95305,378.784,-0.595086,80.098,51,0,0.499281,0.499281
30,38,4.30792,7.12172,6.0922,1.42958,308.222,-0.465189,80.3075,47,0,0.495545,0.495545
22,30,7.55139,0.228316,8.04605,6.44848,97.0971,-1.84611,89.2045,60,0,0.497722,0.497722
22,30,7.61722,0.1,8.20213,5.99121,108.626,-1.84457,89.899,68,0,0.498424,0.498424
30,38,4.28238,6.19014,9.64134,1.6301,334.715,-0.458687,82.8792,51,0,0.49862,0.49862
30,38,4.28648,6.28665,9.66182,1.32987,325.963,-0.446291,82.9387,50,0,0.496732,0.496732
21,30,9.204,0.272008,10,1.01411,79.0543,-1.11097,91.2879,51,0,0.5,0.5
30,38,4.41146,7.65873,6.06361,1.41713,271.918,-0.473831,81.4209,47,0,0.498877,0.498877
30,40,5.03362,9.50416,8.62602,5.80541,378.735,-0.599798,78.8476,50,0,0.5,0.5
24,30,5.7283,9.50164,5.2403,9.5416,125.311,-1.00977,82.4203,57,0,0.5,0.5
21,30,9.1385,0.477623,9.91503,0.967487,77.2114,-1.0228,91.6084,50,0,0.5,0.5
30,45,5.44209,8.3647,9.94574,4.5666,633.418,-0.39463,74.1101,48,0,0.498357,0.498357
24,30,8.15367,0.1,8.50912,6.59244,33.2949,-6.17967,83.3333,23,0,0.413679,0.413679
30,38,4.31398,6.24555,9.64351,1.5861,334.477,-0.464015,82.7289,52,0,0.5,0.5
17,30,9.94369,1.80268,6.51873,1.03211,184.452,-0.619346,84.8868,48,0,0.497898,0.497898
22,30,8.16443,0.115109,8.64633,5.67472,73.9381,-1.88098,88.3117,47,0,0.5,0.5
24,30,8.15051,0.1,8.50896,6.42235,30.1173,-17.089,83.3333,26,0,0.5,0.5
