Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
11,0,0,27,38,5.816667,3.952080,5.696978,10.000000,164.548928,-0.387560,63.531999,inf
11,1,0,27,38,5.792934,3.958994,5.679046,10.000000,164.548928,-0.387560,63.531999,0.310677
11,2,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,inf
11,3,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.000000
11,4,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.000000
11,5,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.000000
11,6,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.000000
11,7,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.000000
11,8,0,26,63,8.960833,8.051155,7.582060,5.513429,672.594785,-0.322743,66.920194,0.577312
11,9,0,30,46,4.596149,9.994667,6.046330,0.961828,377.683729,-0.222428,69.255241,inf
11,10,0,30,46,4.596147,9.994862,6.046104,0.960389,377.683729,-0.222428,69.255241,0.068387
11,11,0,27,35,2.690175,4.627834,8.139274,1.679019,352.824265,-0.224523,69.951681,0.498702
11,12,0,30,40,5.012569,9.013085,4.945285,0.791425,270.780203,-0.371110,77.596271,0.478996
11,13,0,30,40,5.022101,8.999158,4.939644,0.786621,270.780203,-0.371110,77.596271,0.000000
11,14,0,30,40,5.012569,9.013085,4.945285,0.791425,270.780203,-0.371110,77.596271,0.090300
11,15,0,28,32,2.086178,4.083298,7.788043,0.779814,290.013625,-0.364423,78.973039,0.095164
11,16,0,28,32,2.063027,4.242414,7.788406,0.788033,291.396604,-0.362798,79.090409,0.175896
11,17,0,29,37,4.967269,8.900729,5.089010,0.820604,148.120166,-0.431285,80.579862,0.139010
11,18,0,29,37,4.975682,9.108456,4.978700,0.829466,133.152284,-0.452807,80.885612,0.159497
11,19,0,24,30,5.696763,1.258625,5.338262,9.173711,121.534984,-0.969471,82.032651,0.088125
11,20,0,24,30,5.690231,1.345857,5.463277,9.256337,121.534984,-0.969471,82.032651,0.858855
11,21,0,24,30,5.599518,1.125527,5.193366,8.693054,109.290262,-0.847318,82.753105,0.234615
11,22,0,26,30,5.327653,0.948787,5.296349,9.335900,49.684184,-4.160191,83.333333,inf
11,23,0,26,30,5.327653,0.948787,5.296349,9.335900,49.684184,-4.160191,83.333333,inf
11,24,0,27,34,5.347846,10.000000,4.909793,1.088290,128.434661,-0.705345,88.452600,inf
11,25,1,27,38,5.795045,3.966587,5.727102,10.000000,153.822172,-0.369935,63.095670,inf
11,26,1,26,63,9.088728,7.373829,7.595589,5.247663,665.585712,-0.321485,66.899076,inf
11,27,1,27,36,2.694825,4.589796,8.139421,1.639550,349.861660,-0.210167,69.033331,0.624566
11,28,1,30,46,4.595800,10.000000,6.034260,0.933894,338.182661,-0.210699,69.219583,0.107148
11,29,1,30,46,4.619793,10.000000,6.034260,0.933894,317.804124,-0.208883,69.345014,0.043898
11,30,1,30,46,4.620440,10.000000,6.034260,0.933894,317.804124,-0.208883,69.345014,0.000000
11,31,1,30,46,4.619793,10.000000,6.034260,0.933894,317.804124,-0.208883,69.345014,0.000000
11,32,1,30,46,4.619793,10.000000,6.034260,0.933894,317.804124,-0.208883,69.345014,0.000000
11,33,1,30,46,4.619793,10.000000,6.034260,0.933894,317.804124,-0.208883,69.345014,0.051956
11,34,1,30,46,4.641348,10.000000,6.292249,0.835705,288.690624,-0.196641,69.456761,inf
11,35,1,30,39,4.705925,8.998269,4.650608,1.759551,191.694130,-0.354949,72.768549,0.356351
11,36,1,28,31,1.976584,4.182990,8.212962,1.652821,151.717271,-0.356255,75.233564,0.189072
11,37,1,30,41,5.314273,9.902974,5.137167,0.974958,255.595180,-0.353364,75.772449,0.109277
11,38,1,28,32,2.969463,3.689121,7.945493,1.850696,121.922728,-0.427477,75.986079,0.254513
11,39,1,28,32,2.086268,4.083516,7.786694,0.767189,244.846112,-0.341473,78.414680,0.223870
11,40,1,30,39,4.625348,9.828565,5.166706,0.167660,177.182601,-0.300874,78.429581,0.015420
11,41,1,30,39,4.625348,9.828565,5.166706,0.167660,177.182601,-0.300874,78.429581,0.000000
11,42,1,30,39,4.642840,9.836034,5.198283,0.176651,177.182601,-0.300874,78.429581,0.053314
11,43,1,30,39,4.591780,9.608726,5.130800,0.101393,180.207505,-0.298057,78.766184,0.016030
11,44,1,30,39,4.592093,9.608254,5.130810,0.100000,180.207505,-0.298057,78.766184,0.018333
11,45,1,30,39,4.611979,9.681781,5.122200,0.100000,180.207505,-0.298057,78.766184,0.177168
11,46,1,24,30,5.640982,1.643802,5.355909,9.445275,112.480911,-0.935938,81.753306,0.992854
11,47,1,28,31,2.564292,3.994000,8.400611,2.444298,119.979388,-0.620700,82.581009,0.226055
11,48,1,27,34,5.413585,9.388548,5.240876,1.066784,100.464341,-0.553790,82.890373,0.116311
11,49,1,26,30,5.354638,0.277709,5.264512,9.587558,39.033137,-2.269590,83.333333,inf
11,50,1,27,34,5.530968,9.607043,4.732574,1.059701,99.231874,-0.576891,83.619931,0.024163
11,51,1,27,34,5.564360,9.387402,4.933758,1.044287,99.231874,-0.576891,83.619931,0.000000
11,52,1,27,34,5.577787,10.000000,4.917259,1.369861,99.231874,-0.576891,83.619931,0.000000
11,53,1,27,34,5.609375,8.507462,4.911030,1.062999,99.231874,-0.576891,83.619931,0.000000
11,54,1,27,34,5.584324,9.606271,4.786590,1.068980,99.231874,-0.576891,83.619931,0.000000
11,55,1,27,34,5.578986,10.000000,4.919482,1.053869,99.231874,-0.576891,83.619931,0.000000
11,56,1,27,34,5.606841,10.000000,4.909793,1.088290,99.231874,-0.576891,83.619931,0.045591
11,57,1,28,31,2.662702,3.996120,7.921658,1.810804,75.557024,-0.601313,84.022658,0.029334
11,58,1,28,31,2.658283,4.078963,7.918549,1.795567,75.557024,-0.601313,84.022658,0.067646
11,59,1,28,31,2.662313,4.046000,7.919352,1.811666,75.557024,-0.601313,84.022658,0.021529
11,60,1,28,31,2.658283,4.078963,7.918549,1.795567,75.557024,-0.601313,84.022658,0.000000
11,61,1,28,31,2.658283,4.078963,7.918549,1.795567,75.557024,-0.601313,84.022658,0.000000
11,62,1,28,31,2.658283,4.078963,7.918549,1.795567,75.557024,-0.601313,84.022658,0.000000
11,63,1,28,31,2.658283,4.078963,7.918549,1.795567,75.557024,-0.601313,84.022658,0.000000
11,64,1,28,31,2.658377,4.079441,8.021324,1.795590,75.557024,-0.601313,84.022658,0.000000
11,65,1,28,31,2.666486,4.114066,7.918637,1.788960,75.557024,-0.601313,84.022658,0.087865
11,66,1,27,34,5.769728,10.000000,5.094171,0.938220,89.046362,-0.556775,86.038545,0.097570
11,67,1,27,34,5.763924,9.980852,4.727582,0.920986,89.046362,-0.556775,86.038545,0.016256
11,68,1,27,34,5.768516,10.000000,4.729729,0.925759,89.046362,-0.556775,86.038545,inf
11,69,2,27,38,5.756103,4.886347,6.357764,10.000000,126.696152,-0.362728,63.028312,inf
11,70,2,26,63,8.865689,7.989045,7.776365,6.546790,601.337338,-0.310057,65.632956,0.504186
11,71,2,26,62,9.290318,7.893358,7.816696,5.188910,602.005275,-0.309904,66.653195,0.072869
11,72,2,26,62,9.290318,7.893358,7.816696,5.188910,602.005275,-0.309904,66.653195,0.000000
11,73,2,26,62,9.290318,7.893358,7.816696,5.188910,602.005275,-0.309904,66.653195,inf
11,74,2,26,63,9.105028,7.851208,8.053134,4.802916,424.973789,-0.285676,66.658252,0.357790
11,75,2,26,64,9.347346,7.437480,7.691850,4.552618,417.737914,-0.275124,66.672169,0.223556
11,76,2,25,36,2.183115,3.668583,8.044204,1.779879,355.904218,-0.158575,66.709962,inf
11,77,2,30,45,4.122560,9.973540,5.996334,0.905154,328.553946,-0.206848,69.079087,0.621191
11,78,2,30,39,4.739476,8.951048,4.672274,1.796647,186.845896,-0.348272,72.566867,0.216227
11,79,2,30,39,4.737147,9.308714,4.696526,1.801860,186.845896,-0.348272,72.566867,0.077412
11,80,2,28,33,2.492157,3.707190,7.921391,1.966206,254.806976,-0.337501,73.422628,0.071750
11,81,2,28,33,2.492157,3.707190,7.921391,1.966206,254.806976,-0.337501,73.422628,0.000000
11,82,2,28,33,2.492157,3.707190,7.921391,1.966206,254.806976,-0.337501,73.422628,0.202443
11,83,2,30,41,5.308683,9.950035,5.154455,0.993766,242.616491,-0.343475,74.447133,0.071806
11,84,2,30,41,5.311769,9.932681,5.152675,0.980601,242.616491,-0.343475,74.447133,0.064911
11,85,2,28,31,1.947657,4.189164,8.134192,1.578899,148.668749,-0.351865,75.161895,0.089300
11,86,2,28,31,1.938728,4.028401,8.182496,1.524395,148.668749,-0.351865,75.161895,0.039334
11,87,2,28,31,1.960035,3.354440,8.159606,1.515815,148.668749,-0.351865,75.161895,0.016661
11,88,2,30,40,4.888088,8.181611,6.097510,0.815362,234.001117,-0.324805,75.409964,0.139057
11,89,2,28,32,2.089689,4.077901,7.785058,0.917284,208.947511,-0.310633,76.059273,0.101898
11,90,2,28,32,2.024314,4.161323,9.024907,0.850542,209.676661,-0.279282,76.248556,0.168034
11,91,2,30,39,4.677627,9.533462,5.042610,0.100000,169.935688,-0.292710,78.288082,0.147319
11,92,2,30,39,4.664507,9.680662,5.104763,0.100000,169.935688,-0.292710,78.288082,0.130833
11,93,2,28,31,2.475291,4.046430,7.919304,1.811683,118.112255,-0.530945,79.884009,0.241759
11,94,2,24,30,5.668275,1.235010,5.330802,9.176482,111.054482,-0.934919,81.703895,0.088271
11,95,2,24,30,5.669118,1.237586,5.332289,9.175279,111.054482,-0.934919,81.703895,0.473470
11,96,2,24,30,5.669118,1.237586,5.332289,9.175279,111.054482,-0.934919,81.703895,inf
11,97,2,28,31,2.550590,3.624234,8.138728,2.277662,102.879728,-0.573271,82.051509,0.039417
11,98,2,28,31,2.581808,4.209663,8.110978,2.342749,102.879728,-0.573271,82.051509,0.000000
11,99,2,28,31,2.582096,4.078873,8.100421,2.320555,102.879728,-0.573271,82.051509,0.000000
11,100,2,28,31,2.582096,4.078873,8.100421,2.320555,102.879728,-0.573271,82.051509,0.034231
11,101,2,28,31,2.541852,4.304876,8.243918,1.639372,98.548492,-0.530894,82.480381,0.114514
11,102,2,27,34,5.458380,9.999383,4.870386,1.054295,93.685774,-0.567498,83.060325,0.142631
11,103,2,28,31,2.658283,4.078963,7.918549,2.325909,66.712784,-0.577477,83.083032,0.554051
11,104,2,28,31,2.662747,3.995068,7.921652,0.954985,61.328387,-0.493233,83.645243,0.205330
11,105,2,28,31,2.662702,3.996120,7.921658,0.922746,61.328387,-0.493233,83.645243,inf
11,106,2,28,31,2.662580,3.994839,7.921658,0.866705,61.328387,-0.493233,83.645243,inf
11,107,3,27,34,5.600951,9.992722,4.904399,1.003238,90.720768,-0.510463,82.864541,inf
11,108,3,27,38,5.817296,3.914764,6.465445,10.000000,126.558182,-0.362528,63.024410,inf
11,109,3,25,36,2.179164,3.650370,8.072098,1.766581,348.325880,-0.157311,66.678296,inf
11,110,3,26,61,9.387950,7.572494,7.556366,5.201777,562.828726,-0.305271,66.324513,inf
11,111,3,24,30,5.788512,1.259091,5.372770,9.349067,92.906769,-0.897437,79.983063,inf
11,112,3,30,47,4.634097,10.000000,6.035926,0.933780,273.423939,-0.188519,67.813848,0.641852
11,113,3,26,60,9.386992,7.598143,7.554183,5.200872,506.643871,-0.305028,66.570432,0.341108
11,114,3,27,38,5.817488,3.916488,6.479649,10.000000,126.558182,-0.362528,63.024410,0.304129
11,115,3,24,30,5.470616,1.475246,4.971511,10.000000,103.168903,-0.636500,73.384928,0.268866
11,116,3,24,30,5.761818,1.138257,6.029436,7.952459,91.862232,-0.813279,81.531889,0.240668
11,117,3,28,32,2.089689,4.077901,7.785058,0.727794,180.553256,-0.291421,75.949620,0.208322
11,118,3,28,33,2.592152,3.641403,8.121658,1.248212,214.449744,-0.310025,74.577122,0.195376
11,119,3,28,33,2.491305,3.700506,6.940696,1.958683,239.628239,-0.327985,72.237680,0.181516
11,120,3,30,39,4.694978,10.000000,4.444724,1.788423,176.151942,-0.332766,71.249732,0.181464
11,121,3,24,30,5.472064,1.380223,4.969091,9.333530,97.330205,-0.688543,77.080196,0.180901
11,122,3,27,34,5.584372,9.960995,4.853092,0.875337,90.720768,-0.510463,82.864541,0.161267
11,123,3,29,37,4.983408,9.096363,5.006265,0.823075,116.602898,-0.392895,79.394308,0.158849
11,124,3,28,31,2.585288,4.074610,8.186633,2.172154,95.853694,-0.546934,81.747864,0.152922
11,125,3,30,39,4.789593,9.341313,4.631654,1.778858,172.241748,-0.332933,71.636976,0.137413
11,126,3,24,30,5.671397,0.177249,5.338602,9.762126,96.036520,-0.855691,81.157853,0.137317
11,127,3,28,31,2.442581,3.984210,8.067585,1.897094,110.572406,-0.521082,79.249119,0.136441
11,128,3,24,30,5.468734,1.607064,4.964504,8.734884,97.330205,-0.688543,77.080196,0.130042
