ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
25,30,6.88403,2.76153,6.48506,5.33488,20.4725,-28.2713,83.3333,16,0,0.5,0.5
24,30,4.04414,3.05108,6.49013,5.72094,32.8115,-0.152446,57.5802,10,2345,0.490407,2345.49
23,30,6.63359,1.75488,4.25306,0.904856,117.683,-1.06439,92.6768,46,0,0.494626,0.494626
23,38,6.67252,2.13885,4.85506,1.65026,43.8149,-0.107808,59.9816,9,2076,0.493813,2076.49
23,30,6.58192,1.46804,4.86105,3.16291,61.3854,-0.502429,78.202,29,1436,0.495009,1436.5
23,30,6.73345,1.99713,4.7792,2.21782,113.343,-1.22669,92.3295,47,0,0.49689,0.49689
23,31,6.63634,1.27273,4.87472,0.968939,49.3847,-0.305342,75.3208,21,1526,0.488775,1526.49
23,36,6.88109,2.76138,6.47685,5.33969,-29.1934,0.0457454,48.7747,1,3642,0.487815,3642.49
13,38,8.99566,1.80401,8.17959,0.87546,195.092,-0.20194,72.013,23,72,0.499074,72.4991
23,30,6.70457,1.93844,4.77668,3.21544,77.736,-1.39995,91.6084,42,0,0.5,0.5
25,31,6.20245,2.72246,6.4783,5.08148,2.67262,-0.0961821,60.8159,9,3518,0.49138,3518.49
23,30,6.70457,1.93844,4.77668,3.21544,77.736,-1.39995,91.6084,42,0,0.5,0.5
22,30,7.62476,2.66537,4.27597,3.72278,83.3494,-0.908544,85.4468,39,1047,0.482082,1047.48
26,30,5.4132,2.70666,6.71346,6.67589,45.0669,-3.41498,83.3333,23,0,0.5,0.5
25,30,6.86594,2.76539,6.47662,5.35485,20.4725,-28.2713,83.3333,16,0,0.5,0.5
24,30,6.62595,0.796105,4.78024,3.32248,30.1659,-1.03516,86.1477,20,1204,0.481004,1204.48
18,30,7.61328,3.02722,4.31614,3.79495,-33.1446,0.0860947,45.836,0,3643,0.483701,3643.48
26,30,5.19924,2.95117,6.48665,5.24147,27.5435,-20.6332,83.3333,23,0,0.5,0.5
26,30,5.1947,2.62757,6.49015,5.01838,27.5435,-20.6332,83.3333,23,0,0.5,0.5
26,30,5.20412,2.7231,5.5587,5.93624,34.8006,-6.18979,83.3333,24,300,0.44127,300.441
26,30,4.97683,2.19711,6.47916,6.02981,21.0389,-0.671208,77.5626,17,2793,0.465719,2793.47
29,53,6.90025,5.93707,8.99198,7.99263,163.661,-0.198278,60.4315,14,191,0.482958,191.483
23,30,6.71661,1.66407,4.78471,2.23689,102.596,-1.23781,92.1212,45,0,0.497419,0.497419
26,30,6.99068,2.75316,6.47549,5.38786,0,-0,0,0,3634,0.5,3634.5
23,30,6.7128,2.01702,4.87156,3.11784,98.5434,-1.26698,91.8831,45,0,0.495259,0.495259
23,30,6.70457,1.93843,4.77668,3.21475,77.736,-1.39995,91.6084,42,0,0.5,0.5
23,30,7.25728,1.61198,4.78766,2.23143,62.9126,-0.802089,84.2809,34,1372,0.474478,1372.47
23,30,5.42212,2.02544,4.77668,3.21544,56.8283,-0.271203,65.0478,20,1606,0.484426,1606.48
23,30,6.57424,1.9679,4.79035,2.54594,64.6792,-0.506363,78.9936,30,1372,0.496288,1372.5
23,30,5.84693,1.75189,4.3399,0.949968,56.1079,-0.319864,74.3601,23,1526,0.491194,1526.49
25,30,6.87603,2.75213,6.47606,5.37908,20.4725,-28.2713,83.3333,16,0,0.5,0.5
28,30,5.57762,2.72357,8.11501,4.96837,0,-0,0,0,3634,0.5,3634.5
29,55,6.88783,6.05424,7.97426,8.09641,581.172,-0.333237,65.4805,23,57,0.458255,57.4583
26,30,5.18975,2.18769,6.47556,6.02874,30.9174,-6.97161,83.3333,22,0,0.5,0.5
12,38,9.23483,1.80075,7.90784,0.858719,71.7615,-0.114242,67.7785,16,1482,0.496147,1482.5
26,30,5.19058,2.73,6.48858,5.37979,27.5435,-20.6332,83.3333,23,0,0.5,0.5
26,30,5.60024,2.20846,6.46722,6.05628,24.2403,-5.91836,83.3333,19,1141,0.394066,1141.39
26,30,5.23231,2.72319,6.48424,5.17894,31.3266,-5.31178,83.3333,21,324,0.347462,324.347
26,32,5.12787,2.78798,6.2147,6.05655,9.55973,-0.152027,56.8274,9,3487,0.490098,3487.49
13,33,9.06995,2.00858,8.04003,0.848661,20.8743,-0.0717008,65.8835,10,3246,0.487076,3246.49
26,45,4.66217,2.68401,6.48737,5.01767,56.0915,-0.098233,56.3414,9,1841,0.490644,1841.49
23,30,6.07593,1.928,4.82796,3.1363,47.6695,-0.35835,72.5721,22,1526,0.489899,1526.49
23,30,6.66895,2.13845,4.84856,1.70027,112.297,-1.15865,92.5134,46,0,0.5,0.5
25,30,6.93772,2.76894,6.39471,5.5055,20.6613,-28.2172,83.3333,16,0,0.5,0.5
29,55,6.94433,6.02273,7.86779,7.84564,929.609,-0.379842,68.0681,28,29,0.458255,29.4583
26,30,5.38341,2.71726,6.60651,5.89599,35.0117,-6.45598,83.3333,25,0,0.5,0.5
23,30,6.66835,1.51106,4.75853,1.07262,115.435,-1.08609,92.6768,46,0,0.494626,0.494626
26,30,5.05942,2.7356,6.31575,5.0089,26.6306,-9.44132,83.3333,22,575,0.453608,575.454
26,30,5.378,1.85968,5.89951,6.05961,35.0117,-6.45598,83.3333,25,0,0.5,0.5
13,34,8.98263,1.83675,8.09287,0.166857,-25.0475,0.00960762,64.0332,2,3497,0.479274,3497.48
26,30,5.18216,3.61882,4.96167,5.72194,27.5435,-20.6332,83.3333,23,0,0.5,0.5
21,30,5.19058,3.06137,6.48858,6.17339,0.636809,-0.0513699,52.6747,6,3628,0.486688,3628.49
26,43,5.17946,2.16413,6.47123,6.02716,320.766,-0.225954,61.2226,16,80,0.470166,80.4702
25,30,6.87401,2.31663,6.47677,5.34277,20.4725,-28.2713,83.3333,16,0,0.5,0.5
13,37,8.8845,1.80231,8.07081,0.789834,93.7041,-0.138836,69.0303,19,1142,0.494293,1142.49
25,30,6.20731,2.73,6.48858,5.12033,28.4302,-9.23677,83.3333,22,0,0.5,0.5
25,30,6.2598,1.89743,6.48991,5.11654,28.4302,-9.23677,83.3333,22,0,0.5,0.5
26,30,6.63491,1.96559,4.75956,3.22368,3.31521,-0.257467,56.4367,9,3315,0.483329,3315.48
23,30,6.62386,1.75243,4.88223,0.922162,109.554,-0.919816,92.6768,42,229,0.482082,229.482
26,30,5.19058,2.73,6.48858,5.37979,27.5435,-20.6332,83.3333,23,0,0.5,0.5
26,30,5.22724,3.26184,6.29583,6.74299,20.1921,-0.527437,74.3959,14,2970,0.487809,2970.49
23,30,6.70263,2.24803,4.78539,3.32603,70.3199,-1.38635,91.2879,39,215,0.49641,215.496
22,30,6.64176,1.16984,4.42503,0.974462,47.4513,-0.284245,71.2419,20,1615,0.488775,1615.49
26,30,5.42799,2.72601,6.72159,6.3346,35.0117,-6.45598,83.3333,25,0,0.5,0.5
23,30,6.72072,1.6148,4.80261,1.92915,107.131,-1.16114,92.3295,46,188,0.498995,188.499
22,30,7.65205,2.66894,4.24211,2.44397,105.551,-1.02681,88.8613,42,646,0.488474,646.488
25,30,6.93269,2.80221,6.45493,5.24896,20.6613,-28.2172,83.3333,16,0,0.5,0.5
26,30,5.395,2.73807,6.01412,5.95844,35.0117,-6.45598,83.3333,25,0,0.5,0.5
26,35,5.17855,2.86416,6.4797,5.17399,52.2226,-0.206383,62.6686,14,1672,0.490606,1672.49
26,30,5.20229,2.1875,6.37145,6.81487,20.1921,-0.527437,74.3959,14,2970,0.487809,2970.49
26,30,5.38317,2.20463,6.43323,6.04453,35.0117,-6.45598,83.3333,25,0,0.5,0.5
26,30,5.43984,2.70823,6.75898,6.62006,45.0669,-3.41498,83.3333,23,0,0.5,0.5
23,30,6.60752,1.93007,4.71997,3.18258,100.753,-1.24786,91.8831,45,0,0.497419,0.497419
23,30,7.37471,1.94764,4.7944,3.16365,59.134,-0.812696,83.2716,32,1372,0.476411,1372.48
26,30,5.38474,2.72791,6.68595,5.94268,35.0117,-6.45598,83.3333,25,0,0.5,0.5
26,30,5.19072,2.72998,6.48846,5.12182,27.5435,-20.6332,83.3333,23,0,0.5,0.5
26,30,5.21664,2.75149,6.37747,4.46771,29.4284,-4.02757,83.3333,20,499,0.382755,499.383
25,30,5.18263,2.89228,6.40815,6.04127,-1.72705,-0.00213082,55.0549,2,3628,0.486688,3628.49
25,30,6.83281,2.76412,6.47719,5.34412,20.4725,-28.2713,83.3333,16,0,0.5,0.5
23,31,6.75154,2.33206,4.77628,3.13724,46.8124,-0.323518,70.3654,20,1571,0.490104,1571.49
26,30,6.47343,2.19106,6.45999,6.61421,-1.03453,0.0302184,49.2445,2,3634,0.483909,3634.48
26,30,5.17942,2.15737,6.47148,6.19262,23.6825,-7.5521,83.3333,19,663,0.387521,663.388
28,30,5.42841,3.75141,6.65308,6.46288,0,-0,0,0,3634,0.5,3634.5
26,30,5.19058,2.73,6.48858,5.37979,27.5435,-20.6332,83.3333,23,0,0.5,0.5
23,30,6.70418,1.93865,4.77798,3.25985,70.3199,-1.38635,91.2879,39,215,0.49641,215.496
26,33,5.11939,2.68034,6.7279,5.52222,40.4616,-0.232324,59.9137,12,1870,0.490606,1870.49
13,38,9.08547,1.7964,8.10876,0.545943,24.804,-0.070079,67.33,10,3176,0.487753,3176.49
23,31,6.67346,2.13942,4.85354,1.63767,54.332,-0.354473,75.2929,23,1526,0.491194,1526.49
23,30,6.94354,2.13785,4.55791,2.38216,78.9702,-1.13674,91.2879,40,689,0.492603,689.493
25,30,6.87405,2.77496,5.78219,5.35404,20.4725,-28.2713,83.3333,16,0,0.5,0.5
26,32,5.18993,2.94594,6.48797,5.13569,14.0794,-0.218274,62.0882,11,3315,0.49284,3315.49
26,30,5.3436,2.20172,6.35333,5.90512,35.0117,-6.45598,83.3333,25,0,0.5,0.5
23,30,6.66592,0.775636,4.81139,1.67276,112.297,-1.15865,92.5134,46,0,0.5,0.5
21,30,6.61851,2.14921,4.64775,2.18381,22.9884,-0.113817,57.9581,9,3328,0.493122,3328.49
14,38,8.98263,1.80196,8.09287,0.99695,79.5266,-0.127809,67.1293,15,1257,0.496147,1257.5
23,38,7.99822,1.93863,4.80611,2.63354,-4.75782,-0.0240585,56.1834,2,3628,0.489106,3628.49
24,30,6.66861,2.12453,4.85709,1.64745,45.8234,-0.95668,90.7154,23,1249,0.482209,1249.48
23,30,6.60785,1.94255,4.87292,2.19867,115.717,-1.2099,92.3295,47,0,0.495827,0.495827
13,40,9.03534,1.80196,8.09287,0.849852,86.1493,-0.122335,68.3961,17,1161,0.496477,1161.5
23,30,6.76714,1.74007,3.69941,0.701953,61.0413,-0.496961,80.1426,29,1406,0.495009,1406.5
