ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
23,30,7.82105,4.49559,3.27794,3.16617,39.6144,-0.861463,82.2504,0,0,0,0
24,30,8.9526,3.66938,9.59555,2.47698,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.81258,4.52233,9.32431,0.509804,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.92605,4.52232,9.59605,1.0732,13.269,-23.4049,83.3333,0,0,0,0
26,47,6.89662,8.97808,9.94035,1.33187,148.453,-0.172685,70.4738,0,0,0,0
24,35,8.90271,4.08522,9.4593,2.0267,73.8639,-0.480511,79.3938,0,0,0,0
20,30,9.77872,4.36782,10,3.28233,53.3771,-0.49646,79.5905,0,0,0,0
24,30,9.12625,5.27646,8.99534,0.510196,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.84394,4.18155,9.60651,2.50516,13.269,-23.4049,83.3333,0,0,0,0
20,30,9.25682,4.40778,9.52022,1.48025,13.833,-0.12102,66.6485,0,0,0,0
24,30,8.8644,4.16615,10,2.12209,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.82431,5.31715,9.31563,1.37411,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.86554,5.11966,9.30188,0.481116,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.83927,5.28466,9.25358,0.1,13.269,-23.4049,83.3333,0,0,0,0
21,30,9.76656,4.37433,9.9742,3.21563,97.6776,-2.18355,83.3333,0,0,0,0
24,31,8.99261,5.16614,8.59839,1.95739,29.04,-2.1931,83.3333,0,0,0,0
24,30,8.8665,4.10933,8.56676,2.46063,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.87972,4.13791,9.56456,2.3529,13.269,-23.4049,83.3333,0,0,0,0
21,30,9.99964,4.27469,9.99732,5.53003,75.2199,-3.0151,83.3333,0,0,0,0
24,30,8.90502,4.1417,10,2.22166,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.79921,5.26247,9.27076,0.248683,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.8419,4.51547,9.25818,0.1,13.269,-23.4049,83.3333,0,0,0,0
22,30,8.19644,4.48353,2.66231,3.16112,56.0047,-0.737413,79.6533,0,0,0,0
24,42,9.65394,5.11551,8.61566,1.66543,180.394,-0.397405,77.364,0,0,0,0
24,30,8.71461,5.31746,9.25788,0.655994,13.269,-23.4049,83.3333,0,0,0,0
24,30,9.09379,4.40063,9.2583,1.45949,13.269,-23.4049,83.3333,0,0,0,0
23,30,7.86581,4.48645,3.11701,3.21559,41.662,-0.895496,82.4766,0,0,0,0
24,31,10,5.24834,9.28422,0.586753,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.83537,5.29801,9.26072,0.795818,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.87927,4.53776,9.59685,2.32626,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.92898,4.52963,9.59692,1.29964,13.269,-23.4049,83.3333,0,0,0,0
26,30,8.83783,4.19525,9.0609,1.71217,0,-0,0,0,0,0,0
24,30,9.13833,4.39996,9.28446,1.91596,13.269,-23.4049,83.3333,0,0,0,0
24,30,8.8387,4.03755,9.59995,2.39428,13.269,-23.4049,83.3333,0,0,0,0
