Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
121,0,0,25,30,4.672765,9.019710,9.981009,10.000000,164.494479,-1.432323,89.898990,inf
121,1,0,30,48,6.171575,9.888633,6.941418,7.237427,974.837189,-0.442170,70.042418,inf
121,2,0,23,30,8.307807,8.970234,9.959063,6.341339,23.589621,-55.475638,83.333333,inf
121,3,0,23,30,8.219300,9.833984,9.999773,6.456844,23.589621,-55.475638,83.333333,inf
121,4,0,26,60,9.254350,7.268012,9.999989,7.231205,741.723236,-0.387921,71.135139,inf
121,5,0,24,30,8.193440,7.413587,9.964342,5.092423,30.117292,-17.088960,83.333333,0.696828
121,6,0,23,30,8.293805,9.008046,9.989619,6.395436,23.589621,-55.475638,83.333333,0.696828
121,7,0,27,31,2.859937,8.914270,7.976100,6.293606,190.669134,-0.612824,76.672619,0.579322
121,8,0,25,30,4.672764,7.515698,9.980390,10.000000,164.494479,-1.432323,89.898990,0.330654
121,9,0,23,30,8.316765,8.436266,9.961060,6.543569,23.589621,-55.475638,83.333333,0.330654
121,10,0,27,31,2.855427,8.874942,7.951960,7.042924,184.939485,-0.614245,75.980225,0.263179
121,11,0,26,60,9.253972,6.141807,9.999973,7.230318,741.723236,-0.387921,71.135139,0.244004
121,12,0,27,31,2.871830,8.814700,8.021110,2.409597,189.052704,-0.560402,80.524344,0.163571
121,13,0,27,31,2.855450,8.847232,8.012558,5.147961,175.611390,-0.573077,77.362245,0.159247
121,14,0,30,48,6.120239,9.269559,7.166597,6.128445,854.745830,-0.428093,70.716676,0.153501
121,15,0,30,48,6.139298,9.236330,7.238502,6.125635,854.745830,-0.428093,70.716676,0.147576
121,16,0,27,31,2.871777,8.814253,8.011899,2.466480,189.052704,-0.560402,80.524344,0.141694
121,17,0,22,31,9.755980,7.083465,9.988746,8.059625,76.470066,-5.041258,83.333333,0.141464
121,18,0,22,31,9.755189,7.114266,9.988760,8.030661,76.470066,-5.041258,83.333333,0.137619
121,19,0,22,30,9.222063,7.140081,9.381052,8.250221,55.932816,-12.622394,83.333333,0.137619
121,20,0,30,48,6.138700,9.883683,6.926843,7.286699,974.837189,-0.442170,70.042418,0.126502
121,21,0,26,60,9.253972,6.141807,9.999973,7.230318,741.723236,-0.387921,71.135139,0.119544
121,22,0,22,30,9.275821,7.129388,9.371534,8.295709,55.932816,-12.622394,83.333333,0.073108
121,23,0,23,30,8.130958,9.824717,9.999957,6.558733,34.408178,-15.460388,83.333333,0.056029
121,24,0,27,31,2.855424,8.874932,7.952007,7.015668,184.939485,-0.614245,75.980225,0.044702
121,25,0,23,30,6.936265,8.516602,10.000000,5.941665,86.892399,-3.245400,83.333333,0.041395
121,26,0,23,30,6.756731,8.244490,9.999998,6.732291,126.269494,-3.226450,83.333333,0.041395
121,27,0,27,31,2.859806,8.913883,7.975032,6.292930,190.669134,-0.612824,76.672619,0.034870
121,28,0,30,48,6.123420,10.000000,7.030311,7.280887,974.837189,-0.442170,70.042418,0.033956
121,29,0,22,31,9.752450,7.120222,9.989094,7.987849,76.470066,-5.041258,83.333333,0.030064
121,30,0,23,30,8.132739,9.945765,10.000000,6.542927,34.408178,-15.460388,83.333333,0.029563
121,31,0,24,30,8.211912,7.412932,10.000000,5.157551,30.117292,-17.088960,83.333333,0.029563
121,32,0,25,30,4.672780,8.976227,9.999999,10.000000,164.494479,-1.432323,89.898990,0.028365
121,33,0,23,30,6.674318,8.861729,9.979215,5.730264,137.511956,-2.757492,83.333333,0.028365
121,34,0,27,31,2.859797,8.869119,7.975344,6.292139,190.669134,-0.612824,76.672619,0.026830
121,35,0,27,31,2.856127,8.876879,8.072933,5.429840,189.541613,-0.600197,77.177292,0.026422
121,36,0,23,30,6.680295,8.905131,9.979983,5.785555,137.511956,-2.757492,83.333333,0.025732
121,37,0,25,30,4.672765,9.031435,10.000000,10.000000,164.494479,-1.432323,89.898990,0.024056
121,38,0,22,30,9.151154,7.099806,9.999149,8.084183,55.932816,-12.622394,83.333333,0.022628
121,39,0,23,30,8.137800,10.000000,10.000000,6.506842,34.408178,-15.460388,83.333333,0.022628
