Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
61,0,0,30,35,1.582260,6.308123,2.241967,0.743336,917.645350,-0.248380,65.412780,inf
61,1,0,22,31,8.689479,7.414407,4.897167,6.215749,91.326707,-1.330159,89.898990,inf
61,2,0,24,31,9.562311,7.815936,5.720575,6.076779,20.472535,-28.271344,83.333333,inf
61,3,0,24,31,9.554607,7.748950,6.681106,5.983744,20.472535,-28.271344,83.333333,inf
61,4,0,30,35,1.723693,6.296887,4.884345,0.118215,270.864920,-0.189074,71.447472,inf
61,5,0,18,30,8.841668,8.059387,6.789449,1.091800,195.162595,-0.548331,83.206034,0.482388
61,6,0,24,31,9.616659,8.160759,6.687266,5.367111,20.661263,-28.217172,83.333333,0.406812
61,7,0,24,31,9.309474,7.063879,6.755105,6.265255,30.117292,-17.088960,83.333333,0.406812
61,8,0,30,35,1.718447,7.723698,2.310111,0.554011,777.594793,-0.259350,67.943441,0.378851
61,9,0,30,35,1.718705,6.310842,2.902415,0.752988,455.147494,-0.235418,68.410060,0.370566
61,10,0,24,31,9.309153,7.063671,6.944940,6.264169,30.117292,-17.088960,83.333333,0.308998
61,11,0,24,31,9.274219,6.992705,6.811713,6.287317,32.666223,-8.491379,83.333333,0.306332
61,12,0,22,31,9.702902,8.329345,5.062896,7.530037,80.340465,-1.418152,88.311688,0.292483
61,13,0,18,30,8.832499,7.708887,6.903593,0.908564,198.175251,-0.537259,83.686148,0.283750
61,14,0,30,35,1.718447,6.335664,2.310111,0.742885,818.886532,-0.269942,67.640019,0.201473
61,15,0,30,35,1.719442,6.309318,4.248784,0.770089,415.838013,-0.235280,69.603116,0.153452
61,16,0,24,31,8.950242,8.371125,5.561576,7.479789,33.817858,-4.363228,83.333333,0.132655
61,17,0,24,31,9.238783,8.309494,6.915713,6.068526,32.823395,-8.057343,83.333333,0.132655
61,18,0,18,30,8.861276,8.080024,6.935894,0.977785,193.513835,-0.538820,83.433541,0.114827
61,19,0,22,31,8.674863,7.146575,4.992260,7.101961,94.215278,-1.385251,89.204545,0.112641
61,20,0,24,31,9.405479,7.130910,6.956182,6.623310,43.506300,-3.173936,83.333333,0.103579
61,21,0,23,48,9.091670,8.129418,8.381218,3.096627,262.848629,-0.282199,68.884604,0.080360
61,22,0,30,35,1.733292,6.022059,3.636417,0.257759,346.334297,-0.207622,70.193172,0.079827
61,23,0,30,35,1.727581,6.265456,4.675609,0.100000,278.592730,-0.191831,71.252306,0.068777
61,24,0,30,35,1.718701,6.313470,2.902595,0.740696,455.147494,-0.235418,68.410060,0.063333
61,25,0,30,35,1.718447,6.335664,2.310111,0.742885,818.886532,-0.269942,67.640019,0.058658
61,26,0,30,35,1.718447,7.723698,2.310111,0.554011,777.594793,-0.259350,67.943441,0.058551
61,27,0,22,31,9.437533,8.352185,5.027860,8.185372,80.929943,-1.416830,88.311688,0.049177
61,28,0,30,35,1.727581,6.265456,3.854080,0.115955,308.903538,-0.196259,70.441832,0.041783
61,29,0,30,35,1.721959,5.888601,3.656808,0.183816,346.334297,-0.207622,70.193172,0.041183
61,30,0,30,35,1.726950,6.264404,4.485579,0.100000,309.165171,-0.196155,70.807744,0.038441
61,31,0,22,31,8.674863,7.146575,4.992260,7.101961,94.215278,-1.385251,89.204545,0.036464
61,32,0,18,30,8.841668,8.059387,6.764369,1.091800,195.162595,-0.548331,83.206034,0.036397
61,33,0,23,48,9.104888,8.963490,8.442534,1.928989,267.252144,-0.263135,69.648024,0.032641
61,34,0,23,48,9.087953,8.132667,8.469425,3.126627,262.848629,-0.282199,68.884604,0.030549
61,35,0,22,31,8.674863,7.146575,4.992260,7.101961,94.215278,-1.385251,89.204545,0.029485
61,36,0,22,31,8.693754,7.294418,5.044190,6.086473,91.326707,-1.330159,89.898990,0.028361
61,37,0,22,31,8.696551,6.927020,4.873254,6.242492,91.326707,-1.330159,89.898990,0.027841
61,38,0,30,35,1.732778,5.910701,3.584385,0.109170,330.243526,-0.202103,70.246074,0.026126
61,39,0,30,35,1.733066,5.911517,3.579947,0.100000,330.243526,-0.202103,70.246074,0.025863
61,40,0,24,31,8.751892,7.832571,6.126194,6.245777,40.400981,-3.967724,83.333333,0.023951
61,41,0,23,48,9.167504,7.844360,8.374160,3.077063,263.538429,-0.283658,68.683263,0.021393
61,42,0,24,31,8.928878,7.966242,6.220919,6.195704,41.645635,-3.446150,83.333333,0.019960
61,43,0,30,35,1.726950,6.264404,4.485579,0.100000,309.165171,-0.196155,70.807744,0.018601
61,44,0,24,31,9.278188,7.003337,6.824438,6.260108,32.666223,-8.491379,83.333333,0.018297
61,45,0,24,31,9.240179,8.654016,6.866838,6.035085,32.823395,-8.057343,83.333333,0.015631
61,46,0,30,35,1.727404,6.251359,3.882865,0.100000,308.903538,-0.196259,70.441832,0.015443
61,47,0,24,31,9.315545,7.269906,6.502921,8.028964,35.575696,-4.066761,83.333333,0.012997
61,48,0,24,31,9.298624,6.970955,7.119531,7.480382,35.575696,-4.066761,83.333333,0.012516
61,49,0,24,31,8.955443,7.643463,5.796040,8.146734,33.817858,-4.363228,83.333333,0.012516
61,50,0,23,48,9.167504,8.136410,8.374160,3.077063,263.538429,-0.283658,68.683263,0.011978
61,51,0,24,31,9.023059,7.938477,6.203064,6.583833,41.645635,-3.446150,83.333333,0.011767
61,52,0,24,31,9.384082,7.935802,6.162670,6.662984,43.506300,-3.173936,83.333333,0.011767
61,53,0,22,31,8.682101,7.308832,5.485166,6.134055,91.326707,-1.330159,89.898990,0.011588
61,54,0,18,30,8.861276,8.080024,6.935894,0.977785,193.513835,-0.538820,83.433541,0.010655
