Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
111,0,0,24,66,9.431088,7.643624,8.161875,8.106797,607.137099,-0.332342,65.744124,inf
111,1,0,30,38,2.377627,0.100000,9.929999,1.223653,483.190200,-0.245826,74.357607,inf
111,2,0,30,54,5.734764,9.854914,6.354349,0.975067,1146.468539,-0.309599,73.192776,inf
111,3,0,25,31,7.924905,8.277754,8.893607,5.535423,28.075157,-31.835982,83.333333,inf
111,4,0,25,31,7.996312,7.151100,8.495307,5.425373,28.075157,-31.835982,83.333333,inf
111,5,0,23,30,6.673644,6.409521,4.324975,1.002235,114.231507,-1.031161,92.822967,inf
111,6,0,25,31,7.517109,6.945193,9.403103,5.941919,29.400378,-12.397965,83.333333,0.577924
111,7,0,25,31,7.875018,6.543968,9.448798,6.075710,28.402025,-30.626473,83.333333,0.577924
111,8,0,29,55,6.897897,6.788653,7.579910,5.227864,766.564570,-0.329987,67.545847,0.350754
111,9,0,29,47,6.744736,8.360261,6.304844,0.890946,434.439595,-0.312654,74.654126,0.290488
111,10,0,30,38,4.219324,0.471238,9.493912,3.784983,330.143705,-0.559257,80.753412,0.233269
111,11,0,29,55,6.894015,6.752981,7.579530,5.186999,766.564570,-0.329987,67.545847,0.221597
111,12,0,29,56,6.812237,8.118698,6.377412,1.038690,940.554948,-0.310438,73.179769,0.208126
111,13,0,26,33,5.651398,7.838266,8.221338,1.907585,127.547731,-0.737211,87.272910,0.193604
111,14,0,30,54,5.740468,8.342730,6.374542,0.842348,1061.638686,-0.297761,73.276705,0.193532
111,15,0,23,30,6.621201,6.531030,4.329016,1.106250,118.905428,-1.128421,92.513369,0.193526
111,16,0,24,66,9.443254,7.622889,8.137463,8.098207,607.137099,-0.332342,65.744124,0.177437
111,17,0,29,56,6.810152,7.912243,6.322823,0.840621,939.900505,-0.301760,73.722483,0.157641
111,18,0,25,31,7.549736,6.707476,9.517420,6.126319,32.823395,-8.057343,83.333333,0.141389
111,19,0,25,31,7.514512,6.983424,9.379941,5.943551,29.400378,-12.397965,83.333333,0.140465
111,20,0,30,38,4.200810,0.145370,9.995672,0.537950,245.134147,-0.401535,84.508554,0.114468
111,21,0,26,33,5.653357,7.150593,8.470551,1.954530,129.780833,-0.739678,87.182007,0.112369
111,22,0,30,38,2.405909,0.100000,10.000000,1.214145,483.190200,-0.245826,74.357607,0.110826
111,23,0,30,38,4.201406,0.534926,9.463391,0.996242,321.867472,-0.453191,83.445504,0.100764
