Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
111,0,0,29,41,3.957009,4.959558,6.865400,6.130958,676.488373,-0.340509,66.881559,inf
111,1,0,21,30,9.241566,6.859184,8.591558,2.998940,96.085207,-1.031917,91.109123,inf
111,2,0,23,31,9.347658,3.074138,9.974385,7.018547,23.589621,-55.475638,83.333333,inf
111,3,0,23,31,9.302718,2.878285,9.959676,6.790412,23.589621,-55.475638,83.333333,inf
111,4,0,29,37,3.854744,4.893717,6.878483,6.569667,440.103260,-0.482622,73.069510,0.945296
111,5,0,22,30,9.071055,5.599856,10.000000,7.839523,55.932816,-12.622394,83.333333,0.670760
111,6,0,25,37,9.197386,5.540503,8.728965,1.782056,138.919428,-0.751385,87.215935,0.461303
111,7,0,25,31,8.005299,6.354044,7.747685,5.258182,28.075157,-31.835982,83.333333,0.428759
111,8,0,29,41,3.950436,4.954780,6.956117,6.124660,676.488373,-0.340509,66.881559,0.288508
111,9,0,30,37,2.949137,4.723310,6.674060,5.611982,575.686948,-0.420867,70.096932,0.287162
111,10,0,25,31,7.897606,6.445598,7.769977,5.270545,28.402025,-30.626473,83.333333,0.246034
111,11,0,24,31,9.344185,6.368363,9.205944,5.173732,30.117292,-17.088960,83.333333,0.245533
111,12,0,23,30,7.396530,4.862405,9.998207,7.888540,76.470066,-5.041258,83.333333,0.168956
111,13,0,25,37,9.188550,5.201302,8.362420,1.927978,138.919428,-0.751385,87.215935,0.160483
111,14,0,25,31,7.878355,7.030083,7.730728,5.157996,28.402025,-30.626473,83.333333,0.160256
111,15,0,29,37,3.764117,4.985722,6.641981,6.550601,490.759110,-0.452189,70.955919,0.090366
111,16,0,29,37,3.789499,4.772408,8.131058,6.536548,458.005628,-0.458602,72.390873,0.089150
111,17,0,30,37,2.975133,4.631143,6.792312,5.183867,529.710752,-0.417785,71.110150,0.085492
111,18,0,23,31,7.400002,6.439818,9.949776,5.736142,107.540384,-1.060896,89.136378,0.081466
111,19,0,21,30,9.267934,5.331942,8.466898,3.060241,96.085207,-1.031917,91.109123,0.081426
111,20,0,23,31,7.401235,4.655882,9.998995,7.771949,86.764583,-1.063125,87.575002,0.075877
111,21,0,23,31,7.352136,6.279515,10.000000,5.728831,107.540384,-1.060896,89.136378,0.067168
111,22,0,30,37,2.949152,4.719611,6.673898,5.611925,575.686948,-0.420867,70.096932,0.065713
111,23,0,30,37,2.950145,4.637764,6.729694,5.613587,546.870979,-0.426819,70.617095,0.065713
111,24,0,24,31,9.323496,6.406246,8.211268,5.303631,30.117292,-17.088960,83.333333,0.043943
111,25,0,23,31,9.257470,6.152224,9.956559,5.929831,30.819090,-14.811029,83.333333,0.041315
111,26,0,30,37,2.950140,4.634893,6.728461,5.613568,546.870979,-0.426819,70.617095,0.040315
111,27,0,23,31,9.253052,6.160462,10.000000,5.969893,30.819090,-14.811029,83.333333,0.039696
111,28,0,23,31,9.254862,6.170086,10.000000,5.468314,30.819090,-14.811029,83.333333,0.038465
111,29,0,25,37,9.178152,5.648777,4.828198,1.203085,131.660896,-0.737812,88.322156,0.037703
111,30,0,22,31,8.685844,6.526203,10.000000,6.438812,92.759191,-2.834292,83.333333,0.037680
111,31,0,29,37,3.735609,4.645442,6.765322,5.027235,470.000860,-0.429396,72.025363,0.034381
111,32,0,29,37,3.768049,4.307341,6.871747,6.562248,484.344172,-0.466525,71.734656,0.034111
111,33,0,30,37,2.974785,4.633636,6.790279,5.172683,529.710752,-0.417785,71.110150,0.034051
111,34,0,29,37,3.735487,4.630393,6.780056,5.023057,470.000860,-0.429396,72.025363,0.033506
111,35,0,25,37,9.176030,6.670268,4.950866,1.526539,129.108786,-0.763910,88.014929,0.033035
111,36,0,22,30,8.570699,5.872040,9.962689,7.712081,81.333649,-4.405566,83.333333,0.029403
111,37,0,22,31,8.689518,6.540646,9.989930,5.670177,104.034786,-2.671679,83.333333,0.029175
111,38,0,25,31,7.984204,6.340752,7.727083,5.214499,28.075157,-31.835982,83.333333,0.028807
111,39,0,29,37,3.766010,4.941525,6.895635,6.540157,484.344172,-0.466525,71.734656,0.025777
111,40,0,25,31,7.896776,6.832213,7.763642,5.209856,28.402025,-30.626473,83.333333,0.021937
111,41,0,25,37,9.192639,4.425312,8.307495,1.839499,136.597513,-0.748105,87.308413,0.018751
111,42,0,25,37,9.179553,6.663774,4.722935,1.563913,129.108786,-0.763910,88.014929,0.018385
111,43,0,22,31,8.685347,7.144210,9.992057,6.055580,104.034786,-2.671679,83.333333,0.015125
111,44,0,23,30,7.381761,7.144263,9.997792,7.876333,76.470066,-5.041258,83.333333,0.015011
111,45,0,22,30,8.828604,6.005949,9.996431,7.760482,80.742855,-4.574440,83.333333,0.015011
111,46,0,25,37,9.177963,5.648479,4.891587,1.209003,131.660896,-0.737812,88.322156,0.012681
111,47,0,25,37,9.176736,6.640024,4.780406,1.517116,129.108786,-0.763910,88.014929,0.012681
111,48,0,25,37,9.177267,5.651748,4.840017,1.206387,131.660896,-0.737812,88.322156,0.012190
