ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
21,30,9.98991,4.53074,4.08239,3.28145,69.9942,-1.30074,89.899,0,0,0,0
21,30,9.99304,4.52594,4.07875,3.36378,69.9942,-1.30074,89.899,0,0,0,0
21,30,9.99719,4.53408,4.04532,3.25547,69.9942,-1.30074,89.899,0,0,0,0
24,31,9.36611,4.6601,4.92266,5.5487,30.1173,-17.089,83.3333,0,0,0,0
22,30,9.74607,4.55201,4.05316,3.31915,29.5249,-1.11514,85.6578,0,0,0,0
21,30,9.9797,4.59952,3.94217,3.33044,69.9942,-1.30074,89.899,0,0,0,0
21,30,8.69231,4.51829,4.02639,3.31003,62.8252,-0.71451,79.3031,0,0,0,0
22,31,8.60737,5.875,4.72179,2.14417,103.585,-1.16249,92.1212,0,0,0,0
21,30,10,4.52454,4.09874,3.14723,66.5071,-0.758537,80.4962,0,0,0,0
22,31,8.77407,5.96839,4.863,3.06764,80.4366,-1.18106,91.2879,0,0,0,0
21,30,10,4.53619,4.03647,3.29175,69.9942,-1.30074,89.899,0,0,0,0
24,32,9.67627,4.59928,3.45607,3.50257,31.7278,-4.10749,83.3333,0,0,0,0
21,30,9.29479,4.52938,4.13915,3.61515,75.4567,-1.1908,89.899,0,0,0,0
21,30,9.98882,4.52733,4.08267,3.2818,69.9942,-1.30074,89.899,0,0,0,0
21,33,10,4.94548,4.01218,3.18769,25.2024,-0.18943,61.1582,0,0,0,0
21,30,9.9997,4.54248,4.24392,3.2455,69.9942,-1.30074,89.899,0,0,0,0
21,31,10,4.48345,4.03677,3.36567,41.3376,-0.679771,76.1447,0,0,0,0
21,30,10,4.51446,4.01806,3.2163,83.564,-1.29007,90.9091,0,0,0,0
21,30,9.99431,4.61484,4.98074,3.29897,54.3879,-0.740592,81.0982,0,0,0,0
21,30,10,4.53929,4.79081,3.41848,55.6921,-0.767601,81.5208,0,0,0,0
21,30,10,4.52608,4.08046,3.30467,69.9942,-1.30074,89.899,0,0,0,0
25,45,6.96964,6.19558,5.97144,0.968394,188.254,-0.182762,67.6196,0,0,0,0
21,30,9.9973,4.53429,4.03894,3.25724,69.9942,-1.30074,89.899,0,0,0,0
21,30,10,4.53636,4.04203,3.22708,75.9047,-1.28709,90.4545,0,0,0,0
23,36,9.76406,4.64288,4.73537,1.19846,79.1978,-0.368066,75.7721,0,0,0,0
21,30,10,4.53655,4.04758,3.27315,69.9942,-1.30074,89.899,0,0,0,0
21,30,10,4.52501,4.08524,3.32692,69.9942,-1.30074,89.899,0,0,0,0
21,30,10,4.53649,4.07557,3.25894,69.9942,-1.30074,89.899,0,0,0,0
21,33,10,4.52436,4.05613,3.27923,27.8245,-0.233115,63.5897,0,0,0,0
21,32,9.97071,4.53095,4.09114,3.48256,2.12271,-0.0510039,54.1407,0,0,0,0
21,30,10,4.53771,4.07747,3.26009,69.9942,-1.30074,89.899,0,0,0,0
22,30,9.99818,4.54256,4.06972,3.27876,25.8175,-1.06346,85.2067,0,0,0,0
21,30,10,4.61539,4.04091,3.23991,75.9047,-1.28709,90.4545,0,0,0,0
21,30,9.99966,4.5249,4.05115,3.33714,69.9942,-1.30074,89.899,0,0,0,0
24,36,9.73542,4.63827,4.7063,2.11962,118.826,-0.771732,87.1811,0,0,0,0
21,30,9.97359,4.52576,4.08492,3.32527,69.9942,-1.30074,89.899,0,0,0,0
24,31,9.52712,4.52038,3.82371,5.44255,21.9737,-14.6598,83.3333,0,0,0,0
21,33,9.9837,4.46435,4.26939,3.34427,17.0702,-0.154598,59.7326,0,0,0,0
21,30,10,4.55129,4.09071,3.48564,69.9942,-1.30074,89.899,0,0,0,0
26,58,9.12371,6.4082,7.50724,7.97787,719.219,-0.389532,67.5186,0,0,0,0
21,30,9.99036,4.6198,3.80246,3.89824,62.7097,-1.24865,89.2045,0,0,0,0
21,30,10,4.53634,4.01617,3.27079,69.9942,-1.30074,89.899,0,0,0,0
21,30,9.98952,4.53813,4.0786,3.26376,69.9942,-1.30074,89.899,0,0,0,0
24,31,9.6565,4.53932,3.89344,5.36423,13.269,-23.4049,83.3333,0,0,0,0
21,30,9.99343,4.52636,4.07963,3.36457,69.9942,-1.30074,89.899,0,0,0,0
21,30,9.9716,4.52542,4.08569,3.33191,69.9942,-1.30074,89.899,0,0,0,0
22,30,10,4.49632,4.02568,3.17431,31.2959,-1.11771,87.1733,0,0,0,0
20,30,9.99313,4.59715,3.91719,2.82525,64.0736,-0.60607,76.979,0,0,0,0
21,30,8.16742,4.40682,4.09488,3.33481,61.0597,-0.447939,71.4191,0,0,0,0
21,30,9.9998,4.50844,4.05737,3.27237,69.9942,-1.30074,89.899,0,0,0,0
24,31,9.3844,4.63607,4.28544,5.37793,30.1173,-17.089,83.3333,0,0,0,0
24,31,9.46848,4.52708,4.24421,5.472,22.0819,-15.8001,83.3333,0,0,0,0
21,30,9.97159,4.46736,4.08661,3.33493,69.9942,-1.30074,89.899,0,0,0,0
21,30,10,4.61824,4.07614,3.25987,69.9942,-1.30074,89.899,0,0,0,0
21,30,10,4.53871,4.07452,3.26053,69.9942,-1.30074,89.899,0,0,0,0
21,30,9.21672,4.55097,4.24733,3.24705,36.3476,-0.547327,73.9371,0,0,0,0
21,30,10,4.54362,4.07028,3.27871,69.9942,-1.30074,89.899,0,0,0,0
22,31,8.30355,6.15339,4.78333,3.51134,29.2301,-0.358684,71.4583,0,0,0,0
21,30,10,4.53686,4.01671,3.26291,69.9942,-1.30074,89.899,0,0,0,0
24,32,10,4.43436,4.72669,6.29196,41.6456,-3.44615,83.3333,0,0,0,0
21,30,10,4.54007,4.09136,3.41754,69.9942,-1.30074,89.899,0,0,0,0
24,31,9.62353,4.67964,4.23095,5.54475,20.6613,-28.2172,83.3333,0,0,0,0
24,31,9.55339,4.52012,4.2593,5.46511,20.4725,-28.2713,83.3333,0,0,0,0
21,30,9.72377,4.5128,3.85628,3.12145,66.5071,-0.758537,80.4962,0,0,0,0
24,34,9.99835,4.43538,4.71743,6.27257,1.49652,-0.078321,57.0419,0,0,0,0
22,30,8.54533,6.52829,4.48349,2.21563,55.2595,-0.737394,83.7303,0,0,0,0
