Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
181,0,0,23,30,6.667290,8.683290,4.102921,0.846781,114.231507,-1.031161,92.822967,inf
181,1,0,27,59,8.631152,3.513312,7.530581,8.039740,1076.233921,-0.421329,68.784610,inf
181,2,0,25,30,6.853683,7.945679,6.761755,5.617250,20.472535,-28.271344,83.333333,inf
181,3,0,25,30,6.826150,8.329483,6.988723,5.779047,20.472535,-28.271344,83.333333,inf
181,4,0,30,35,1.474286,9.961426,8.236999,0.156087,657.922252,-0.235502,74.903897,inf
181,5,0,23,30,9.823741,8.352624,4.256463,5.572580,22.081875,-15.800062,83.333333,0.444247
181,6,0,25,30,7.036243,7.970702,7.509430,5.461097,20.661263,-28.217172,83.333333,0.443080
181,7,0,30,35,1.558118,9.934505,8.236586,0.100000,711.098300,-0.242126,74.902617,0.318015
181,8,0,25,30,6.521020,10.000000,7.355387,8.020144,42.141676,-4.265301,83.333333,0.301862
181,9,0,30,35,1.462431,9.908470,8.183683,2.198976,932.225944,-0.281208,72.460742,0.290331
181,10,0,27,59,8.571231,3.935214,7.571934,8.055328,1076.233921,-0.421329,68.784610,0.289923
181,11,0,23,30,6.733792,9.661030,5.111944,7.085567,127.978715,-1.576541,89.898990,0.273133
181,12,0,30,35,1.463023,9.939676,8.244599,2.213037,932.225944,-0.281208,72.460742,0.256970
181,13,0,30,35,3.390468,8.515821,8.374631,2.217437,147.368906,-0.566530,81.622488,0.256385
181,14,0,30,35,2.286460,8.582647,8.427942,2.216413,472.763645,-0.378114,76.106677,0.252939
181,15,0,30,35,1.563784,9.898428,8.298409,0.556682,648.288177,-0.253127,73.520000,0.244694
181,16,0,23,30,9.849692,8.310869,4.263007,5.340427,22.081875,-15.800062,83.333333,0.240117
181,17,0,30,40,5.033333,2.362860,8.635607,6.279035,377.311490,-0.623728,80.245987,0.236619
181,18,0,25,30,6.289511,9.914778,4.686797,4.320018,28.430226,-9.236772,83.333333,0.234104
181,19,0,30,40,5.028128,2.147991,8.678215,6.181808,377.311490,-0.623728,80.245987,0.199853
181,20,0,30,35,2.287740,8.603957,8.438681,2.947772,508.302259,-0.404689,75.431370,0.161279
181,21,0,26,30,5.464170,6.163081,4.301901,6.335747,35.011728,-6.455982,83.333333,0.105421
181,22,0,25,30,6.212101,9.833147,4.939147,4.406413,28.430226,-9.236772,83.333333,0.105200
181,23,0,30,40,5.026028,3.010493,8.729952,5.744310,391.167212,-0.622484,80.697355,0.096108
181,24,0,26,30,5.486499,5.577026,5.603737,6.373644,35.011728,-6.455982,83.333333,0.078594
181,25,0,25,30,6.427090,9.691596,6.385659,7.601115,41.075999,-4.413576,83.333333,0.078594
181,26,0,25,30,6.486990,9.992953,8.215048,6.479043,50.456361,-2.893801,83.333333,0.069332
181,27,0,26,30,5.320274,5.296065,5.546554,6.611349,45.066928,-3.414978,83.333333,0.064623
181,28,0,30,35,2.286460,8.582775,8.427941,2.216413,472.763645,-0.378114,76.106677,0.062702
181,29,0,30,35,2.287766,8.603744,8.438286,2.949165,508.302259,-0.404689,75.431370,0.056552
181,30,0,30,40,5.032426,5.567430,8.665435,5.800465,391.167212,-0.622484,80.697355,0.053605
181,31,0,30,35,3.391985,8.920912,8.412833,0.920991,129.725009,-0.487376,82.144931,0.053448
181,32,0,23,30,6.712197,9.628666,5.086441,7.057529,127.978715,-1.576541,89.898990,0.051967
181,33,0,30,35,3.392235,8.915988,8.381871,0.920272,129.725009,-0.487376,82.144931,0.037687
181,34,0,23,30,6.671868,8.081961,5.340325,6.262606,122.718788,-1.447825,90.454545,0.036417
181,35,0,23,30,6.658784,7.815031,4.943606,4.139144,74.049994,-1.457182,91.287879,0.034667
181,36,0,26,30,5.237561,5.176386,5.437028,6.655740,44.840027,-3.488155,83.333333,0.030276
181,37,0,23,30,6.734090,10.000000,4.574026,3.214977,77.735989,-1.399954,91.608392,0.030263
181,38,0,23,30,6.710197,9.631422,5.126285,6.999952,127.978715,-1.576541,89.898990,0.028614
181,39,0,23,30,6.685115,8.892600,4.927414,5.958444,121.223630,-1.468648,90.454545,0.028376
