ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
29,39,5.40303,9.89592,9.67759,0.511335,234.098,-0.382318,84.2378,50,0,0.5,0.5
29,38,5.25005,9.93882,4.8079,0.941884,231.651,-0.54647,82.8749,65,0,0.493214,0.493214
29,45,6.16765,9.98634,9.91104,0.513683,378.984,-0.280162,78.2825,43,0,0.498629,0.498629
28,61,7.80824,5.0694,7.63242,6.59843,1008.39,-0.3679,68.0992,31,0,0.497576,0.497576
23,30,8.12818,9.98132,9.99348,6.15245,42.2705,-9.64933,83.3333,23,0,0.421078,0.421078
23,30,6.63122,9.98024,9.79466,3.21758,121.91,-2.07554,83.3333,55,0,0.482274,0.482274
23,30,6.62527,9.97466,9.9702,3.22905,112.651,-2.1489,83.3333,55,0,0.5,0.5
22,30,7.87452,9.98325,10,7.09748,92.7592,-2.83429,83.3333,57,0,0.5,0.5
22,30,9.76472,10,9.97675,6.82729,35.2612,-17.3492,83.3333,25,0,0.5,0.5
22,30,9.8397,9.99972,10,6.40759,24.374,-22.5863,83.3333,15,0,0.5,0.5
23,30,6.6266,9.97409,10,3.49292,108.708,-2.41583,83.3333,57,0,0.496998,0.496998
29,38,5.20202,9.90731,4.83139,1.44352,236.65,-0.636656,81.8508,69,0,0.5,0.5
21,30,9.58804,9.99974,10,6.31019,69.9156,-3.77436,83.3333,41,0,0.5,0.5
22,30,9.74981,9.99959,10,5.66641,43.1734,-9.27448,83.3333,23,0,0.421078,0.421078
23,30,8.14432,9.98358,10,6.95901,23.5896,-55.4756,83.3333,14,0,0.5,0.5
23,30,6.68132,9.97406,9.98173,3.50512,111.81,-2.3083,83.3333,57,0,0.5,0.5
22,30,7.87833,9.99033,9.9722,5.71265,104.035,-2.67168,83.3333,57,0,0.5,0.5
22,30,8.19661,9.98519,10,5.68678,86.8924,-3.2454,83.3333,58,0,0.5,0.5
22,30,8.1566,9.98372,9.99956,6.90919,76.5641,-3.65332,83.3333,51,0,0.471457,0.471457
21,30,9.68171,9.99973,10,5.64974,79.855,-3.44694,83.3333,54,0,0.5,0.5
29,39,5.41115,9.93687,9.64479,2.4554,333.319,-0.496049,81.8252,65,0,0.5,0.5
23,30,7.57923,10,10,5.56785,47.3242,-7.08668,83.3333,29,0,0.460279,0.460279
29,39,5.40384,9.89577,9.67152,0.544785,227.147,-0.386634,83.9208,49,0,0.5,0.5
23,30,7.65944,9.93634,9.15555,6.55319,36.7425,-11.0288,83.3333,25,0,0.5,0.5
29,39,5.4074,9.34214,8.59864,3.00641,333.294,-0.519472,79.941,64,0,0.496015,0.496015
23,30,7.65378,9.93683,9.15931,6.05804,44.7413,-7.25928,83.3333,23,0,0.5,0.5
29,39,5.4074,9.36308,8.5986,2.44742,317.368,-0.496342,80.4401,63,0,0.496035,0.496035
29,36,2.52229,9.99776,6.49422,0.840389,1213.11,-0.357373,76.8027,62,0,0.496232,0.496232
29,36,2.52356,9.68023,6.78018,0.811439,1164.91,-0.354956,76.9169,60,0,0.497653,0.497653
29,39,5.41298,9.94036,9.63293,3.74964,301.16,-0.51957,79.9248,63,0,0.496015,0.496015
29,39,5.41133,9.89301,9.63973,1.61773,327.608,-0.453774,82.815,62,0,0.5,0.5
23,30,6.61397,8.76115,4.21538,3.21544,106.066,-1.35126,91.8831,72,0,0.498151,0.498151
23,30,6.61382,8.86355,4.04679,3.81662,93.8068,-1.39657,91.2879,69,0,0.5,0.5
23,30,6.6627,8.90194,4.37654,4.092,74.05,-1.45718,91.2879,52,0,0.49325,0.49325
29,36,3.38387,9.22917,6.71014,1.74452,443.322,-0.393828,75.8366,53,0,0.491623,0.491623
23,30,6.65769,8.94665,4.3137,1.02387,115.435,-1.08609,92.6768,71,0,0.5,0.5
23,30,6.66394,8.90432,4.36864,0.975177,114.232,-1.03116,92.823,71,0,0.5,0.5
23,30,6.63648,8.90786,4.45731,0.975282,117.683,-1.06439,92.6768,71,0,0.5,0.5
23,30,6.70286,10,5.25242,6.86451,127.979,-1.57654,89.899,66,0,0.474363,0.474363
23,30,6.69522,9.99968,4.81698,2.1869,113.343,-1.22669,92.3295,73,0,0.49689,0.49689
23,30,6.67661,9.99989,5.17942,6.09496,122.719,-1.44782,90.4545,75,0,0.494845,0.494845
23,30,6.61409,9.9145,4.8159,1.13943,118.905,-1.12842,92.5134,73,0,0.5,0.5
23,30,6.66001,9.87862,4.82874,1.73388,112.297,-1.15865,92.5134,73,0,0.49306,0.49306
23,30,6.64179,9.9973,4.78642,2.21235,115.717,-1.2099,92.3295,73,0,0.5,0.5
23,30,6.69647,9.99684,4.97463,2.54824,102.596,-1.23781,92.1212,71,0,0.49689,0.49689
23,30,6.69093,9.9986,5.14557,5.84218,121.224,-1.46865,90.4545,75,0,0.5,0.5
29,45,6.1753,9.98639,9.95315,0.550679,369.018,-0.280626,78.0549,43,0,0.5,0.5
29,36,3.46549,9.99601,6.5799,0.827337,404.346,-0.360064,77.0716,52,0,0.5,0.5
28,61,7.78892,5.29403,7.03846,6.59962,1021.82,-0.370898,67.4598,29,0,0.5,0.5
29,45,6.18026,9.98666,9.88025,0.851466,547.649,-0.328045,77.766,51,0,0.5,0.5
