ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
26,32,4.4786,8.06482,6.3939,0.888032,160.51,-0.602038,86.4868,0,0,0,0
26,32,4.43577,7.32111,8.21966,0.840195,165.186,-0.603958,86.3214,0,0,0,0
26,33,4.62784,6.98725,6.331,1.09615,65.6675,-0.212644,71.8506,0,0,0,0
26,32,3.28463,7.356,6.22862,1.58755,11.7238,-0.0679378,61.6026,0,0,0,0
26,32,4.43636,6.21704,6.31132,1.16239,161.973,-0.614787,86.2626,0,0,0,0
23,30,7.79304,3.75837,9.70831,5.86953,44.7413,-7.25928,83.3333,0,0,0,0
26,32,4.43119,7.16624,6.69816,1.20054,161.973,-0.614787,86.2626,0,0,0,0
26,32,4.4322,7.2207,6.34497,1.00816,161.973,-0.614787,86.2626,0,0,0,0
21,30,9.30242,0.375177,9.72692,2.94141,80.106,-1.26947,90.9091,0,0,0,0
26,32,4.55358,7.12081,5.687,0.953392,84.9492,-0.428874,80.4385,0,0,0,0
26,32,4.43081,7.34467,6.84017,1.15217,161.973,-0.614787,86.2626,0,0,0,0
23,30,6.29187,3.87197,9.62432,5.94372,25.7648,-0.23663,64.3666,0,0,0,0
21,30,9.35952,0.651795,10,3.18358,80.106,-1.26947,90.9091,0,0,0,0
26,32,4.46785,9.85944,7.80718,1.0286,161.973,-0.614787,86.2626,0,0,0,0
26,42,2.37772,7.54863,7.75105,1.23395,-65.6574,0.0299978,58.4421,0,0,0,0
23,30,8.1389,3.45202,9.67625,5.63292,19.4146,-0.556118,77.3155,0,0,0,0
29,36,2.98616,3.91076,7.71599,6.14197,124.372,-0.196531,61.3845,0,0,0,0
26,32,4.44861,7.34073,6.36122,1.28648,154.426,-0.614072,85.9257,0,0,0,0
23,30,6.75542,3.45437,10,5.88716,128.984,-2.67022,83.3333,0,0,0,0
26,32,4.43621,7.31991,7.9928,1.16223,164.084,-0.614946,86.1598,0,0,0,0
21,30,10,1.14211,9.76487,2.91056,74.7225,-1.25476,90.4545,0,0,0,0
23,30,7.50838,2.36257,10,7.78103,72.8284,-4.42964,83.3333,0,0,0,0
21,30,8.96028,0.805672,9.60549,4.17585,39.9038,-0.508344,75.8123,0,0,0,0
27,32,4.14603,8.40973,4.51483,1.36131,74.7176,-0.530714,82.6385,0,0,0,0
26,32,4.47069,7.33136,6.27014,0.890661,160.51,-0.602038,86.4868,0,0,0,0
26,32,4.42644,6.95593,8.47858,1.06294,107.85,-0.369356,79.8246,0,0,0,0
20,30,6.63238,3.2825,9.52802,8.3403,15.4107,-0.114299,55.2071,0,0,0,0
29,34,2.94163,3.65079,9.53827,6.02098,62.3801,-0.224481,67.0023,0,0,0,0
27,32,4.18196,8.70934,4.60128,1.4845,90.2607,-0.561339,82.6727,0,0,0,0
29,35,3.20177,4.03108,7.98091,6.2594,83.1712,-0.259486,64.2757,0,0,0,0
22,31,8.69857,4.87655,8.92765,1.70573,98.8466,-0.975185,91.6905,0,0,0,0
26,32,4.49242,9.77612,8.02701,0.925536,114.359,-0.536825,84.3936,0,0,0,0
21,30,9.4753,0.1,9.7992,3.23748,73.7511,-1.5643,89.899,0,0,0,0
26,32,4.48029,7.29553,6.37493,0.891601,160.51,-0.602038,86.4868,0,0,0,0
26,32,4.3302,7.31636,5.95223,1.44998,76.4278,-0.273281,74.0421,0,0,0,0
26,60,9.25546,9.20618,9.16721,7.32863,371.344,-0.279158,65.3464,0,0,0,0
26,32,4.66171,8.23678,6.34147,0.88754,90.9063,-0.479287,83.2001,0,0,0,0
26,32,4.46924,7.34056,6.32916,1.12964,161.973,-0.614787,86.2626,0,0,0,0
28,32,4.47219,9.5269,6.3901,0.874261,16.3293,-0.270214,72.4705,0,0,0,0
23,30,7.50678,2.44207,10,7.90706,76.4701,-5.04126,83.3333,0,0,0,0
23,30,6.70099,3.37986,9.96831,5.92484,128.984,-2.67022,83.3333,0,0,0,0
21,30,9.1293,0.49502,9.73554,3.45596,48.6054,-1.35585,89.2045,0,0,0,0
26,30,4.43698,7.28175,9.22907,1.15651,19.2164,-0.386676,80.5327,0,0,0,0
22,30,8.71068,3.4846,9.89403,5.4458,12.7575,-0.242961,64.516,0,0,0,0
27,32,4.4816,7.16198,6.36914,0.983931,51.4306,-0.449218,82.3926,0,0,0,0
23,30,7.15162,3.53344,9.27007,7.83644,47.1617,-0.891169,83.6031,0,0,0,0
29,35,3.00695,4.40502,6.65176,5.68934,366.379,-0.489285,72.7588,0,0,0,0
26,32,4.49862,7.87481,6.29541,1.12534,110.347,-0.541807,84.2314,0,0,0,0
26,32,4.48493,8.03555,6.39622,0.888081,123.524,-0.561905,85.1573,0,0,0,0
26,32,4.45116,7.18576,6.55005,1.2268,161.973,-0.614787,86.2626,0,0,0,0
23,30,6.58121,3.3306,10,5.78068,75.4613,-0.622101,79.8385,0,0,0,0
23,30,7.73034,3.538,10,7.7904,13.4725,-0.422593,72.3191,0,0,0,0
26,30,4.37731,7.26572,6.58391,1.06319,9.24802,-0.177214,70.2395,0,0,0,0
26,32,4.36583,8.20893,6.40668,1.02182,88.0649,-0.301973,76.9657,0,0,0,0
26,32,4.47094,7.32192,6.33484,1.15866,161.973,-0.614787,86.2626,0,0,0,0
23,30,7.28033,2.63388,10,7.50166,73.3933,-4.20788,83.3333,0,0,0,0
29,35,2.98458,3.91172,9.97942,6.30567,339.739,-0.435805,76.4965,0,0,0,0
21,30,9.62712,0.1,9.62703,4.26285,60.7177,-1.58474,88.3117,0,0,0,0
22,30,9.8423,0.1,9.57671,4.04628,26.7842,-2.15819,83.3333,0,0,0,0
23,30,6.8529,3.38851,9.96597,6.26685,92.8979,-2.53526,83.3333,0,0,0,0
26,32,4.43308,7.14559,6.49795,1.15268,161.973,-0.614787,86.2626,0,0,0,0
23,30,8.13387,1.99932,10,6.33261,34.4082,-15.4604,83.3333,0,0,0,0
26,31,4.24257,7.33602,6.19452,0.846417,81.4947,-0.554217,85.8279,0,0,0,0
26,32,4.45721,7.32292,6.2966,1.16036,161.973,-0.614787,86.2626,0,0,0,0
23,30,8.23612,3.52492,10,6.39881,23.5896,-55.4756,83.3333,0,0,0,0
26,32,4.45748,7.32323,6.30397,1.15744,161.973,-0.614787,86.2626,0,0,0,0
26,32,4.40209,7.33163,6.80968,1.49424,98.9846,-0.366668,79.2105,0,0,0,0
21,30,9.61563,0.1,9.57313,3.83754,60.7177,-1.58474,88.3117,0,0,0,0
26,32,4.43011,7.27203,6.67419,1.163,161.973,-0.614787,86.2626,0,0,0,0
21,30,9.58052,0.652889,9.99211,4.22087,63.0747,-1.7851,88.3117,0,0,0,0
26,32,4.29968,7.01218,6.12821,0.798443,84.6642,-0.275086,75.4296,0,0,0,0
26,32,4.42047,7.11789,6.26652,0.778229,103.044,-0.356685,80.0436,0,0,0,0
23,30,6.67863,3.76373,9.93299,6.20156,99.3554,-1.1223,89.1554,0,0,0,0
27,32,4.22647,8.36662,4.74109,1.17122,109.09,-0.655125,87.8647,0,0,0,0
26,32,4.44174,7.27035,8.10542,1.16162,164.084,-0.614946,86.1598,0,0,0,0
26,32,4.45903,9.78516,8.05809,0.989118,165.186,-0.603958,86.3214,0,0,0,0
22,31,8.7089,4.77053,8.327,1.9992,96.9141,-0.975131,91.9034,0,0,0,0
26,32,4.47329,7.31493,6.47196,1.15997,161.973,-0.614787,86.2626,0,0,0,0
20,30,9.1036,0.432857,10,3.69609,18.4531,-0.162149,63.9656,0,0,0,0
23,30,6.90829,3.68727,9.414,5.98124,61.9086,-0.926919,85.9534,0,0,0,0
26,40,4.82244,7.77297,6.35424,0.257989,332.534,-0.2094,72.0187,0,0,0,0
21,30,8.22194,3.40549,9.98053,6.19507,53.6961,-0.413531,72.599,0,0,0,0
22,30,7.19979,3.37486,10,5.91325,60.983,-0.529287,78.4686,0,0,0,0
27,32,4.19902,8.95706,4.89809,1.50088,103.765,-0.681414,87.223,0,0,0,0
27,32,4.42545,7.57823,8.52535,1.13089,58.0263,-0.485785,82.639,0,0,0,0
26,32,4.38427,7.84813,8.43885,1.0478,73.2181,-0.267619,75.7372,0,0,0,0
23,30,6.9604,3.36872,10,7.87903,47.9538,-0.843632,83.1224,0,0,0,0
26,32,4.29121,7.27347,8.26423,1.28485,77.0082,-0.265511,74.122,0,0,0,0
22,31,8.72251,4.70066,8.91774,2.12931,92.1751,-0.963367,91.2529,0,0,0,0
21,30,9.39105,0.1,10,3.24045,52.2703,-1.19212,89.6432,0,0,0,0
26,61,9.25032,8.55339,10,7.28679,487.879,-0.316095,68.2164,0,0,0,0
22,31,8.62152,4.58734,9.01342,2.0009,96.2478,-0.939354,91.3158,0,0,0,0
26,32,3.68797,6.88354,6.28747,1.09457,45.4887,-0.145385,66.9381,0,0,0,0
26,32,4.45966,7.10222,6.59596,1.71864,155.301,-0.62998,85.7748,0,0,0,0
23,30,6.90062,3.34444,9.9995,7.85368,52.708,-0.853702,83.5811,0,0,0,0
