ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
22,30,9.68182,4.91189,9.7262,3.61473,39.4837,-7.70774,83.3333,24,0,0.488582,0.488582
22,30,8.2617,7.70799,10,4.93762,82.076,-2.82966,83.3333,26,0,0.5,0.5
23,30,8.31992,4.99943,10,4.87533,35.3675,-8.24392,83.3333,22,0,0.5,0.5
24,30,8.19698,5.59959,8.01892,4.97738,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.27641,5.0567,10,4.98551,82.076,-2.82966,83.3333,26,0,0.5,0.5
22,30,9.90151,4.89916,9.8075,3.15484,43.2579,-3.47771,83.3333,18,0,0.5,0.5
24,30,8.23276,5.59923,7.69453,5.07013,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.04273,2.63968,4.96532,0.839837,135.993,-0.638197,88.5693,34,0,0.5,0.5
26,34,6.03904,3.3654,5.67267,0.850603,135.993,-0.638197,88.5693,34,0,0.5,0.5
22,30,9.98703,4.90044,9.82596,3.15067,43.2579,-3.47771,83.3333,18,0,0.5,0.5
29,55,6.92356,1.21878,7.53584,7.85541,826.607,-0.370811,67.9821,13,0,0.464644,0.464644
22,30,8.2694,4.99323,10,4.85307,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.2342,5.70225,6.57488,5.67182,30.1173,-17.089,83.3333,28,0,0.5,0.5
23,30,8.29052,5.60973,9.96022,4.87534,35.3675,-8.24392,83.3333,22,0,0.5,0.5
26,34,5.98871,3.63453,5.23982,0.938704,132.458,-0.641886,88.3261,34,0,0.5,0.5
26,34,6.00651,4.24717,5.31306,0.81737,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,7.66813,4.50615,7.32984,5.66686,39.9185,-3.91006,83.3333,15,0,0.411125,0.411125
24,30,8.14915,5.68203,7.40384,5.58994,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23451,5.69681,7.37944,5.68814,30.1173,-17.089,83.3333,28,0,0.5,0.5
23,30,8.27491,5.62017,9.94255,4.88547,35.3675,-8.24392,83.3333,22,0,0.5,0.5
21,30,9.96025,5.32415,9.98864,3.56991,83.0645,-2.63205,83.3333,26,0,0.492237,0.492237
24,30,8.22252,5.69809,8.12834,5.52469,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,5.99094,4.26062,5.08769,0.827729,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.19496,5.07438,8.499,5.00641,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.03875,3.36625,5.76695,0.850584,135.993,-0.638197,88.5693,34,0,0.5,0.5
26,34,6.00663,3.64161,5.34073,0.887345,132.458,-0.641886,88.3261,34,0,0.5,0.5
24,30,7.6709,5.69716,7.32919,5.66649,39.9185,-3.91006,83.3333,15,0,0.411125,0.411125
24,30,8.18767,5.89848,9.41461,4.97716,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.20709,5.67599,8.03927,5.0055,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.14893,6.2713,8.12927,4.96937,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.2051,5.68356,8.32176,5.03522,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,5.08374,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.04186,3.32131,5.35722,0.855156,135.993,-0.638197,88.5693,34,0,0.5,0.5
26,34,6.03377,2.6419,5.24294,0.834329,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.22591,5.69689,8.26516,4.97246,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.03051,3.35747,5.53058,0.789745,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.21269,5.60402,7.90367,5.01947,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.15498,5.49422,8.07893,5.41629,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.26825,5.63621,9.98987,4.93665,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.23435,5.70219,8.5016,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.22278,5.59241,7.45106,5.0235,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,7.63459,5.29317,9.57504,3.53198,115.584,-2.60502,83.3333,29,0,0.5,0.5
26,34,6.03574,3.28104,5.88716,0.861715,132.458,-0.641886,88.3261,34,0,0.5,0.5
24,30,8.23435,5.46754,7.32914,5.67046,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.14965,5.60601,7.15575,5.05928,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19778,5.58178,7.7268,5.11142,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.44183,8.14189,4.97607,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.16033,6.03834,7.28058,5.04034,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.15155,5.6034,7.27585,5.08124,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.20472,5.50474,7.29675,5.72106,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.69514,8.14189,4.97607,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.22518,5.69645,8.14822,5.54218,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.22447,5.5857,8.05706,4.94414,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19899,5.60155,7.69766,4.95228,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23104,5.66926,7.32499,5.62599,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,7.32914,6.18713,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.275,5.0384,10,4.88194,82.076,-2.82966,83.3333,26,0,0.5,0.5
22,30,8.27034,5.00231,10,4.85787,82.076,-2.82966,83.3333,26,0,0.5,0.5
22,30,8.27446,4.99529,9.97279,4.67033,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.19475,5.27634,8.64407,4.99647,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.1793,5.61993,8.23376,5.0499,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,5.99784,4.2437,5.16889,0.786984,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.22252,5.69809,8.12834,5.52469,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.03574,3.28104,5.55683,0.861715,132.458,-0.641886,88.3261,34,0,0.5,0.5
24,30,8.23435,5.70219,7.32914,5.67046,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.01194,3.32683,5.51436,0.824889,135.993,-0.638197,88.5693,34,0,0.5,0.5
29,46,5.14253,5.69973,7.19927,0.856712,583.834,-0.257002,72.8271,16,0,0.5,0.5
24,30,8.18754,5.89838,9.39454,4.97545,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.02962,3.66674,5.39434,0.798687,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23053,5.5837,7.67111,5.09815,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.04186,3.32131,5.35722,0.855156,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23438,5.70197,7.35206,5.68519,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.03344,2.70243,5.24403,0.815513,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,5.08374,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19042,5.59994,7.80842,5.10474,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.1792,5.61904,8.21275,5.04954,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19911,5.56327,7.70387,5.10335,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.27863,4.69574,9.99288,4.78797,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.19475,5.27634,8.90233,4.99647,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.2617,5.80994,10,4.93762,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.18615,5.764,7.30675,5.11972,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19757,5.26353,8.87661,4.9313,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.04342,3.61561,5.22708,0.873212,132.458,-0.641886,88.3261,34,0,0.5,0.5
22,30,7.6535,5.29263,9.63454,3.47627,115.584,-2.60502,83.3333,29,0,0.5,0.5
22,30,8.25005,5.00341,9.94543,4.87114,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.15155,5.6034,7.27585,5.08124,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.21768,5.81762,8.62462,5.00847,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.69514,8.14189,4.97607,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.1792,5.61904,8.21275,5.04954,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.15647,5.48618,8.1259,4.97394,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.27883,4.99428,9.99811,4.79496,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.19393,5.5833,7.69655,5.09871,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23241,5.55264,7.30462,5.67434,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.27273,4.99218,10,4.67219,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.19085,5.69313,8.90308,4.9766,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,7.32914,5.67046,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.00707,3.59794,5.34277,0.886847,132.458,-0.641886,88.3261,34,0,0.5,0.5
26,34,6.01194,3.32683,5.51436,0.824889,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23435,5.69514,8.14189,4.97607,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,7.63482,5.25643,9.62986,3.4744,115.584,-2.60502,83.3333,29,0,0.5,0.5
24,30,8.21244,5.60528,8.05575,5.01914,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,7.32914,5.67046,30.1173,-17.089,83.3333,28,0,0.5,0.5
29,46,5.14253,5.69973,7.19927,0.856712,583.834,-0.257002,72.8271,16,0,0.5,0.5
24,30,8.1942,5.58905,7.67778,5.09904,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,7.61894,5.25686,9.65195,3.47225,115.584,-2.60502,83.3333,29,0,0.5,0.5
22,30,8.27883,4.99428,9.99811,4.79497,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.1825,5.59857,7.30727,5.11239,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19462,4.72141,8.16164,4.93085,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.27026,4.99392,9.9978,4.79361,82.076,-2.82966,83.3333,26,0,0.5,0.5
26,34,5.99984,3.16683,5.5304,0.789241,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.19037,5.6002,7.79735,5.10133,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.21269,5.60402,8.04499,5.01947,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.00336,3.32343,4.87255,0.780965,135.993,-0.638197,88.5693,34,0,0.5,0.5
26,34,5.99784,4.2437,5.16889,0.786984,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23435,5.69514,8.14189,4.97607,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.275,5.62004,10,4.88194,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.23435,6.16313,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.279,4.99425,9.99805,4.79147,82.076,-2.82966,83.3333,26,0,0.5,0.5
29,46,5.14253,5.69973,7.19927,0.856712,583.834,-0.257002,72.8271,16,0,0.5,0.5
22,30,8.26653,5.00408,10,4.87222,82.076,-2.82966,83.3333,26,0,0.5,0.5
22,30,8.27034,5.00231,10,4.8016,82.076,-2.82966,83.3333,26,0,0.5,0.5
24,30,8.20987,5.70558,8.15498,5.01358,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.19475,5.27634,8.90233,4.99647,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.55862,6.6053,8.04664,5.01954,20.6613,-28.2172,83.3333,18,0,0.146793,0.146793
26,34,6.01194,3.32683,5.51436,0.824889,135.993,-0.638197,88.5693,34,0,0.5,0.5
22,30,7.5565,5.85363,8.55069,3.05561,122.909,-1.13307,92.1212,34,0,0.416762,0.416762
22,30,7.61913,5.25654,9.62867,3.47276,115.584,-2.60502,83.3333,29,0,0.5,0.5
22,30,8.27034,5.00231,10,4.85787,82.076,-2.82966,83.3333,26,0,0.5,0.5
26,34,6.04342,3.61561,5.22708,0.873212,132.458,-0.641886,88.3261,34,0,0.5,0.5
29,46,5.12799,5.85868,7.25268,2.19719,643.778,-0.292264,71.1215,14,0,0.487966,0.487966
24,30,8.19037,5.6002,7.79735,5.10133,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.22399,5.69881,8.14442,4.97787,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.14993,5.56846,8.12481,5.01167,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.06433,3.57626,5.2908,0.797526,135.993,-0.638197,88.5693,34,0,0.5,0.5
22,30,8.27034,5.00231,10,4.85787,82.076,-2.82966,83.3333,26,0,0.5,0.5
26,34,6.0419,4.1912,5.23733,0.798076,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.19085,5.27675,8.90308,4.9766,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.00336,3.32343,5.43269,0.780965,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.22518,5.69645,8.14822,4.9883,30.1173,-17.089,83.3333,28,0,0.5,0.5
26,34,6.03483,3.63803,5.3032,0.795216,135.993,-0.638197,88.5693,34,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.21273,5.60493,8.04664,5.01954,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
24,30,8.23435,5.70219,8.16224,4.99665,30.1173,-17.089,83.3333,28,0,0.5,0.5
22,30,8.275,5.0384,10,4.88194,82.076,-2.82966,83.3333,26,0,0.5,0.5
26,34,6.03436,3.61992,5.29064,0.798434,135.993,-0.638197,88.5693,34,0,0.5,0.5
29,46,5.14253,5.69973,7.19927,0.856712,583.834,-0.257002,72.8271,16,0,0.5,0.5
