Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
181,0,0,825.755182,-0.386315,72.419045
181,0,1,88.132089,-0.791551,92.147657
181,0,2,729.407602,-0.289961,74.975458
181,0,3,13.268952,-23.404882,83.333333
181,0,4,13.268952,-23.404882,83.333333
181,0,5,622.925068,-0.389397,73.028937
181,0,6,201.872613,-0.400314,79.076073
181,0,7,86.082662,-1.134564,90.437608
181,0,8,13.268952,-23.404882,83.333333
181,0,9,35.261202,-17.349202,83.333333
181,0,10,36.742479,-11.028773,83.333333
181,0,11,35.261202,-17.349202,83.333333
181,0,12,24.373985,-22.586284,83.333333
181,0,13,175.637728,-0.459070,80.462544
181,0,14,43.173409,-9.274477,83.333333
181,0,15,44.809305,-4.539241,83.333333
181,0,16,678.183995,-0.306140,75.735186
181,0,17,79.854981,-3.446935,83.333333
181,0,18,825.755182,-0.386315,72.419045
181,0,19,178.377268,-0.438310,77.469463
181,0,20,201.872613,-0.400314,79.076073
181,0,21,678.183995,-0.306140,75.735186
181,0,22,729.407602,-0.289961,74.975458
181,0,23,622.925068,-0.389397,73.028937
181,0,24,86.082662,-1.134564,90.437608
181,0,25,178.377268,-0.438310,77.469463
181,0,26,122.909099,-1.133073,92.121212
181,0,27,43.173409,-9.274477,83.333333
181,0,28,177.503119,-0.468186,80.320433
181,0,29,36.742479,-11.028773,83.333333
181,0,30,124.164203,-2.638648,83.333333
181,0,31,69.915636,-3.774361,83.333333
181,0,32,44.809305,-4.539241,83.333333
181,0,33,124.164203,-2.638648,83.333333
181,0,34,201.872613,-0.400314,79.076073
181,0,35,13.268952,-23.404882,83.333333
181,0,36,24.373985,-22.586284,83.333333
181,0,37,111.776193,-2.777005,83.333333
181,0,38,92.759191,-2.834292,83.333333
181,0,39,92.759191,-2.834292,83.333333
181,0,40,86.892399,-3.245400,83.333333
181,0,41,88.132089,-0.791551,92.147657
181,0,42,111.776193,-2.777005,83.333333
181,0,43,122.909099,-1.133073,92.121212
181,0,44,122.909099,-1.133073,92.121212
181,0,45,24.373985,-22.586284,83.333333
181,0,46,13.268952,-23.404882,83.333333
181,0,47,76.564145,-3.653320,83.333333
181,0,48,24.373985,-22.586284,83.333333
181,0,49,76.564145,-3.653320,83.333333
181,0,50,79.854981,-3.446935,83.333333
181,0,51,86.892399,-3.245400,83.333333
181,0,52,177.503119,-0.468186,80.320433
181,0,53,69.915636,-3.774361,83.333333
181,0,54,36.742479,-11.028773,83.333333
181,0,55,79.854981,-3.446935,83.333333
181,0,56,175.637728,-0.459070,80.462544
181,0,57,124.164203,-2.638648,83.333333
181,0,58,69.915636,-3.774361,83.333333
181,0,59,175.637728,-0.459070,80.462544
181,0,60,201.872613,-0.400314,79.076073
181,0,61,122.909099,-1.133073,92.121212
181,0,62,86.892399,-3.245400,83.333333
