Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
300,0,0,825.755182,-0.386315,72.419045
300,0,1,23.589621,-55.475638,83.333333
300,0,2,729.407602,-0.289961,74.975458
300,0,3,23.589621,-55.475638,83.333333
300,0,4,883.828676,-0.306503,73.236131
300,0,5,114.231507,-1.031161,92.822967
300,0,6,24.373985,-22.586284,83.333333
300,0,7,72.881560,-1.432815,91.287879
300,0,8,47.324245,-7.086684,83.333333
300,0,9,329.699391,-0.597006,79.412483
300,0,10,523.477162,-0.426078,74.277266
300,0,11,678.183995,-0.306140,75.735186
300,0,12,342.172996,-0.596131,79.899991
300,0,13,175.637728,-0.459070,80.462544
300,0,14,177.503119,-0.468186,80.320433
300,0,15,81.333649,-4.405566,83.333333
300,0,16,523.477162,-0.426078,74.277266
300,0,17,35.261202,-17.349202,83.333333
300,0,18,622.925068,-0.389397,73.028937
300,0,19,883.828676,-0.306503,73.236131
300,0,20,36.742479,-11.028773,83.333333
300,0,21,24.373985,-22.586284,83.333333
300,0,22,678.183995,-0.306140,75.735186
300,0,23,825.755182,-0.386315,72.419045
300,0,24,35.261202,-17.349202,83.333333
300,0,25,622.925068,-0.389397,73.028937
300,0,26,137.511956,-2.757492,83.333333
300,0,27,725.845321,-0.290564,74.861897
300,0,28,72.881560,-1.432815,91.287879
300,0,29,329.699391,-0.597006,79.412483
300,0,30,43.173409,-9.274477,83.333333
300,0,31,729.407602,-0.289961,74.975458
300,0,32,44.741334,-7.259277,83.333333
300,0,33,81.333649,-4.405566,83.333333
300,0,34,725.845321,-0.290564,74.861897
300,0,35,36.742479,-11.028773,83.333333
300,0,36,42.270486,-9.649335,83.333333
300,0,37,98.543371,-1.266977,91.883117
300,0,38,48.463866,-5.872513,83.333333
300,0,39,86.892399,-3.245400,83.333333
300,0,40,48.463866,-5.872513,83.333333
300,0,41,47.324245,-7.086684,83.333333
300,0,42,342.172996,-0.596131,79.899991
300,0,43,177.503119,-0.468186,80.320433
300,0,44,48.463866,-5.872513,83.333333
300,0,45,135.917488,-2.896528,83.333333
300,0,46,122.909099,-1.133073,92.121212
300,0,47,342.172996,-0.596131,79.899991
300,0,48,86.892399,-3.245400,83.333333
300,0,49,98.543371,-1.266977,91.883117
300,0,50,100.752623,-1.247865,91.883117
300,0,51,126.269494,-3.226450,83.333333
300,0,52,112.297349,-1.158648,92.513369
300,0,53,102.595537,-1.237806,92.121212
300,0,54,118.905428,-1.128421,92.513369
300,0,55,113.343385,-1.226695,92.329545
300,0,56,122.909099,-1.133073,92.121212
300,0,57,126.269494,-3.226450,83.333333
300,0,58,175.637728,-0.459070,80.462544
300,0,59,177.503119,-0.468186,80.320433
300,0,60,113.343385,-1.226695,92.329545
300,0,61,112.297349,-1.158648,92.513369
300,0,62,117.682636,-1.064390,92.676768
300,0,63,114.231507,-1.031161,92.822967
300,0,64,42.270486,-9.649335,83.333333
300,0,65,117.682636,-1.064390,92.676768
300,0,66,114.231507,-1.031161,92.822967
300,0,67,43.173409,-9.274477,83.333333
300,0,68,44.741334,-7.259277,83.333333
300,0,69,118.905428,-1.128421,92.513369
300,0,70,122.909099,-1.133073,92.121212
300,0,71,137.511956,-2.757492,83.333333
300,0,72,135.917488,-2.896528,83.333333
300,0,73,729.407602,-0.289961,74.975458
300,0,74,47.324245,-7.086684,83.333333
300,0,75,98.543371,-1.266977,91.883117
300,0,76,44.741334,-7.259277,83.333333
300,0,77,98.543371,-1.266977,91.883117
300,0,78,115.717320,-1.209903,92.329545
300,0,79,100.752623,-1.247865,91.883117
300,0,80,100.752623,-1.247865,91.883117
300,0,81,102.595537,-1.237806,92.121212
300,0,82,117.682636,-1.064390,92.676768
300,0,83,115.434913,-1.086089,92.676768
300,0,84,43.173409,-9.274477,83.333333
300,0,85,35.261202,-17.349202,83.333333
300,0,86,113.343385,-1.226695,92.329545
300,0,87,117.682636,-1.064390,92.676768
300,0,88,114.231507,-1.031161,92.822967
300,0,89,48.463866,-5.872513,83.333333
300,0,90,115.717320,-1.209903,92.329545
300,0,91,112.297349,-1.158648,92.513369
300,0,92,113.343385,-1.226695,92.329545
300,0,93,114.231507,-1.031161,92.822967
300,0,94,112.297349,-1.158648,92.513369
300,0,95,23.589621,-55.475638,83.333333
300,0,96,115.434913,-1.086089,92.676768
300,0,97,114.231507,-1.031161,92.822967
300,0,98,122.909099,-1.133073,92.121212
300,0,99,102.595537,-1.237806,92.121212
300,0,100,122.909099,-1.133073,92.121212
300,0,101,114.231507,-1.031161,92.822967
300,0,102,114.231507,-1.031161,92.822967
300,0,103,114.231507,-1.031161,92.822967
