Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
251,0,0,825.755182,-0.386315,72.419045
251,0,1,23.589621,-55.475638,83.333333
251,0,2,23.589621,-55.475638,83.333333
251,0,3,729.407602,-0.289961,74.975458
251,0,4,106.231619,-0.889945,92.822967
251,0,5,848.844636,-0.302640,73.149286
251,0,6,24.373985,-22.586284,83.333333
251,0,7,23.589621,-55.475638,83.333333
251,0,8,122.909099,-1.133073,92.121212
251,0,9,35.261202,-17.349202,83.333333
251,0,10,484.364988,-0.414378,74.073504
251,0,11,205.430036,-0.417185,78.570451
251,0,12,484.364988,-0.414378,74.073504
251,0,13,622.925068,-0.389397,73.028937
251,0,14,76.564145,-3.653320,83.333333
251,0,15,175.637728,-0.459070,80.462544
251,0,16,678.183995,-0.306140,75.735186
251,0,17,35.261202,-17.349202,83.333333
251,0,18,36.742479,-11.028773,83.333333
251,0,19,678.183995,-0.306140,75.735186
251,0,20,24.373985,-22.586284,83.333333
251,0,21,35.261202,-17.349202,83.333333
251,0,22,178.377268,-0.438310,77.469463
251,0,23,178.377268,-0.438310,77.469463
251,0,24,622.925068,-0.389397,73.028937
251,0,25,69.915636,-3.774361,83.333333
251,0,26,725.845321,-0.290564,74.861897
251,0,27,177.503119,-0.468186,80.320433
251,0,28,201.872613,-0.400314,79.076073
251,0,29,825.755182,-0.386315,72.419045
251,0,30,205.430036,-0.417185,78.570451
251,0,31,175.637728,-0.459070,80.462544
251,0,32,201.872613,-0.400314,79.076073
251,0,33,137.511956,-2.757492,83.333333
251,0,34,48.463866,-5.872513,83.333333
251,0,35,725.845321,-0.290564,74.861897
251,0,36,729.407602,-0.289961,74.975458
251,0,37,115.717320,-1.209903,92.329545
251,0,38,48.463866,-5.872513,83.333333
251,0,39,44.741334,-7.259277,83.333333
251,0,40,43.173409,-9.274477,83.333333
251,0,41,42.270486,-9.649335,83.333333
251,0,42,36.742479,-11.028773,83.333333
251,0,43,137.511956,-2.757492,83.333333
251,0,44,86.892399,-3.245400,83.333333
251,0,45,106.231619,-0.889945,92.822967
251,0,46,47.324245,-7.086684,83.333333
251,0,47,177.503119,-0.468186,80.320433
251,0,48,115.434913,-1.086089,92.676768
251,0,49,135.917488,-2.896528,83.333333
251,0,50,112.297349,-1.158648,92.513369
251,0,51,24.373985,-22.586284,83.333333
251,0,52,79.854981,-3.446935,83.333333
251,0,53,86.892399,-3.245400,83.333333
251,0,54,126.269494,-3.226450,83.333333
251,0,55,115.717320,-1.209903,92.329545
251,0,56,122.909099,-1.133073,92.121212
251,0,57,76.564145,-3.653320,83.333333
251,0,58,126.269494,-3.226450,83.333333
251,0,59,112.297349,-1.158648,92.513369
251,0,60,69.915636,-3.774361,83.333333
251,0,61,115.434913,-1.086089,92.676768
251,0,62,135.917488,-2.896528,83.333333
251,0,63,43.173409,-9.274477,83.333333
251,0,64,79.854981,-3.446935,83.333333
251,0,65,108.255530,-0.888801,92.822967
251,0,66,108.255530,-0.888801,92.822967
251,0,67,42.270486,-9.649335,83.333333
251,0,68,44.741334,-7.259277,83.333333
251,0,69,47.324245,-7.086684,83.333333
251,0,70,118.905428,-1.128421,92.513369
251,0,71,108.255530,-0.888801,92.822967
251,0,72,122.909099,-1.133073,92.121212
251,0,73,112.297349,-1.158648,92.513369
251,0,74,205.430036,-0.417185,78.570451
251,0,75,201.872613,-0.400314,79.076073
251,0,76,118.905428,-1.128421,92.513369
251,0,77,106.231619,-0.889945,92.822967
251,0,78,108.255530,-0.888801,92.822967
251,0,79,106.231619,-0.889945,92.822967
251,0,80,69.915636,-3.774361,83.333333
251,0,81,43.173409,-9.274477,83.333333
251,0,82,35.261202,-17.349202,83.333333
251,0,83,42.270486,-9.649335,83.333333
251,0,84,23.589621,-55.475638,83.333333
251,0,85,115.434913,-1.086089,92.676768
251,0,86,115.717320,-1.209903,92.329545
251,0,87,115.434913,-1.086089,92.676768
251,0,88,122.909099,-1.133073,92.121212
251,0,89,118.905428,-1.128421,92.513369
251,0,90,108.255530,-0.888801,92.822967
251,0,91,106.231619,-0.889945,92.822967
251,0,92,106.231619,-0.889945,92.822967
251,0,93,106.231619,-0.889945,92.822967
251,0,94,106.231619,-0.889945,92.822967
251,0,95,106.231619,-0.889945,92.822967
251,0,96,106.231619,-0.889945,92.822967
251,0,97,106.231619,-0.889945,92.822967
251,0,98,108.255530,-0.888801,92.822967
251,0,99,106.231619,-0.889945,92.822967
251,0,100,106.231619,-0.889945,92.822967
251,0,101,106.231619,-0.889945,92.822967
251,0,102,106.231619,-0.889945,92.822967
251,0,103,106.231619,-0.889945,92.822967
251,0,104,106.231619,-0.889945,92.822967
251,0,105,106.231619,-0.889945,92.822967
251,0,106,106.231619,-0.889945,92.822967
251,0,107,106.231619,-0.889945,92.822967
251,0,108,106.231619,-0.889945,92.822967
251,0,109,106.231619,-0.889945,92.822967
251,0,110,106.231619,-0.889945,92.822967
251,0,111,106.231619,-0.889945,92.822967
251,0,112,106.231619,-0.889945,92.822967
251,0,113,106.231619,-0.889945,92.822967
251,0,114,106.231619,-0.889945,92.822967
251,0,115,106.231619,-0.889945,92.822967
251,0,116,106.231619,-0.889945,92.822967
251,0,117,106.231619,-0.889945,92.822967
251,0,118,106.231619,-0.889945,92.822967
251,0,119,106.231619,-0.889945,92.822967
251,0,120,106.231619,-0.889945,92.822967
251,0,121,108.255530,-0.888801,92.822967
251,0,122,106.231619,-0.889945,92.822967
251,0,123,106.231619,-0.889945,92.822967
251,0,124,106.231619,-0.889945,92.822967
251,0,125,106.231619,-0.889945,92.822967
251,0,126,108.255530,-0.888801,92.822967
251,0,127,108.255530,-0.888801,92.822967
251,0,128,108.255530,-0.888801,92.822967
251,0,129,106.231619,-0.889945,92.822967
251,0,130,108.255530,-0.888801,92.822967
