ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
22,33,9.89026,4.53391,9.95256,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89025,4.81675,9.95619,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89026,5.01881,9.99836,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89023,5.00153,10,10,99.869,-1.04437,86.2271,0,0,0,0
23,33,9.86349,4.27739,9.96081,10,68.4516,-1.03531,85.128,0,0,0,0
22,37,9.89026,4.99372,9.99944,10,16.8526,-0.15093,57.3723,0,0,0,0
22,33,9.89035,4.58559,9.95626,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.8892,4.66923,9.95518,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89167,4.4983,9.95654,10,99.869,-1.04437,86.2271,0,0,0,0
22,39,10,4.58602,9.9562,10,64.6127,-0.271746,63.3263,0,0,0,0
22,33,9.86084,4.58094,10,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89181,4.49621,9.95538,10,99.869,-1.04437,86.2271,0,0,0,0
22,48,9.89009,4.3941,10,10,-2.11583,-0.0652612,53.7428,0,0,0,0
22,34,9.91676,4.61934,10,9.91728,33.6382,-0.279987,61.8716,0,0,0,0
22,33,9.88454,4.52633,9.96158,9.97282,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.89025,4.58943,9.95618,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,9.15014,4.49394,10,10,45.1992,-0.321493,64.6354,0,0,0,0
22,33,9.89025,5.80093,9.39168,10,62.6597,-0.626289,74.2448,0,0,0,0
26,33,9.89026,4.55202,9.95503,10,-13.9516,-0,4.54545,0,0,0,0
22,33,9.89202,4.5996,9.78387,9.6105,57.6038,-0.594125,73.8411,0,0,0,0
18,33,9.89023,4.58818,9.95659,10,39.7787,-0.210625,58.1769,0,0,0,0
22,33,9.91691,4.61354,10,9.9164,95.9404,-1.01527,86.084,0,0,0,0
22,33,9.89025,4.0611,9.95536,8.37316,63.2773,-0.92458,85.5056,0,0,0,0
23,36,9.89175,5.46016,9.95532,10,19.5341,-0.178759,58.6419,0,0,0,0
22,33,9.85917,4.58152,9.93706,10,62.6597,-0.626289,74.2448,0,0,0,0
22,32,9.91292,3.29043,9.95633,10,71.1207,-0.909149,83.7625,0,0,0,0
22,33,9.86349,4.58007,9.96081,10,99.869,-1.04437,86.2271,0,0,0,0
22,33,10,4.58616,10,10,89.8402,-0.993321,85.8313,0,0,0,0
22,33,9.88716,4.5177,9.85406,9.99247,62.6597,-0.626289,74.2448,0,0,0,0
22,33,9.89235,3.12674,9.99179,10,99.869,-1.04437,86.2271,0,0,0,0
22,40,9.74936,4.58865,9.95614,8.80725,50.6152,-0.228221,64.1591,0,0,0,0
22,33,9.74113,4.37606,9.95613,9.22501,86.6944,-1.05928,86.7329,0,0,0,0
24,33,9.89025,4.58594,9.9562,9.24855,11.891,-0.348528,66.8256,0,0,0,0
22,40,10,4.51786,9.95542,10,74.6272,-0.296965,66.5927,0,0,0,0
22,33,9.68078,4.58482,9.95525,10,44.0979,-0.369645,67.1735,0,0,0,0
26,59,8.99867,5.33186,7.29658,8.08702,1085.91,-0.430975,68.688,0,0,0,0
22,30,9.89025,4.58602,10,9.99209,8.40689,-0.320869,65.9749,0,0,0,0
27,33,9.88439,4.4938,9.97867,9.8668,-17.0174,-0,4.54545,0,0,0,0
