ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
26,34,6.24814,3.58748,7.81826,2.27008,62.9136,-0.394099,74.8264,18,8979,0.487003,8979.49
30,37,4.23517,5.2802,7.89561,1.73556,135.225,-0.427298,76.923,37,8111,0.494731,8111.49
29,30,5.20514,4.24728,7.61338,5.86035,0,-0,0,0,10717,0.388679,10717.4
30,35,4.35395,3.51597,8.40226,1.5436,16.7777,-0.179843,66.7604,3,10552,0.494702,10552.5
30,37,4.12544,3.93095,7.99084,1.38757,170.106,-0.447248,78.3645,42,7537,0.49707,7537.5
26,30,5.30339,4.28606,7.50279,5.94366,34.8006,-6.18979,83.3333,11,36,0.44127,36.4413
30,38,3.91399,3.685,8.23567,1.4018,55.8397,-0.14746,68.1496,6,10277,0.497645,10277.5
30,38,4.14636,3.92867,7.03862,1.23505,50.0106,-0.156388,68.0329,5,10304,0.497645,10304.5
30,37,4.06275,3.93892,8.11938,2.14898,80.8531,-0.264843,72.24,20,9713,0.496242,9713.5
30,37,4.22605,5.13933,7.91638,1.73405,213.832,-0.559673,81.1205,65,0,0.5,0.5
26,30,5.33421,4.19881,7.47748,5.87118,35.0117,-6.45598,83.3333,12,0,0.5,0.5
26,30,5.64357,4.22341,7.51487,6.06131,24.2403,-5.91836,83.3333,6,95,0.440241,95.4402
30,38,4.33052,3.59725,8.41645,1.20502,334.451,-0.45561,82.1786,58,0,0.5,0.5
30,37,4.0774,3.88231,8.27281,1.61243,207.34,-0.535556,81.3698,64,4047,0.5,4047.5
26,30,5.19706,4.24749,7.51811,5.58344,27.5435,-20.6332,83.3333,10,0,0.5,0.5
26,34,6.08974,3.57719,7.78001,0.726631,108.662,-0.588023,87.7187,38,348,0.499386,348.499
30,38,4.37103,3.58994,8.42807,1.18928,334.451,-0.45561,82.1786,58,0,0.5,0.5
30,37,4.22605,5.13933,8.2438,1.73405,213.832,-0.559673,81.1205,65,0,0.5,0.5
26,34,5.66121,3.43355,7.82587,0.817121,78.5739,-0.313491,76.669,23,9560,0.492212,9560.49
30,37,3.93744,3.89705,7.93257,1.60395,81.7769,-0.251039,73.2421,21,9642,0.497615,9642.5
26,34,6.03899,4.19596,8.39382,0.481586,94.0297,-0.596212,91.6652,37,0,0.5,0.5
30,38,4.28356,3.72537,8.45454,2.97044,353.556,-0.526294,80.381,63,0,0.5,0.5
26,30,5.15772,4.12772,7.52174,5.66201,38.1817,-2.3573,83.3333,8,60,0.5,60.5
