ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
30,37,4.11416,3.96291,8.36462,1.91527,187.955,-0.527958,80.2372,0,0,0,0
30,37,4.1085,3.96497,7.82359,1.38552,170.106,-0.447248,78.3645,0,0,0,0
26,34,6.02947,3.56175,7.83714,0.749299,110.71,-0.590065,87.6278,0,0,0,0
26,34,4.06423,3.58391,7.82053,0.859736,29.4914,-0.0919157,64.7409,0,0,0,0
26,30,5.18771,4.19399,7.51165,5.86613,27.5435,-20.6332,83.3333,0,0,0,0
26,54,7.04818,0.944361,9.61166,6.22804,131.109,-0.16192,61.0038,0,0,0,0
30,36,4.50473,4.04808,8.44642,1.72252,53.7367,-0.356146,75.1353,0,0,0,0
26,34,5.89498,3.61939,7.83074,0.831313,110.486,-0.467231,80.9111,0,0,0,0
30,37,4.09639,3.96993,8.2803,1.28,188.059,-0.459924,79.1928,0,0,0,0
30,38,4.21877,3.84588,9.40826,0.565194,232.664,-0.395321,84.2292,0,0,0,0
26,47,8.29632,0.675341,9.93335,6.41007,16.9148,-0.0974323,59.4735,0,0,0,0
30,37,2.86565,3.71278,7.9358,1.63518,188.348,-0.203544,68.0393,0,0,0,0
30,38,4.26583,3.67741,8.47711,2.97125,353.556,-0.526294,80.381,0,0,0,0
29,41,4.42409,4.31696,6.40416,0.741831,654.557,-0.309893,75.7533,0,0,0,0
26,30,5.25282,4.24587,7.53521,6.1902,34.8006,-6.18979,83.3333,0,0,0,0
30,37,4.10201,3.98164,6.79601,1.5946,216.164,-0.54652,81.5197,0,0,0,0
30,37,4.10525,3.68711,7.96021,1.4444,199.777,-0.531015,81.0197,0,0,0,0
26,34,5.16303,4.18791,8.35236,0.484704,10.7207,-0.0709084,68.1533,0,0,0,0
26,48,7.02401,0.365036,9.90692,6.0372,583.125,-0.336813,70.258,0,0,0,0
30,37,4.08731,3.95613,7.88565,1.62862,207.34,-0.535556,81.3698,0,0,0,0
26,30,5.29442,4.14465,7.45599,5.99902,34.8006,-6.18979,83.3333,0,0,0,0
30,38,4.37076,3.81087,8.50916,1.76014,269.837,-0.42771,80.0305,0,0,0,0
26,30,5.14485,4.12812,7.54821,5.16216,38.1817,-2.3573,83.3333,0,0,0,0
27,34,5.33585,4.32873,8.49258,1.7792,117.799,-0.680289,86.6096,0,0,0,0
28,38,4.26811,3.60018,8.40685,0.961725,20.7036,-0.0729971,63.8612,0,0,0,0
26,30,5.35994,4.24341,7.56284,7.19655,20.3804,-0.529749,74.4494,0,0,0,0
30,37,4.11206,3.91547,7.9393,1.56844,199.777,-0.531015,81.0197,0,0,0,0
30,38,4.49192,3.76997,8.41991,1.25,212.471,-0.38149,78.0009,0,0,0,0
30,38,4.05522,4.19185,10,3.68921,62.4804,-0.208348,68.085,0,0,0,0
30,37,4.08954,3.80762,7.35814,1.4367,211.558,-0.533341,81.6485,0,0,0,0
30,38,4.22299,2.88749,9.15888,0.891534,263.707,-0.38165,80.9486,0,0,0,0
30,37,4.15491,3.97647,7.9423,1.6688,209.734,-0.550848,80.9658,0,0,0,0
30,38,4.23699,3.22064,9.75135,0.384086,181.88,-0.333676,81.2661,0,0,0,0
30,37,3.83042,3.70691,8.02775,1.66337,29.9644,-0.122496,66.4917,0,0,0,0
30,36,4.12258,3.69874,7.93111,0.170014,49.9383,-0.248055,75.8609,0,0,0,0
30,37,4.10182,3.86579,7.7214,1.58833,216.164,-0.54652,81.5197,0,0,0,0
30,38,4.21501,3.93302,8.56394,2.94798,307.273,-0.485242,77.9311,0,0,0,0
26,30,5.17129,4.25681,7.56722,5.95671,38.1817,-2.3573,83.3333,0,0,0,0
29,41,4.42233,4.31344,6.40136,0.805307,790.664,-0.327831,76.2057,0,0,0,0
30,38,4.21418,3.55461,8.58966,2.94274,340.602,-0.529093,80.1299,0,0,0,0
8,35,0.328967,1.38773,5.62764,0.991647,218.793,-0.0882252,61.6988,0,0,0,0
30,38,3.88587,3.26973,8.55528,3.07358,82.3976,-0.201671,67.7593,0,0,0,0
