Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
251,0,0,30,48,6.174459,6.252238,7.295132,7.451153,1071.217967,-0.465078,71.084732,inf
251,1,0,23,30,6.669700,8.498644,4.425423,0.954496,114.231507,-1.031161,92.822967,inf
251,2,0,23,30,8.282018,9.905676,9.985007,6.896634,23.589621,-55.475638,83.333333,inf
251,3,0,23,30,8.313946,9.940319,9.990598,6.547949,23.589621,-55.475638,83.333333,inf
251,4,0,27,46,5.650498,8.815523,10.000000,6.302270,830.511018,-0.385319,72.138712,inf
251,5,0,29,41,6.185504,2.848578,9.931559,6.228499,322.589815,-0.573816,78.892672,0.803722
251,6,0,30,44,5.449444,7.315822,9.976368,7.752333,643.933980,-0.437661,72.990944,0.578331
251,7,0,25,31,7.930072,2.353655,9.161585,4.966006,28.075157,-31.835982,83.333333,0.429419
251,8,0,23,30,8.138809,8.237702,10.000000,5.877322,42.270486,-9.649335,83.333333,0.332349
251,9,0,23,30,6.746995,5.404653,5.091991,6.984206,127.978715,-1.576541,89.898990,0.331047
251,10,0,22,30,9.712723,9.905276,10.000000,6.457269,35.261202,-17.349202,83.333333,0.247556
251,11,0,25,31,7.913771,3.420370,9.522115,5.831848,28.402025,-30.626473,83.333333,0.241321
251,12,0,30,44,5.451159,7.298786,9.997767,7.759955,643.933980,-0.437661,72.990944,0.169174
251,13,0,28,46,5.358779,7.550813,10.000000,8.058079,779.610338,-0.412214,71.251595,0.137646
251,14,0,19,31,8.277685,2.471540,7.078307,0.882027,189.435555,-0.443442,80.808247,0.127101
251,15,0,22,30,8.240023,10.000000,9.990429,6.378337,76.564145,-3.653320,83.333333,0.122305
251,16,0,23,30,8.086380,9.284994,9.990259,6.687513,36.742479,-11.028773,83.333333,0.120005
251,17,0,19,31,8.317418,2.407110,7.130828,0.878931,189.435555,-0.443442,80.808247,0.116159
251,18,0,22,30,9.792001,9.702363,10.000000,6.447775,35.261202,-17.349202,83.333333,0.116142
251,19,0,19,31,8.288267,2.228576,7.112328,0.893930,189.435555,-0.443442,80.808247,0.088513
251,20,0,23,30,6.660259,6.947994,10.000000,5.761518,137.511956,-2.757492,83.333333,0.071000
251,21,0,23,30,8.121334,8.515587,9.236168,5.265897,48.463866,-5.872513,83.333333,0.058562
251,22,0,21,30,9.829167,9.998771,9.982710,6.564308,69.915636,-3.774361,83.333333,0.058562
251,23,0,27,46,5.645402,8.808181,10.000000,6.302382,830.511018,-0.385319,72.138712,0.055993
251,24,0,19,31,8.240980,2.224066,7.117883,0.890959,189.435555,-0.443442,80.808247,0.049563
251,25,0,23,30,6.677106,6.047268,5.486879,5.664421,122.718788,-1.447825,90.454545,0.042593
251,26,0,28,47,5.439941,7.268559,9.942685,7.967692,782.426505,-0.411610,71.533917,0.042496
251,27,0,23,30,6.659043,9.120740,4.845530,3.941662,74.049994,-1.457182,91.287879,0.042451
251,28,0,22,30,9.644975,10.000000,9.860543,6.148678,43.173409,-9.274477,83.333333,0.038077
251,29,0,23,30,8.108471,8.940993,9.788071,5.706577,44.741334,-7.259277,83.333333,0.038077
251,30,0,23,30,6.713894,5.740015,5.297078,7.004725,127.978715,-1.576541,89.898990,0.029147
251,31,0,28,46,5.365864,7.339511,9.999992,7.043265,810.051261,-0.391660,71.491587,0.028678
251,32,0,28,46,5.354794,7.354770,9.999315,6.618518,813.025219,-0.390690,71.775609,0.027907
251,33,0,23,30,6.677254,6.027145,5.262798,5.712271,122.718788,-1.447825,90.454545,0.025557
251,34,0,23,30,8.055853,9.316328,10.000000,6.807905,36.742479,-11.028773,83.333333,0.025040
251,35,0,23,30,7.962601,9.282744,10.000000,5.378119,47.324245,-7.086684,83.333333,0.024505
251,36,0,23,30,8.120548,8.539190,9.243238,5.327526,48.463866,-5.872513,83.333333,0.023127
251,37,0,25,31,7.889253,3.308725,9.522964,5.275367,28.402025,-30.626473,83.333333,0.021955
251,38,0,25,31,7.916743,3.346861,9.671148,5.848545,28.075157,-31.835982,83.333333,0.021955
251,39,0,28,46,5.354746,7.355502,9.999353,6.603526,813.025219,-0.390690,71.775609,0.019560
251,40,0,23,30,6.671380,9.052554,4.006762,3.613978,96.687527,-1.393334,91.608392,0.016516
251,41,0,23,30,6.659489,8.913571,4.887342,4.001964,74.049994,-1.457182,91.287879,0.014952
251,42,0,23,30,6.768874,9.919196,4.839672,2.641412,98.543371,-1.266977,91.883117,0.014932
251,43,0,23,30,6.725076,8.912530,4.669328,3.216425,77.735989,-1.399954,91.608392,0.014625
251,44,0,28,46,5.355502,5.950960,10.000000,7.022864,810.051261,-0.391660,71.491587,0.013896
251,45,0,23,30,6.634252,9.771365,4.736155,2.884666,100.752623,-1.247865,91.883117,0.012895
251,46,0,23,30,6.649681,8.171575,4.359631,1.752355,115.717320,-1.209903,92.329545,0.011263
251,47,0,23,30,6.770429,9.925573,4.725554,2.563954,102.595537,-1.237806,92.121212,0.011155
251,48,0,28,46,5.355127,7.337695,9.999493,8.064963,779.610338,-0.412214,71.251595,0.011040
251,49,0,21,30,9.594434,9.109921,10.000000,6.221590,79.854981,-3.446935,83.333333,0.010376
251,50,0,22,30,8.196500,9.947318,10.000000,5.862842,86.892399,-3.245400,83.333333,0.010376
251,51,0,23,30,6.686131,9.620783,10.000000,6.079494,135.917488,-2.896528,83.333333,0.010102
251,52,0,23,30,6.663757,9.178001,4.318946,1.604311,112.297349,-1.158648,92.513369,0.009809
251,53,0,23,30,6.700906,5.822184,4.318554,2.041099,113.343385,-1.226695,92.329545,0.009785
251,54,0,23,30,6.764885,9.820107,4.850476,2.564385,102.595537,-1.237806,92.121212,0.009766
251,55,0,23,30,6.764958,9.890410,4.846727,2.559743,102.595537,-1.237806,92.121212,0.009261
251,56,0,23,30,6.664315,8.739395,4.417530,1.623735,112.297349,-1.158648,92.513369,0.008456
251,57,0,23,30,6.667173,8.173563,4.340711,0.855641,114.231507,-1.031161,92.822967,0.008302
251,58,0,23,30,6.617849,8.885766,4.270814,0.846825,117.682636,-1.064390,92.676768,0.008120
251,59,0,22,30,9.658168,9.769757,9.970347,6.007394,43.173409,-9.274477,83.333333,0.007666
251,60,0,23,30,8.139799,8.215919,10.000000,6.028753,42.270486,-9.649335,83.333333,0.007666
251,61,0,23,30,6.664150,9.176810,4.318892,1.619923,112.297349,-1.158648,92.513369,0.007517
251,62,0,22,30,8.186596,9.055827,9.996613,5.748075,86.892399,-3.245400,83.333333,0.006944
251,63,0,23,30,6.666737,7.220192,4.294841,0.975375,114.231507,-1.031161,92.822967,0.006725
251,64,0,23,30,6.623891,9.049256,4.086948,0.731923,117.682636,-1.064390,92.676768,0.006725
251,65,0,23,30,6.650197,8.930800,4.068732,3.700549,93.806776,-1.396568,91.287879,0.006661
251,66,0,25,31,7.912725,3.798496,9.522614,5.830553,28.402025,-30.626473,83.333333,0.006547
251,67,0,21,30,9.724724,9.769477,9.993295,6.580709,69.915636,-3.774361,83.333333,0.006144
251,68,0,23,30,6.686664,9.642308,9.992544,6.101044,135.917488,-2.896528,83.333333,0.005989
251,69,0,23,30,6.721546,9.404925,9.977499,6.919791,126.269494,-3.226450,83.333333,0.005989
251,70,0,21,30,9.679497,9.037637,9.999962,6.196751,79.854981,-3.446935,83.333333,0.005769
251,71,0,23,30,8.030154,9.302650,10.000000,6.018621,44.741334,-7.259277,83.333333,0.005598
251,72,0,25,31,7.916328,3.347957,9.672537,5.848844,28.075157,-31.835982,83.333333,0.004282
251,73,0,23,30,8.230217,9.656577,9.984365,7.073844,23.589621,-55.475638,83.333333,0.004282
251,74,0,23,30,8.063998,8.520157,9.864891,5.245879,47.324245,-7.086684,83.333333,0.004221
251,75,0,23,30,6.682745,6.651940,5.086326,5.789765,121.223630,-1.468648,90.454545,0.004171
251,76,0,23,30,6.656422,6.909332,10.000000,5.704343,137.511956,-2.757492,83.333333,0.004046
251,77,0,23,30,6.725495,9.403835,10.000000,7.006930,126.269494,-3.226450,83.333333,0.003389
251,78,0,23,30,6.650178,8.880297,4.066059,3.684394,93.806776,-1.396568,91.287879,0.002808
251,79,0,23,30,6.664279,8.907659,4.091341,3.654458,96.687527,-1.393334,91.608392,0.002808
251,80,0,23,30,6.627992,6.732324,4.336626,1.011792,118.905428,-1.128421,92.513369,0.002762
251,81,0,28,46,5.355118,7.337787,9.999498,8.072253,779.610338,-0.412214,71.251595,0.002699
251,82,0,23,30,6.724948,8.088481,4.439911,3.190012,98.543371,-1.266977,91.883117,0.002456
251,83,0,23,30,6.630279,9.707615,4.744668,3.139467,100.752623,-1.247865,91.883117,0.002456
251,84,0,23,30,6.658105,10.000000,4.844048,3.912377,74.049994,-1.457182,91.287879,0.002400
251,85,0,23,30,6.671599,9.062002,4.006717,3.675996,96.687527,-1.393334,91.608392,0.002294
251,86,0,22,30,8.225558,9.704276,9.986862,6.716369,76.564145,-3.653320,83.333333,0.002197
251,87,0,23,30,6.737086,8.934064,4.455128,3.216027,77.735989,-1.399954,91.608392,0.002084
251,88,0,23,30,6.720072,9.104306,9.999707,6.775529,126.269494,-3.226450,83.333333,0.001976
251,89,0,23,30,6.664381,8.738780,4.416039,1.633895,112.297349,-1.158648,92.513369,0.001929
251,90,0,23,30,6.678647,7.498639,4.298088,1.009119,115.434913,-1.086089,92.676768,0.001917
251,91,0,23,30,6.617658,8.561547,4.348001,0.960918,117.682636,-1.064390,92.676768,0.001876
251,92,0,23,30,6.770320,8.945199,4.296075,3.188464,98.543371,-1.266977,91.883117,0.001771
251,93,0,23,30,6.770599,9.918658,4.726645,2.522234,102.595537,-1.237806,92.121212,0.001759
251,94,0,23,30,6.683362,6.657984,5.059982,5.907984,121.223630,-1.468648,90.454545,0.001635
251,95,0,23,30,6.670694,6.197410,5.440480,5.682841,122.718788,-1.447825,90.454545,0.001597
251,96,0,23,30,6.651053,8.975407,4.266053,0.954964,117.682636,-1.064390,92.676768,0.001561
251,97,0,23,30,6.687162,9.542738,10.000000,6.125009,135.917488,-2.896528,83.333333,0.001522
251,98,0,23,30,8.032071,9.334195,10.000000,6.807736,36.742479,-11.028773,83.333333,0.001414
251,99,0,23,30,6.644874,10.000000,4.307099,1.085005,118.905428,-1.128421,92.513369,0.001167
251,100,0,23,30,6.698606,6.077730,4.339674,2.047594,113.343385,-1.226695,92.329545,0.001153
251,101,0,23,30,6.673783,7.806039,4.378295,0.932770,114.231507,-1.031161,92.822967,0.001149
251,102,0,22,30,8.243683,10.000000,10.000000,6.312684,76.564145,-3.653320,83.333333,0.001119
251,103,0,23,30,6.698435,6.081685,4.340270,2.059253,113.343385,-1.226695,92.329545,0.000998
251,104,0,23,30,6.668611,7.771822,4.406556,0.937007,114.231507,-1.031161,92.822967,0.000848
251,105,0,23,30,6.645105,10.000000,4.301571,1.093704,118.905428,-1.128421,92.513369,0.000768
251,106,0,23,30,6.672967,9.271557,4.410089,1.021787,115.434913,-1.086089,92.676768,0.000663
251,107,0,23,30,6.653560,8.352078,4.452766,0.857758,114.231507,-1.031161,92.822967,0.000603
