Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
271,0,0,28,57,7.315093,5.353798,7.538984,7.998960,981.434693,-0.383253,67.971168,inf
271,1,0,21,30,9.035844,4.185917,4.014629,0.937319,82.043617,-0.940860,92.121212,inf
271,2,0,23,30,8.220294,4.262803,10.000000,6.561769,23.589621,-55.475638,83.333333,inf
271,3,0,23,30,8.216385,4.248272,10.000000,6.568633,23.589621,-55.475638,83.333333,inf
271,4,0,27,51,6.577397,4.899678,10.000000,6.623771,569.045983,-0.324435,69.755361,inf
271,5,0,28,57,7.321233,5.353406,7.543648,8.006487,981.434693,-0.383253,67.971168,inf
271,6,0,28,43,6.858686,6.158031,9.376751,6.513731,258.161057,-0.394168,71.105175,0.519225
271,7,0,25,31,7.989608,3.631689,9.434308,5.375823,28.075157,-31.835982,83.333333,0.433317
271,8,0,23,30,8.223469,4.303019,10.000000,6.564044,23.589621,-55.475638,83.333333,0.428634
271,9,0,28,51,6.570522,4.884306,10.000000,6.606593,557.935853,-0.326892,69.059615,0.313701
271,10,0,28,53,6.868242,4.958228,10.000000,6.618343,695.401068,-0.341580,69.046260,0.295373
271,11,0,28,57,7.291587,5.480414,7.600756,8.096756,967.962591,-0.395278,68.065695,0.293866
271,12,0,28,42,6.942911,0.494328,8.605663,7.695163,241.672831,-0.585182,76.085818,0.276218
271,13,0,25,31,7.868453,3.700804,9.465607,5.094454,28.402025,-30.626473,83.333333,0.247253
271,14,0,24,30,8.164116,5.618244,9.114785,6.057567,30.117292,-17.088960,83.333333,0.245462
271,15,0,23,30,6.679209,0.100000,9.472679,5.688940,121.049002,-1.913966,89.898990,0.156429
271,16,0,25,32,6.022104,3.334427,8.647724,3.061853,121.443363,-0.771274,86.158627,0.155918
271,17,0,21,31,6.077968,3.959256,9.949427,0.561432,165.573812,-0.336828,80.148213,0.141514
271,18,0,23,30,6.763209,6.441252,10.000000,7.105728,126.269494,-3.226450,83.333333,0.131889
271,19,0,28,42,6.898085,0.443372,8.453789,7.535662,241.672831,-0.585182,76.085818,0.111687
271,20,0,28,53,6.851152,7.567010,9.821874,7.410396,667.377347,-0.345109,68.290026,0.102702
271,21,0,21,31,6.076686,3.958326,9.948688,0.549863,165.573812,-0.336828,80.148213,0.101815
271,22,0,21,31,6.074200,5.766474,9.827711,1.088041,177.940852,-0.347922,78.292422,0.092011
271,23,0,23,30,8.055133,4.623248,10.000000,6.732614,36.742479,-11.028773,83.333333,0.086125
271,24,0,23,30,8.134485,4.926871,9.999508,6.559657,34.408178,-15.460388,83.333333,0.082791
271,25,0,28,43,6.858686,6.158031,9.376751,6.513731,258.161057,-0.394168,71.105175,0.073305
271,26,0,21,31,6.076484,5.076007,9.871813,0.942798,174.620923,-0.341311,78.398850,0.072519
271,27,0,23,30,7.073316,4.537619,9.995266,8.125077,81.333649,-4.405566,83.333333,0.072397
271,28,0,21,31,6.073708,5.785211,9.828308,1.075051,177.940852,-0.347922,78.292422,0.066537
271,29,0,25,32,5.660878,3.778728,10.000000,5.270335,124.858114,-0.805805,84.465613,0.050789
271,30,0,25,32,5.660882,3.776043,9.976632,5.282545,124.858114,-0.805805,84.465613,0.049741
271,31,0,25,32,5.506035,1.880603,9.667619,3.696079,123.681168,-0.756281,85.637186,0.048512
271,32,0,23,30,8.132944,5.506399,9.958960,5.942081,42.270486,-9.649335,83.333333,0.045916
271,33,0,23,30,8.084841,5.470649,9.892904,5.924138,44.741334,-7.259277,83.333333,0.045916
271,34,0,23,30,8.124646,4.342872,9.759504,5.224486,48.463866,-5.872513,83.333333,0.044311
271,35,0,23,30,6.658851,3.080845,9.990520,6.300726,137.511956,-2.757492,83.333333,0.043677
271,36,0,28,51,6.574777,4.885219,10.000000,6.628510,557.935853,-0.326892,69.059615,0.040453
271,37,0,25,32,6.054960,4.901745,10.000000,4.510639,108.618790,-1.012346,89.960288,0.040299
271,38,0,21,30,9.396002,9.198100,4.372102,2.474726,87.730447,-1.153556,91.608392,0.035112
271,39,0,23,30,7.348554,4.431155,10.000000,8.100291,76.470066,-5.041258,83.333333,0.034308
271,40,0,23,30,8.130704,4.464202,10.000000,6.858832,34.408178,-15.460388,83.333333,0.034009
271,41,0,28,53,6.860658,5.554017,10.000000,7.157641,688.262093,-0.342733,68.785160,0.032659
271,42,0,24,30,8.190708,5.676067,9.120120,6.257097,30.117292,-17.088960,83.333333,0.031320
271,43,0,23,30,8.128315,5.483787,9.944263,5.919155,42.270486,-9.649335,83.333333,0.030783
271,44,0,28,53,6.859364,5.556922,10.000000,7.012007,688.262093,-0.342733,68.785160,0.027976
271,45,0,21,30,9.782503,0.380607,4.014623,3.217085,83.563984,-1.290067,90.909091,0.027517
271,46,0,23,30,8.095237,4.502316,9.998147,6.826887,36.742479,-11.028773,83.333333,0.027449
271,47,0,25,32,5.990362,3.170727,10.000000,3.669867,113.381967,-0.991560,90.406850,0.025866
271,48,0,25,32,5.513706,1.709392,9.667969,3.768355,123.681168,-0.756281,85.637186,0.024200
271,49,0,25,32,5.956316,2.784156,8.522753,3.059101,121.443363,-0.771274,86.158627,0.024200
271,50,0,23,30,8.120918,4.347013,9.715946,5.362750,48.463866,-5.872513,83.333333,0.023205
271,51,0,21,30,9.773786,0.379505,4.018022,3.217081,83.563984,-1.290067,90.909091,0.022677
271,52,0,25,31,7.983814,3.625818,9.256445,5.321102,28.075157,-31.835982,83.333333,0.022272
271,53,0,25,31,7.900371,3.730758,9.302966,6.134190,28.402025,-30.626473,83.333333,0.022272
271,54,0,23,30,8.108410,4.349839,9.717177,5.386407,47.324245,-7.086684,83.333333,0.022015
271,55,0,28,53,6.857617,7.573813,9.844312,7.408957,667.377347,-0.345109,68.290026,0.021804
271,56,0,28,57,7.292375,5.511299,7.644383,8.107510,967.962591,-0.395278,68.065695,0.021423
271,57,0,22,30,8.181752,4.263054,9.949764,5.956058,86.892399,-3.245400,83.333333,0.021089
271,58,0,25,32,5.995019,3.212641,9.999957,3.568466,113.381967,-0.991560,90.406850,0.020797
271,59,0,28,53,6.854693,7.570900,9.838927,7.412393,667.377347,-0.345109,68.290026,0.020553
271,60,0,23,30,6.684267,0.100000,9.479354,5.870481,119.565054,-1.964417,89.898990,0.018467
271,61,0,21,30,9.971643,0.670474,4.507267,3.216796,86.414764,-1.207800,91.287879,0.017176
271,62,0,23,30,6.688418,4.559199,10.000000,6.157810,135.917488,-2.896528,83.333333,0.016055
271,63,0,23,30,6.745269,6.550506,10.000000,7.099679,126.269494,-3.226450,83.333333,0.016055
271,64,0,23,30,7.330297,3.640370,10.000000,8.035974,76.470066,-5.041258,83.333333,0.015674
271,65,0,21,31,6.075347,5.078955,9.813976,0.842246,174.620923,-0.341311,78.398850,0.013857
271,66,0,21,30,9.971333,0.662061,4.506647,3.216975,86.414764,-1.207800,91.287879,0.013718
271,67,0,23,30,6.666776,0.117368,9.457900,5.936481,121.049002,-1.913966,89.898990,0.011724
271,68,0,21,30,9.098206,3.405275,4.389333,1.116702,83.066213,-1.002075,91.883117,0.011392
271,69,0,21,30,9.276534,9.012152,4.676705,2.334950,87.730447,-1.153556,91.608392,0.011376
271,70,0,23,30,7.187786,4.177942,9.996635,8.208152,77.046893,-4.761695,83.333333,0.010933
271,71,0,21,30,9.132041,3.622614,4.772866,1.210656,83.066213,-1.002075,91.883117,0.010045
271,72,0,21,30,9.189335,1.612727,4.049824,0.902612,82.909251,-0.939823,92.121212,0.009859
271,73,0,28,53,6.854213,6.365651,9.836004,7.401290,667.377347,-0.345109,68.290026,0.009289
271,74,0,28,53,6.862126,4.943999,10.000000,6.626851,695.401068,-0.341580,69.046260,0.008027
271,75,0,21,31,6.074177,5.770143,9.827767,1.088555,177.940852,-0.347922,78.292422,0.007873
271,76,0,23,30,6.687321,0.100000,9.484329,5.883008,119.565054,-1.964417,89.898990,0.007370
271,77,0,23,30,7.038823,4.481517,10.000000,8.077218,81.333649,-4.405566,83.333333,0.006457
271,78,0,23,30,8.063219,5.409417,10.000000,6.012755,44.741334,-7.259277,83.333333,0.005826
271,79,0,23,30,7.191641,4.178211,10.000000,8.223017,77.046893,-4.761695,83.333333,0.005671
271,80,0,25,32,6.110433,3.525724,9.947905,4.474659,108.618790,-1.012346,89.960288,0.005159
271,81,0,25,32,5.930916,3.177875,10.000000,3.641811,113.381967,-0.991560,90.406850,0.005147
271,82,0,25,32,6.111642,3.521741,9.944661,4.464520,108.618790,-1.012346,89.960288,0.005099
271,83,0,23,30,8.260505,4.250955,9.953944,6.498206,23.589621,-55.475638,83.333333,0.004683
271,84,0,24,30,8.170691,5.677500,9.040863,6.142991,30.117292,-17.088960,83.333333,0.004480
271,85,0,25,32,5.512247,1.710557,9.682779,3.722167,123.681168,-0.756281,85.637186,0.004331
271,86,0,23,30,6.684324,3.576750,9.961131,5.774125,135.917488,-2.896528,83.333333,0.004186
271,87,0,21,30,9.946263,0.399338,4.803164,3.218932,86.414764,-1.207800,91.287879,0.003538
271,88,0,21,31,6.076566,5.074145,9.866703,0.895624,174.620923,-0.341311,78.398850,0.003466
271,89,0,21,30,9.371648,8.946157,4.363448,2.476508,87.730447,-1.153556,91.608392,0.003435
271,90,0,23,30,8.112909,4.499341,9.917163,5.426626,47.324245,-7.086684,83.333333,0.003129
271,91,0,23,30,8.045959,5.057258,10.000000,5.370413,47.324245,-7.086684,83.333333,0.002697
271,92,0,21,30,9.210001,0.849064,4.468034,1.055077,83.936709,-1.001155,91.883117,0.002604
271,93,0,23,30,6.659030,4.508308,9.989713,5.673451,137.511956,-2.757492,83.333333,0.002521
271,94,0,21,30,9.213593,4.825423,3.946396,0.717299,82.909251,-0.939823,92.121212,0.002430
271,95,0,23,30,6.663086,3.079151,9.990438,6.282731,137.511956,-2.757492,83.333333,0.001665
