Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
141,0,0,978.282175,-0.378293,67.839566
141,0,1,82.043617,-0.940860,92.121212
141,0,2,28.075157,-31.835982,83.333333
141,0,3,28.075157,-31.835982,83.333333
141,0,4,147.853670,-0.327411,79.597047
141,0,5,971.090216,-0.379976,67.720018
141,0,6,28.402025,-30.626473,83.333333
141,0,7,28.430226,-9.236772,83.333333
141,0,8,258.161057,-0.394168,71.105175
141,0,9,667.377347,-0.345109,68.290026
141,0,10,695.401068,-0.341580,69.046260
141,0,11,967.962591,-0.395278,68.065695
141,0,12,177.940852,-0.347922,78.292422
141,0,13,200.762502,-0.485469,73.464592
141,0,14,200.762502,-0.485469,73.464592
141,0,15,124.386308,-2.994716,83.333333
141,0,16,28.075157,-31.835982,83.333333
141,0,17,147.853670,-0.327411,79.597047
141,0,18,44.741334,-7.259277,83.333333
141,0,19,121.443363,-0.771274,86.158627
141,0,20,39.049543,-8.156812,83.333333
141,0,21,114.635417,-0.709823,86.639156
141,0,22,98.017124,-1.129505,89.110133
141,0,23,69.994241,-1.300735,89.898990
141,0,24,177.940852,-0.347922,78.292422
141,0,25,137.511956,-2.757492,83.333333
141,0,26,39.049543,-8.156812,83.333333
141,0,27,99.355439,-1.122303,89.155423
141,0,28,108.618790,-1.012346,89.960288
141,0,29,28.402025,-30.626473,83.333333
141,0,30,39.049543,-8.156812,83.333333
141,0,31,28.430226,-9.236772,83.333333
141,0,32,688.262093,-0.342733,68.785160
141,0,33,147.853670,-0.327411,79.597047
141,0,34,667.377347,-0.345109,68.290026
141,0,35,44.741334,-7.259277,83.333333
141,0,36,688.262093,-0.342733,68.785160
141,0,37,69.994241,-1.300735,89.898990
141,0,38,44.741334,-7.259277,83.333333
141,0,39,113.381967,-0.991560,90.406850
141,0,40,200.762502,-0.485469,73.464592
141,0,41,113.381967,-0.991560,90.406850
141,0,42,83.563984,-1.290067,90.909091
141,0,43,83.563984,-1.290067,90.909091
141,0,44,978.282175,-0.378293,67.839566
141,0,45,83.104921,-1.186143,91.287879
141,0,46,967.962591,-0.395278,68.065695
141,0,47,135.917488,-2.896528,83.333333
141,0,48,86.841996,-1.155336,91.608392
141,0,49,83.104921,-1.186143,91.287879
141,0,50,82.043617,-0.940860,92.121212
141,0,51,121.443363,-0.771274,86.158627
141,0,52,117.027645,-0.736114,86.301327
141,0,53,87.730447,-1.153556,91.608392
141,0,54,98.017124,-1.129505,89.110133
141,0,55,83.936709,-1.001155,91.883117
141,0,56,86.841996,-1.155336,91.608392
141,0,57,28.430226,-9.236772,83.333333
141,0,58,83.066213,-1.002075,91.883117
141,0,59,82.043617,-0.940860,92.121212
141,0,60,116.741801,-0.712618,86.551110
141,0,61,114.918483,-0.733034,86.389481
141,0,62,137.511956,-2.757492,83.333333
141,0,63,135.917488,-2.896528,83.333333
141,0,64,82.909251,-0.939823,92.121212
141,0,65,114.635417,-0.709823,86.639156
141,0,66,117.027645,-0.736114,86.301327
141,0,67,114.918483,-0.733034,86.389481
141,0,68,116.741801,-0.712618,86.551110
141,0,69,99.355439,-1.122303,89.155423
141,0,70,83.104921,-1.186143,91.287879
141,0,71,83.975601,-1.184848,91.287879
141,0,72,86.841996,-1.155336,91.608392
141,0,73,200.762502,-0.485469,73.464592
141,0,74,69.994241,-1.300735,89.898990
141,0,75,116.741801,-0.712618,86.551110
141,0,76,114.918483,-0.733034,86.389481
141,0,77,98.017124,-1.129505,89.110133
141,0,78,98.017124,-1.129505,89.110133
141,0,79,82.043617,-0.940860,92.121212
141,0,80,86.841996,-1.155336,91.608392
141,0,81,83.975601,-1.184848,91.287879
141,0,82,82.909251,-0.939823,92.121212
141,0,83,87.730447,-1.153556,91.608392
141,0,84,82.043617,-0.940860,92.121212
141,0,85,83.936709,-1.001155,91.883117
141,0,86,116.741801,-0.712618,86.551110
141,0,87,83.936709,-1.001155,91.883117
141,0,88,28.075157,-31.835982,83.333333
141,0,89,83.066213,-1.002075,91.883117
141,0,90,87.730447,-1.153556,91.608392
141,0,91,83.066213,-1.002075,91.883117
141,0,92,82.043617,-0.940860,92.121212
141,0,93,28.430226,-9.236772,83.333333
141,0,94,28.402025,-30.626473,83.333333
141,0,95,82.043617,-0.940860,92.121212
141,0,96,82.043617,-0.940860,92.121212
141,0,97,82.043617,-0.940860,92.121212
141,0,98,82.043617,-0.940860,92.121212
141,0,99,82.909251,-0.939823,92.121212
141,0,100,82.043617,-0.940860,92.121212
141,0,101,82.043617,-0.940860,92.121212
141,0,102,82.043617,-0.940860,92.121212
141,0,103,82.043617,-0.940860,92.121212
141,0,104,82.043617,-0.940860,92.121212
141,0,105,82.043617,-0.940860,92.121212
141,0,106,82.043617,-0.940860,92.121212
141,0,107,82.043617,-0.940860,92.121212
141,0,108,82.043617,-0.940860,92.121212
