Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
51,0,0,13,23,0.107228,6.366898,7.584147,0.328364,497.223541,-0.813210,93.668831,inf
51,1,0,13,23,0.100000,4.093107,8.390467,0.317096,497.223541,-0.813210,93.668831,inf
51,2,0,17,22,6.220176,0.301808,1.430592,8.060562,56.087782,-13.584046,83.333333,inf
51,3,0,17,23,6.905350,0.415556,1.813692,8.746300,56.087782,-13.584046,83.333333,inf
51,4,0,17,21,0.100000,3.829195,8.081082,5.272088,714.515501,-1.522463,92.676768,inf
51,5,0,17,23,4.967749,1.233161,1.808765,9.351245,222.650073,-6.153254,83.333333,0.921938
51,6,0,17,23,4.967774,1.233148,1.807153,9.350443,222.650073,-6.153254,83.333333,0.810263
51,7,0,17,23,4.525962,0.619538,0.437746,10.000000,200.610511,-1.985696,89.204545,0.568063
51,8,0,14,22,9.691854,7.535156,7.371513,5.351791,76.383077,-12.601562,83.333333,0.535748
51,9,0,13,23,0.147105,4.079049,7.387063,0.101157,497.223541,-0.813210,93.668831,0.417014
51,10,0,14,22,0.468349,3.026609,5.965447,8.288390,567.041051,-1.969276,91.883117,0.282043
51,11,0,18,23,4.401258,0.839475,0.100000,10.000000,197.487325,-2.294703,89.204545,0.259162
51,12,0,9,32,4.229451,2.377965,10.000000,10.000000,547.500792,-3.487628,83.333333,0.211291
51,13,0,18,23,4.401258,0.839475,0.100000,10.000000,197.487325,-2.294703,89.204545,0.191472
51,14,0,14,22,9.370571,7.499128,7.058693,5.163015,76.383077,-12.601562,83.333333,0.183929
51,15,0,9,33,4.254639,2.097343,9.866802,9.917888,547.500792,-3.487628,83.333333,0.094141
51,16,0,20,47,9.171189,5.246454,6.295092,7.003067,604.209216,-2.391027,83.333333,0.087352
51,17,0,14,22,9.999866,5.603116,8.331980,5.085234,76.383077,-12.601562,83.333333,0.076932
51,18,0,13,22,0.272292,5.227990,8.414049,0.983836,536.114638,-0.915180,93.531469,0.074810
51,19,0,13,23,0.100000,6.419323,7.116928,0.142656,497.223541,-0.813210,93.668831,0.059067
51,20,0,17,21,0.100001,3.831187,8.096333,5.194287,714.515501,-1.522463,92.676768,0.046953
51,21,0,13,45,1.885705,3.364530,7.910770,5.278382,683.613327,-1.522720,92.676768,0.046933
51,22,0,14,22,0.562656,3.173533,5.997394,7.793498,567.041051,-1.969276,91.883117,0.045526
51,23,0,14,33,0.219679,7.067436,7.081793,1.503293,581.259746,-1.103830,93.181818,0.044717
51,24,0,19,47,9.766984,4.235446,5.671181,5.461675,618.105907,-1.704306,92.329545,0.043284
51,25,0,18,33,3.990100,5.660868,9.249450,3.238884,675.765340,-1.336854,92.954545,0.043278
51,26,0,19,47,10.000000,4.748225,5.989170,5.180549,644.053319,-2.232425,83.333333,0.042239
51,27,0,17,23,4.428655,0.100000,1.539908,9.858538,200.610511,-1.985696,89.204545,0.034759
51,28,0,13,44,1.966620,3.379118,7.750585,4.925400,683.613327,-1.522720,92.676768,0.033595
51,29,0,14,33,0.220244,6.962904,7.101757,1.403610,581.259746,-1.103830,93.181818,0.033146
51,30,0,17,23,6.949665,0.466948,1.775843,8.764079,56.087782,-13.584046,83.333333,0.030824
51,31,0,14,28,0.100000,8.293911,7.051373,1.517066,599.143031,-1.078409,93.280632,0.028962
51,32,0,14,46,2.092553,6.554230,7.680361,2.340521,605.186669,-1.194312,93.073593,0.028517
51,33,0,13,23,0.138576,5.863609,7.557519,0.921217,552.947937,-0.880215,93.602694,0.028295
51,34,0,14,23,0.100000,6.592196,8.030611,1.181014,629.870762,-1.028226,93.454545,0.027438
51,35,0,13,46,1.991592,3.355470,8.133836,5.147639,683.613327,-1.522720,92.676768,0.026876
51,36,0,18,34,4.441895,5.639761,9.441789,3.321434,675.765340,-1.336854,92.954545,0.026637
51,37,0,17,22,0.428306,3.664658,7.795990,6.849529,659.144010,-1.555335,92.329545,0.025473
51,38,0,17,21,0.564740,3.897145,5.875289,8.356313,661.752264,-1.955423,92.121212,0.025203
51,39,0,17,21,0.725243,3.746080,5.910961,8.460359,673.159587,-1.904952,92.121212,0.023037
51,40,0,14,43,2.519918,5.678527,7.646503,2.422423,605.186669,-1.194312,93.073593,0.022680
51,41,0,14,22,0.138617,6.604980,7.966403,1.231754,629.870762,-1.028226,93.454545,0.021540
51,42,0,19,48,9.015047,4.558358,5.832956,5.514453,644.053319,-2.232425,83.333333,0.021540
51,43,0,17,21,0.554903,3.890375,5.864275,9.820592,661.752264,-1.955423,92.121212,0.021277
51,44,0,19,48,8.824905,3.862031,5.642280,5.220454,618.105907,-1.704306,92.329545,0.020157
51,45,0,17,23,4.393284,0.358291,0.805115,9.496409,200.610511,-1.985696,89.204545,0.019320
51,46,0,14,28,0.424932,4.597788,7.821163,1.245736,599.143031,-1.078409,93.280632,0.018449
51,47,0,14,25,0.100000,4.861355,7.894128,1.236438,617.068644,-1.055399,93.371212,0.018046
51,48,0,19,47,9.644038,4.330330,5.523734,5.321763,618.105907,-1.704306,92.329545,0.017868
51,49,0,17,21,0.731449,3.887946,5.909865,8.417714,673.159587,-1.904952,92.121212,0.017325
51,50,0,20,47,9.771410,5.257057,6.321702,7.030390,604.209216,-2.391027,83.333333,0.015237
51,51,0,14,23,0.100000,3.772994,6.762291,0.916615,545.813086,-0.901941,93.531469,0.014757
51,52,0,14,25,0.100000,4.856998,7.896923,1.557910,617.068644,-1.055399,93.371212,0.012141
51,53,0,17,22,0.450078,3.648044,7.793467,6.662791,659.144010,-1.555335,92.329545,0.011665
51,54,0,20,47,9.837374,4.271308,5.441571,5.405939,618.105907,-1.704306,92.329545,0.011665
51,55,0,17,21,0.721574,3.563661,7.598698,7.848820,676.995075,-1.828036,92.121212,0.011556
51,56,0,14,25,0.100000,4.856998,7.896923,1.557910,617.068644,-1.055399,93.371212,0.010190
51,57,0,13,45,1.885705,3.748071,7.910770,5.278382,683.613327,-1.522720,92.676768,0.010072
51,58,0,17,21,0.739694,3.458568,7.616023,7.853306,676.995075,-1.828036,92.121212,0.010052
51,59,0,13,23,0.100000,6.883630,7.603252,0.970496,542.116910,-0.908591,93.531469,0.009637
51,60,0,18,23,4.398510,0.836494,0.100000,9.993821,197.487325,-2.294703,89.204545,0.009620
51,61,0,14,28,0.397740,5.043783,7.831110,1.235542,599.143031,-1.078409,93.280632,0.009561
51,62,0,13,22,0.279415,6.107079,8.677966,1.013057,536.114638,-0.915180,93.531469,0.009116
51,63,0,14,22,0.138617,6.510391,7.966403,1.231754,629.870762,-1.028226,93.454545,0.008852
51,64,0,14,43,2.037019,5.917340,7.631949,2.452866,605.186669,-1.194312,93.073593,0.008570
51,65,0,13,23,0.126059,6.891282,7.567358,0.899286,552.947937,-0.880215,93.602694,0.008273
51,66,0,13,23,0.109307,3.600858,6.968427,0.892031,552.947937,-0.880215,93.602694,0.008100
51,67,0,14,22,0.100000,6.511847,8.034777,1.233417,629.870762,-1.028226,93.454545,0.008063
51,68,0,17,21,0.572863,3.929853,5.871968,8.542635,673.159587,-1.904952,92.121212,0.007910
51,69,0,13,23,0.100000,3.993887,7.358125,0.100000,497.223541,-0.813210,93.668831,0.006399
51,70,0,13,23,0.100000,3.986828,7.400789,1.052415,542.116910,-0.908591,93.531469,0.006130
51,71,0,17,21,0.721574,3.563661,7.598698,7.848820,676.995075,-1.828036,92.121212,0.006023
51,72,0,17,21,0.761412,3.656057,5.938770,8.592799,673.159587,-1.904952,92.121212,0.006023
51,73,0,13,23,0.100000,3.842533,8.137285,0.480365,497.223541,-0.813210,93.668831,0.005247
51,74,0,13,23,0.126059,6.891282,7.567358,0.899286,552.947937,-0.880215,93.602694,0.005247
51,75,0,19,47,9.904237,4.340205,5.925761,5.391863,644.053319,-2.232425,83.333333,0.004877
51,76,0,17,23,4.427772,2.235661,1.614883,9.306975,200.610511,-1.985696,89.204545,0.004743
51,77,0,17,22,0.450078,3.648044,8.133429,6.662791,659.144010,-1.555335,92.329545,0.003961
51,78,0,14,23,0.100000,3.872825,6.765926,0.910424,545.813086,-0.901941,93.531469,0.002563
51,79,0,13,46,1.993873,3.439149,7.804410,4.851746,683.613327,-1.522720,92.676768,0.002554
51,80,0,20,47,9.896587,4.321132,5.436568,5.393620,618.105907,-1.704306,92.329545,0.001575
51,81,0,13,23,0.467413,5.906627,7.542804,0.878048,545.813086,-0.901941,93.531469,0.000521
51,82,0,13,22,0.275710,5.160419,8.415921,0.997719,536.114638,-0.915180,93.531469,0.000516
51,83,0,13,23,0.100306,5.817913,7.571361,0.506771,497.223541,-0.813210,93.668831,0.000000
51,84,0,13,23,0.119387,3.995788,8.413643,0.575524,497.223541,-0.813210,93.668831,0.000000
