Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
81,0,0,13,23,0.100000,3.053974,8.983342,0.508587,497.223541,-0.813210,93.668831,inf
81,1,0,13,23,0.108860,3.912750,8.917812,0.103871,497.223541,-0.813210,93.668831,inf
81,2,0,10,31,5.018994,1.579155,9.951146,9.628402,568.282583,-3.048715,83.333333,inf
81,3,0,18,22,5.069975,1.567206,2.529117,9.103224,56.087782,-13.584046,83.333333,inf
81,4,0,18,22,5.023271,0.840249,3.272283,9.423971,56.087782,-13.584046,83.333333,inf
81,5,0,18,23,0.100000,2.249290,8.600347,5.359859,750.935084,-1.481116,92.822967,inf
81,6,0,14,21,8.497245,6.669401,5.266249,5.280729,76.383077,-12.601562,83.333333,0.679214
81,7,0,18,23,4.361403,1.127586,0.100000,10.000000,197.487325,-2.294703,89.204545,0.572939
81,8,0,7,32,4.993794,2.527255,9.692514,9.958859,547.500792,-3.487628,83.333333,0.568063
81,9,0,17,23,4.967270,0.905091,3.396908,9.432610,222.650073,-6.153254,83.333333,0.541138
81,10,0,18,23,4.361403,1.127586,0.100000,10.000000,197.487325,-2.294703,89.204545,0.456488
81,11,0,17,23,4.967785,0.989974,3.393432,9.994979,222.650073,-6.153254,83.333333,0.395157
81,12,0,13,23,0.100000,6.542596,7.579710,0.363068,497.223541,-0.813210,93.668831,0.395157
81,13,0,18,22,0.100000,2.545832,7.858396,7.723786,705.787182,-1.716019,92.121212,0.282199
81,14,0,7,33,4.876812,2.091465,9.937733,9.313899,547.500792,-3.487628,83.333333,0.211156
81,15,0,17,23,4.990415,0.795305,3.319632,9.854201,222.650073,-6.153254,83.333333,0.208728
81,16,0,14,21,8.867923,6.529481,5.549010,5.489662,76.383077,-12.601562,83.333333,0.106140
81,17,0,13,22,0.413452,6.779545,7.893814,1.023088,536.114638,-0.915180,93.531469,0.064823
81,18,0,18,50,8.330265,3.572020,7.512365,4.971315,644.053319,-2.232425,83.333333,0.057194
81,19,0,13,23,0.100000,5.245081,9.246033,0.416677,497.223541,-0.813210,93.668831,0.055971
81,20,0,18,23,0.100000,2.320626,8.606781,5.334700,750.935084,-1.481116,92.822967,0.055651
81,21,0,20,47,9.112983,6.024302,7.284622,6.655033,604.209216,-2.391027,83.333333,0.052906
81,22,0,17,21,0.100000,4.126429,8.354806,5.125600,714.515501,-1.522463,92.676768,0.052414
81,23,0,10,31,4.723582,1.289128,9.824030,10.000000,568.282583,-3.048715,83.333333,0.051499
81,24,0,17,21,0.355847,3.004978,5.945986,10.000000,679.743913,-1.986350,92.121212,0.043535
81,25,0,14,40,1.390700,4.245155,7.937514,5.089660,683.613327,-1.522720,92.676768,0.039184
81,26,0,14,40,3.142090,6.116252,8.826065,1.987744,605.186669,-1.194312,93.073593,0.038650
81,27,0,18,22,0.104682,2.578606,7.685596,7.014529,670.405629,-1.595508,92.329545,0.037925
81,28,0,14,29,0.374378,5.105689,6.814733,1.278931,599.143031,-1.078409,93.280632,0.036303
81,29,0,14,33,0.254638,4.982745,6.699021,1.391813,581.259746,-1.103830,93.181818,0.036233
81,30,0,18,23,4.361403,0.807407,0.100000,9.488180,197.487325,-2.294703,89.204545,0.036213
81,31,0,10,31,4.712255,1.183627,9.820274,10.000000,568.282583,-3.048715,83.333333,0.034375
81,32,0,18,22,0.100000,2.297554,7.821564,6.920608,670.405629,-1.595508,92.329545,0.033595
81,33,0,8,31,5.338614,2.591672,10.000000,9.316316,558.422633,-3.249201,83.333333,0.029889
81,34,0,18,21,4.403344,1.499205,0.100000,9.529510,56.087782,-13.584046,83.333333,0.029208
81,35,0,17,21,0.353641,3.005614,5.912364,10.000000,679.743913,-1.986350,92.121212,0.026737
81,36,0,13,23,0.410259,5.846629,8.700454,3.192968,676.888201,-1.335793,92.954545,0.026707
81,37,0,8,31,5.120915,2.804328,9.627890,8.431061,558.422633,-3.249201,83.333333,0.026549
81,38,0,8,32,5.202682,2.387990,9.972144,8.927759,547.500792,-3.487628,83.333333,0.026509
81,39,0,13,34,0.100000,5.035324,6.678966,1.269274,581.259746,-1.103830,93.181818,0.025737
81,40,0,17,34,4.632483,6.195181,9.899593,3.314598,675.765340,-1.336854,92.954545,0.025643
81,41,0,15,25,0.533157,4.542494,7.216647,1.323784,617.068644,-1.055399,93.371212,0.025163
81,42,0,18,22,0.222824,2.819842,7.934900,7.033011,694.873792,-1.593394,92.329545,0.021240
81,43,0,18,22,0.100000,2.605747,7.682322,7.920873,705.787182,-1.716019,92.121212,0.021168
81,44,0,13,23,0.419762,6.173941,7.911026,1.565814,629.870762,-1.028226,93.454545,0.020411
81,45,0,19,48,8.822503,4.586062,6.042761,5.472666,644.053319,-2.232425,83.333333,0.020411
81,46,0,18,22,0.227114,2.771868,7.783874,6.994802,694.873792,-1.593394,92.329545,0.020157
81,47,0,14,41,1.422982,4.157287,7.917601,5.113887,683.613327,-1.522720,92.676768,0.019679
81,48,0,15,28,0.379962,5.144970,6.814172,1.207211,599.143031,-1.078409,93.280632,0.018842
81,49,0,20,47,9.667040,4.667044,5.652375,4.900056,618.105907,-1.704306,92.329545,0.017849
81,50,0,13,23,0.328213,6.220312,7.956730,1.555833,629.870762,-1.028226,93.454545,0.016932
81,51,0,18,22,0.104928,2.549945,7.686783,7.967718,705.787182,-1.716019,92.121212,0.016623
81,52,0,18,22,0.220593,2.772097,7.783780,6.990132,694.873792,-1.593394,92.329545,0.016371
81,53,0,15,40,1.346061,3.737485,7.897509,5.096222,683.613327,-1.522720,92.676768,0.016206
81,54,0,13,23,0.100000,5.728495,8.054223,0.908022,552.947937,-0.880215,93.602694,0.015940
81,55,0,19,47,10.000000,3.153203,6.326801,6.702871,604.209216,-2.391027,83.333333,0.014834
81,56,0,13,23,0.257812,5.067952,7.466516,0.880063,545.813086,-0.901941,93.531469,0.014463
81,57,0,10,31,4.740905,1.114994,10.000000,9.617501,568.282583,-3.048715,83.333333,0.014190
81,58,0,13,23,0.100000,5.657904,7.988496,0.931737,552.947937,-0.880215,93.602694,0.013126
81,59,0,18,23,0.100000,2.320626,8.606781,5.334700,750.935084,-1.481116,92.822967,0.012731
