Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
0,0,0,56.087782,-13.584046,83.333333
0,0,1,142.400954,-3.052259,83.333333
0,0,2,187.037873,-3.022047,83.333333
0,0,3,603.444977,-2.091610,83.333333
0,0,4,471.464188,-1.784809,91.608392
0,0,5,539.279255,-1.706236,91.608392
0,0,6,607.296819,-1.696232,91.883117
0,0,7,641.085055,-1.566531,92.121212
0,0,8,591.603828,-1.679456,92.329545
0,0,9,683.613327,-1.522720,92.676768
0,0,10,521.451944,-1.194544,92.822967
0,0,11,605.186669,-1.194312,93.073593
0,0,12,581.259746,-1.103830,93.181818
0,0,13,599.143031,-1.078409,93.280632
0,1,0,97.624883,-2.867237,83.333333
0,1,1,532.945141,-1.854567,83.333333
0,1,2,648.839401,-1.124178,88.311688
0,1,3,329.449823,-1.722885,91.287879
0,1,4,547.587668,-1.681133,91.608392
0,1,5,572.103136,-1.668409,91.608392
0,1,6,594.850420,-1.628955,91.883117
0,1,7,600.313833,-1.615780,91.883117
0,1,8,582.819422,-1.530513,92.121212
0,1,9,622.222088,-1.447250,92.121212
0,1,10,477.354592,-1.334738,92.329545
0,1,11,416.429049,-1.315624,92.513369
0,1,12,552.361313,-1.180606,92.954545
0,1,13,479.468550,-1.014174,93.073593
0,2,0,529.407501,-1.645252,91.608392
0,2,1,593.471247,-1.604027,91.883117
0,2,2,593.471247,-1.604027,91.883117
0,2,3,463.605766,-1.271986,92.329545
0,2,4,450.857021,-1.068362,92.822967
0,2,5,439.087025,-1.002110,92.954545
0,2,6,383.674273,-0.873366,93.073593
0,3,0,586.752608,-1.251477,89.572193
0,3,1,419.585820,-1.644805,91.608392
0,3,2,582.298570,-1.581916,91.883117
0,3,3,267.923784,-1.201122,92.121212
0,4,0,580.817157,-1.578724,91.883117
0,4,1,256.017962,-1.110886,92.121212
0,5,0,577.438618,-1.571225,91.883117
0,6,0,551.417323,-1.102616,86.631016
0,6,1,536.396632,-1.054276,90.692641
0,6,2,511.563215,-1.567045,91.608392
0,6,3,530.535392,-1.560776,91.883117
0,6,4,536.298631,-1.544039,91.883117
0,7,0,532.745492,-1.275841,89.204545
0,7,1,527.077368,-1.523673,91.608392
0,7,2,318.679355,-1.437795,91.883117
0,8,0,527.595595,-0.858034,86.274538
0,8,1,524.350053,-0.995613,88.159133
0,8,2,502.733584,-1.491682,91.608392
0,8,3,502.733584,-1.491682,91.608392
0,8,4,516.874009,-1.490388,91.608392
0,9,0,516.682297,-0.941039,85.580590
0,9,1,514.311376,-1.088182,86.079545
0,9,2,514.311376,-1.088182,86.079545
0,9,3,494.774578,-1.073276,87.559809
0,9,4,515.692984,-0.911267,88.411118
0,9,5,190.299356,-1.442160,89.204545
0,9,6,319.169057,-1.437316,91.608392
0,9,7,493.187988,-1.393000,91.608392
0,9,8,493.187988,-1.393000,91.608392
0,10,0,501.009371,-0.803723,83.978337
0,10,1,498.142806,-0.975244,84.229332
0,10,2,490.684163,-1.088442,86.631016
0,10,3,489.900892,-1.297358,88.311688
0,10,4,412.217409,-0.882629,89.443790
0,10,5,288.329225,-1.435280,91.287879
0,10,6,208.816992,-1.059238,91.608392
0,11,0,490.184961,-0.934477,83.650966
0,11,1,468.286828,-1.001832,84.284245
0,11,2,456.911405,-0.892648,84.448376
0,11,3,460.473223,-0.889112,85.353938
0,11,4,378.905825,-0.827592,85.686472
0,11,5,340.829317,-0.933370,86.651401
0,11,6,426.881467,-0.709239,87.255146
0,11,7,305.061484,-1.246224,87.686894
0,11,8,119.438604,-1.422679,88.311688
0,11,9,283.773951,-0.805431,89.761224
0,11,10,215.823507,-1.285058,90.454545
0,12,0,461.907555,-0.712199,74.938441
0,12,1,461.035710,-0.974439,83.698460
0,12,2,344.881679,-0.729736,84.315037
0,12,3,249.827217,-1.241508,86.363636
0,12,4,303.936262,-0.836233,86.886770
0,12,5,299.506217,-1.230964,87.649210
0,12,6,177.253244,-0.949159,88.013175
0,12,7,115.857135,-1.220022,89.204545
0,13,0,456.072073,-0.737711,74.396282
0,13,1,440.814695,-0.784566,77.596981
0,13,2,429.914018,-0.786036,78.454168
0,13,3,454.687971,-0.640213,78.576576
0,13,4,426.690440,-0.828402,79.368992
0,13,5,413.873999,-0.786473,82.206793
0,13,6,359.209186,-0.935056,82.944872
0,13,7,433.651644,-0.727514,83.101893
0,13,8,293.433488,-0.814104,86.796789
0,13,9,244.126848,-0.691012,86.873807
0,13,10,79.905621,-1.091711,87.121212
0,14,0,406.514365,-0.754976,77.133205
0,14,1,440.492294,-0.752335,77.459559
0,14,2,410.132781,-0.721820,78.232919
0,14,3,399.608767,-0.822309,78.415219
0,14,4,422.803509,-0.701721,81.291530
0,14,5,355.224211,-0.901446,82.435255
0,14,6,197.931058,-0.858586,82.534985
0,14,7,410.557198,-0.660305,82.595619
0,15,0,399.014959,-0.745597,73.954764
0,15,1,434.864924,-0.743313,76.036287
0,15,2,370.135656,-0.796682,77.041426
0,15,3,344.885494,-0.769325,77.544353
0,15,4,342.794191,-0.867272,79.602244
0,15,5,413.944923,-0.658223,80.379476
0,15,6,341.859676,-0.882221,82.204852
0,16,0,399.534747,-0.693790,73.833836
0,16,1,376.453452,-0.707542,74.629616
0,16,2,374.916989,-0.737153,75.536697
0,16,3,354.494254,-0.793060,76.009580
0,16,4,345.598493,-0.764108,76.160402
0,16,5,359.504408,-0.732374,76.258425
0,16,6,376.712955,-0.593875,77.702049
0,16,7,241.691933,-0.705818,78.955965
0,16,8,325.335853,-0.644111,80.254447
0,16,9,240.919384,-0.856623,81.063448
0,16,10,187.905883,-0.788907,81.215327
0,16,11,339.423819,-0.641791,81.882468
0,17,0,379.110261,-0.686200,71.429036
0,17,1,383.599599,-0.679035,72.079693
0,17,2,352.559473,-0.724239,72.527155
0,17,3,329.510714,-0.689755,72.760778
0,17,4,379.085200,-0.657349,73.512210
0,17,5,368.498414,-0.583411,73.778239
0,17,6,363.397165,-0.603542,74.618427
0,17,7,327.803360,-0.763614,75.581291
0,17,8,294.351586,-0.625655,75.800154
0,17,9,232.808434,-0.754178,76.182836
0,17,10,341.397185,-0.505053,76.866503
0,17,11,219.226411,-0.618213,77.087577
0,17,12,328.850808,-0.606957,78.512003
0,17,13,202.751488,-0.813644,79.728676
0,18,0,380.157546,-0.661028,70.474084
0,18,1,321.637366,-0.658013,71.226878
0,18,2,348.433879,-0.561428,73.186913
0,18,3,301.702797,-0.561215,76.048449
0,18,4,308.478594,-0.551332,76.647406
0,18,5,171.081231,-0.699963,76.724777
0,18,6,178.628276,-0.654189,77.616943
0,18,7,233.321124,-0.566022,77.870862
0,18,8,158.229821,-0.509131,78.995992
0,19,0,298.440743,-0.605534,69.084033
0,19,1,296.856584,-0.526946,72.476110
0,19,2,174.989626,-0.595946,72.758137
0,19,3,197.674005,-0.547473,76.601269
0,19,4,158.189326,-0.458258,78.791859
0,20,0,185.911206,-0.466503,63.000729
0,20,1,224.902576,-0.461262,66.901220
0,20,2,154.452129,-0.512984,68.431407
0,20,3,178.056542,-0.477042,68.824311
0,20,4,164.889533,-0.476717,69.125806
0,20,5,116.956952,-0.592964,70.479801
0,20,6,179.034439,-0.441331,70.960894
0,20,7,205.152641,-0.427835,71.824023
0,20,8,68.073852,-0.506242,74.664655
0,20,9,151.001357,-0.446769,78.630239
0,21,0,108.944430,-0.581890,66.818101
0,21,1,172.982716,-0.469680,68.718582
0,21,2,172.982716,-0.469680,68.718582
0,21,3,140.060614,-0.441888,77.887880
0,22,0,168.355338,-0.415101,61.489477
0,22,1,168.134391,-0.444910,66.889479
0,22,2,154.276600,-0.450544,67.487513
0,22,3,146.883635,-0.465769,68.266777
0,22,4,130.725193,-0.441015,77.264344
0,22,5,130.725193,-0.441015,77.264344
0,23,0,146.744089,-0.443303,64.411623
0,23,1,142.511393,-0.442014,66.412008
0,23,2,160.014891,-0.430954,66.554675
0,23,3,154.619545,-0.390153,66.726612
0,23,4,134.368084,-0.374025,67.065086
0,23,5,118.373404,-0.415331,76.809823
0,24,0,157.328609,-0.425413,66.407572
0,24,1,80.745872,-0.311661,70.569800
0,25,0,137.620953,-0.419681,62.358924
0,25,1,132.430519,-0.372267,65.114662
0,25,2,38.564091,-0.257465,70.566082
0,26,0,119.795220,-0.374078,60.637800
0,26,1,21.111733,-0.182570,64.648660
0,27,0,54.115081,-0.227614,56.579612
0,27,1,14.370036,-0.128221,57.830632
0,28,0,-6.911989,-0.041743,56.285795
0,29,0,-10.922239,-0.027899,55.248342
0,29,1,-20.840145,0.069488,56.208987
0,30,0,-12.892149,-0.026288,53.581091
0,31,0,-24.376745,0.083086,50.716213
0,32,0,-43.615144,0.879562,22.013498
0,33,0,-46.972424,2.534966,4.545455
0,33,1,-46.972424,2.534966,4.545455
0,33,2,-46.972424,2.534966,4.545455
