Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
1,0,0,15,22,9.625419,5.983475,3.240760,6.422792,69.373328,-6.097565,83.333333,inf
1,1,0,15,25,9.819277,8.164696,2.352083,6.314723,142.400954,-3.052259,83.333333,0.433436
1,2,0,17,28,9.065540,2.286736,8.218033,6.301319,187.037873,-3.022047,83.333333,0.073548
1,3,0,17,28,9.233923,2.221573,8.184941,6.249161,187.037873,-3.022047,83.333333,0.599366
1,4,0,19,49,9.354769,6.710814,6.005240,5.310097,616.593637,-2.190960,83.333333,0.151323
1,5,0,16,23,8.906700,0.866387,9.457631,8.072651,56.087782,-13.584046,83.333333,inf
1,6,0,6,29,4.876688,0.100000,7.816991,9.103229,549.186375,-1.803004,91.883117,0.994376
1,7,0,13,26,0.347248,2.254256,6.306054,8.666728,607.296819,-1.696232,91.883117,0.008538
1,8,0,13,26,0.462462,2.129476,6.477480,8.747529,607.296819,-1.696232,91.883117,0.000000
1,9,0,13,26,0.247427,2.094186,6.224499,9.323807,607.296819,-1.696232,91.883117,0.003363
1,10,0,13,26,0.399396,2.414216,6.309495,8.604043,607.296819,-1.696232,91.883117,0.040092
1,11,0,13,35,7.479545,1.629760,7.783541,7.655961,641.085055,-1.566531,92.121212,0.071994
1,12,0,13,35,7.753606,1.643839,7.832342,7.615160,641.085055,-1.566531,92.121212,0.025096
1,13,0,19,49,9.388509,6.760722,5.553023,5.310482,591.603828,-1.679456,92.329545,0.059813
1,14,0,14,39,2.552019,3.539954,6.038287,6.429147,641.650783,-1.525877,92.329545,0.106181
1,15,0,13,46,1.575068,3.824642,8.064718,5.034481,683.613327,-1.522720,92.676768,0.102028
1,16,0,13,46,1.256579,3.824642,8.064718,5.094223,683.613327,-1.522720,92.676768,inf
1,17,0,15,49,4.858347,8.693834,6.009969,1.917347,521.451944,-1.194544,92.822967,0.085136
1,18,0,15,50,4.771950,9.056171,6.056500,1.954349,521.451944,-1.194544,92.822967,0.558123
1,19,0,14,41,2.894812,8.455490,8.253077,2.543022,605.186669,-1.194312,93.073593,0.028577
1,20,0,14,41,2.895104,8.456871,8.536492,2.524340,605.186669,-1.194312,93.073593,0.027746
1,21,0,6,43,3.315894,4.397825,8.916202,1.191065,581.259746,-1.103830,93.181818,0.034599
1,22,0,6,43,3.193488,4.164059,8.916202,1.191065,581.259746,-1.103830,93.181818,0.063077
1,23,0,14,28,0.333905,6.658633,6.527420,1.458082,599.143031,-1.078409,93.280632,inf
1,24,1,17,24,7.245441,0.591646,1.272057,8.483436,97.624883,-2.867237,83.333333,inf
1,25,1,17,24,7.255077,0.591646,2.035400,8.893958,97.624883,-2.867237,83.333333,1.020108
1,26,1,17,46,9.458835,7.177033,8.184703,4.254880,603.444977,-2.091610,83.333333,0.654607
1,27,1,20,23,3.653634,8.567660,3.543373,3.251387,60.262956,-2.924139,83.333333,inf
1,28,1,15,29,1.537003,7.103174,7.279768,7.998071,547.587668,-1.681133,91.608392,0.854707
1,29,1,20,27,1.752691,0.466295,6.659331,8.898899,572.103136,-1.668409,91.608392,0.060127
1,30,1,15,29,1.228556,7.102946,7.534186,8.064281,547.587668,-1.681133,91.608392,0.026700
1,31,1,6,47,4.793160,5.198512,6.582160,8.839385,539.279255,-1.706236,91.608392,0.026700
1,32,1,6,47,4.805445,4.874294,6.696229,8.264763,539.279255,-1.706236,91.608392,0.000000
1,33,1,6,47,4.719907,5.190906,6.561832,8.500734,539.279255,-1.706236,91.608392,0.000000
1,34,1,6,47,4.793160,5.198512,6.582160,8.839385,539.279255,-1.706236,91.608392,0.002218
1,35,1,6,28,5.252143,0.191249,7.666175,9.132466,471.464188,-1.784809,91.608392,0.859893
1,36,1,5,32,5.037000,8.712583,6.562635,8.511591,538.890956,-1.709302,91.883117,0.151504
1,37,1,9,30,1.178086,7.094468,7.860627,7.632105,594.850420,-1.628955,91.883117,0.056102
1,38,1,12,43,2.593237,1.567965,6.522417,9.355249,600.313833,-1.615780,91.883117,0.088914
1,39,1,18,46,2.484464,1.598607,9.607965,6.805878,582.819422,-1.530513,92.121212,0.085702
1,40,1,18,46,2.546114,1.238517,9.377252,6.871273,582.819422,-1.530513,92.121212,0.048369
1,41,1,20,42,0.511519,6.483218,9.002802,5.106736,562.770659,-1.516513,92.329545,0.117068
1,42,1,18,34,3.622916,6.156827,7.921851,4.196036,660.465715,-1.476300,92.676768,inf
1,43,1,16,26,1.597971,0.186252,8.776917,2.524801,552.361313,-1.180606,92.954545,0.302277
1,44,1,13,46,0.411866,5.133783,9.037801,0.972323,479.468550,-1.014174,93.073593,0.159712
1,45,1,13,46,0.414158,5.093174,9.029770,0.935817,489.242845,-0.971663,93.181818,inf
1,46,2,15,47,9.822348,3.510621,7.595899,3.549723,532.945141,-1.854567,83.333333,inf
1,47,2,17,27,0.314782,9.934439,5.533862,5.450702,648.839401,-1.124178,88.311688,0.589698
1,48,2,17,27,0.100000,10.000000,5.388449,5.435678,648.839401,-1.124178,88.311688,0.000000
1,49,2,17,27,0.100000,9.792807,5.536129,5.432839,648.839401,-1.124178,88.311688,inf
1,50,2,15,34,8.218286,1.922261,9.894297,9.155958,329.449823,-1.722885,91.287879,inf
1,51,2,20,27,1.802282,0.489003,6.723907,8.888673,536.981956,-1.698676,91.608392,0.371751
1,52,2,10,39,7.317378,4.312361,8.991885,8.214872,593.471247,-1.604027,91.883117,0.301533
1,53,2,14,43,2.618499,7.369986,9.430720,8.355914,593.471247,-1.604027,91.883117,0.000000
1,54,2,14,43,2.622061,7.429106,9.404780,8.377625,593.471247,-1.604027,91.883117,0.282590
1,55,2,13,35,7.306100,1.674571,7.781761,7.342924,629.348363,-1.460953,92.121212,0.493639
1,56,2,16,50,6.967773,4.476015,7.235756,3.790498,477.354592,-1.334738,92.329545,0.340779
1,57,2,15,45,10.000000,3.686460,7.621023,3.487135,477.354592,-1.334738,92.329545,0.000000
1,58,2,16,50,6.967773,4.476015,7.235756,3.790498,477.354592,-1.334738,92.329545,0.195142
1,59,2,19,27,2.712721,1.162417,7.043490,3.240557,416.429049,-1.315624,92.513369,0.554509
1,60,2,16,27,1.341970,0.100000,8.767746,2.523670,527.431528,-1.141410,92.954545,0.426683
1,61,2,6,44,6.816573,5.607725,9.807353,0.718828,383.674273,-0.873366,93.073593,inf
1,62,3,13,42,6.538733,2.492391,6.211836,8.038662,529.407501,-1.645252,91.608392,inf
1,63,3,20,43,1.017211,4.246158,6.314925,7.750051,582.298570,-1.581916,91.883117,1.056705
1,64,3,14,43,1.994058,4.001906,5.924437,7.466907,622.222088,-1.447250,92.121212,0.544503
1,65,3,14,42,1.990792,3.700053,5.928138,7.349394,622.222088,-1.447250,92.121212,inf
1,66,3,19,27,2.565930,1.025761,7.031129,3.628414,369.930133,-1.289266,92.329545,inf
1,67,3,10,46,9.266761,9.958827,7.079220,3.767656,463.605766,-1.271986,92.329545,0.077399
1,68,3,10,46,9.266761,9.988496,7.079220,3.767656,463.605766,-1.271986,92.329545,0.943965
1,69,3,18,41,8.810339,4.881614,9.693579,0.991543,450.857021,-1.068362,92.822967,0.981091
1,70,3,19,34,3.754535,4.264029,6.044273,1.009151,439.087025,-1.002110,92.954545,inf
1,71,4,9,30,1.140375,7.113793,6.212519,7.657984,607.777373,-1.289933,89.204545,inf
1,72,4,14,36,2.370666,3.552272,6.009584,6.470909,586.752608,-1.251477,89.572193,0.210687
1,73,4,14,37,2.341058,3.579463,5.809159,6.500947,586.752608,-1.251477,89.572193,0.000000
1,74,4,14,36,2.345261,2.251707,5.987393,6.465422,586.752608,-1.251477,89.572193,0.000000
1,75,4,15,36,2.269135,3.563519,6.186122,6.525086,586.752608,-1.251477,89.572193,0.483192
1,76,4,9,36,3.611060,7.989961,5.810942,3.339674,610.920571,-1.126219,90.692641,inf
1,77,4,14,27,4.053670,9.834071,8.870300,8.041254,419.585820,-1.644805,91.608392,inf
1,78,4,14,27,4.031691,10.000000,8.924091,8.043397,419.585820,-1.644805,91.608392,0.565624
1,79,4,20,41,0.540368,7.751129,5.890418,7.007841,529.887977,-1.579062,91.883117,0.728313
1,80,4,13,38,7.964574,9.493050,7.419614,9.080250,580.817157,-1.578724,91.883117,0.162689
1,81,4,13,38,7.840094,9.498165,7.431657,9.234019,580.817157,-1.578724,91.883117,0.000000
1,82,4,13,38,8.843371,9.977533,7.611158,9.054632,580.817157,-1.578724,91.883117,0.718623
1,83,4,20,36,8.242202,7.593057,9.176087,2.831545,296.614077,-1.221525,92.329545,inf
1,84,5,5,32,4.863796,8.723365,6.638971,7.994256,577.438618,-1.571225,91.883117,inf
1,85,5,5,32,4.759870,9.422899,6.999655,8.150574,577.438618,-1.571225,91.883117,inf
1,86,5,20,35,8.258750,7.589403,9.806590,2.774242,267.923784,-1.201122,92.121212,inf
1,87,5,20,35,8.257262,7.502273,9.832679,2.592097,277.301941,-1.156986,92.329545,inf
1,88,6,11,35,6.697088,2.214988,5.555113,7.823311,551.417323,-1.102616,86.631016,inf
1,89,6,11,35,6.653155,2.222891,5.821382,8.109759,548.475485,-1.293826,88.787879,1.547045
1,90,6,5,43,4.029564,9.199092,6.128101,2.986358,536.396632,-1.054276,90.692641,0.432269
1,91,6,9,36,3.341500,7.946514,6.209942,2.955251,536.396632,-1.054276,90.692641,0.000000
1,92,6,5,44,3.754435,8.882108,6.159933,2.664978,536.396632,-1.054276,90.692641,0.143034
1,93,6,6,40,7.444224,5.340134,5.813531,2.294146,537.939896,-0.998322,90.909091,inf
1,94,6,17,49,3.504758,8.869184,9.166416,9.995591,511.563215,-1.567045,91.608392,inf
1,95,6,11,34,2.791710,3.885678,7.933849,6.891786,530.535392,-1.560776,91.883117,0.174227
1,96,6,5,46,0.608592,1.167590,9.166610,6.410210,536.298631,-1.544039,91.883117,0.048940
1,97,6,5,46,0.961572,1.420646,9.206914,6.554985,536.298631,-1.544039,91.883117,0.483656
1,98,6,11,25,8.968646,1.222728,9.499174,2.766631,256.017962,-1.110886,92.121212,inf
1,99,7,20,28,1.753045,0.851111,6.693291,8.889708,541.775914,-1.272919,88.787879,inf
1,100,7,20,41,0.273160,7.427983,5.582865,7.018251,532.745492,-1.275841,89.204545,0.583047
1,101,7,20,41,0.202791,7.418468,5.694800,6.786675,532.745492,-1.275841,89.204545,0.336794
1,102,7,9,36,3.960485,7.916701,6.329951,3.708345,535.051287,-1.140826,90.191388,inf
1,103,7,20,41,8.674420,9.595030,6.365545,9.064274,527.077368,-1.523673,91.608392,inf
1,104,7,16,31,7.135260,0.168223,7.936300,5.464771,318.679355,-1.437795,91.883117,inf
1,105,8,8,37,4.756810,4.258440,4.828831,2.879254,527.595595,-0.858034,86.274538,inf
1,106,8,6,47,4.493127,5.172462,6.567622,8.838351,527.341660,-1.228023,88.787879,1.979363
1,107,8,19,31,3.958257,3.141215,8.421607,6.342462,305.359055,-1.495996,91.287879,inf
1,108,8,5,50,8.084791,4.266271,8.780809,8.403419,502.733584,-1.491682,91.608392,0.954980
1,109,8,13,47,9.232525,2.223099,9.818848,9.576531,502.733584,-1.491682,91.608392,0.065657
1,110,8,11,42,8.147087,2.160575,8.331718,7.414374,516.874009,-1.490388,91.608392,0.065657
1,111,8,11,41,8.153809,2.191037,8.344101,7.496602,516.874009,-1.490388,91.608392,inf
