Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
0,0,0,10,42,2.133553,9.834125,2.312148,8.594494,374.916989,-0.737153,75.536697,0.000000
0,1,0,19,27,2.712721,1.162417,7.043490,3.240557,416.429049,-1.315624,92.513369,0.000000
0,2,0,15,50,6.562587,8.762200,7.197551,7.375981,493.187988,-1.393000,91.608392,0.000000
0,3,0,9,50,6.491660,3.327610,3.158737,5.654746,359.504408,-0.732374,76.258425,0.000000
0,4,0,7,48,7.180296,6.877846,4.844661,8.705045,514.311376,-1.088182,86.079545,0.000000
0,5,0,14,27,4.053670,9.834071,8.870300,8.041254,419.585820,-1.644805,91.608392,0.000000
0,6,0,15,24,5.394183,9.114514,6.065102,6.276370,-20.840145,0.069488,56.208987,0.000000
0,7,0,12,32,2.154853,2.426619,1.137316,9.933821,379.110261,-0.686200,71.429036,0.000000
0,8,0,15,38,7.635873,2.005793,3.366408,0.801916,328.850808,-0.606957,78.512003,0.000000
0,9,0,15,25,9.819277,8.164696,2.352083,6.314723,142.400954,-3.052259,83.333333,0.000000
0,10,0,14,41,9.873614,3.259261,1.293061,6.629737,137.620953,-0.419681,62.358924,0.000000
0,11,0,11,35,6.697088,2.214988,5.555113,7.823311,551.417323,-1.102616,86.631016,0.000000
0,12,0,15,47,9.822348,3.510621,7.595899,3.549723,532.945141,-1.854567,83.333333,0.000000
0,13,0,13,26,8.370386,1.940169,7.125447,9.096685,190.299356,-1.442160,89.204545,0.000000
0,14,0,12,35,4.255378,4.991246,0.833863,9.015974,456.072073,-0.737711,74.396282,0.000000
0,15,0,12,27,4.803628,8.505881,3.947206,6.732776,359.209186,-0.935056,82.944872,0.000000
0,16,0,9,33,6.186523,3.794007,1.473235,3.083231,154.619545,-0.390153,66.726612,0.000000
0,17,0,13,27,0.319823,9.110499,3.242979,6.782803,440.492294,-0.752335,77.459559,0.000000
0,18,0,8,44,3.186343,6.970605,4.453712,3.536274,413.873999,-0.786473,82.206793,0.000000
0,19,0,15,36,2.414320,7.529732,1.871833,5.323268,160.014891,-0.430954,66.554675,0.000000
0,20,0,11,43,9.181695,8.005450,4.299245,6.941672,461.035710,-0.974439,83.698460,0.000000
0,21,0,20,49,7.006016,4.733130,4.828149,7.383407,489.900892,-1.297358,88.311688,0.000000
0,22,0,18,41,8.810339,4.881614,9.693579,0.991543,450.857021,-1.068362,92.822967,0.000000
0,23,0,13,48,4.812414,4.838797,1.724613,2.300187,134.368084,-0.374025,67.065086,0.000000
0,24,0,8,37,4.756810,4.258440,4.828831,2.879254,527.595595,-0.858034,86.274538,0.000000
0,25,0,9,49,1.351241,6.431964,4.902632,3.508803,460.473223,-0.889112,85.353938,0.000000
0,26,0,5,32,4.863796,8.723365,6.638971,7.994256,577.438618,-1.571225,91.883117,0.000000
0,27,0,19,39,6.477152,6.518677,1.489811,6.064208,440.814695,-0.784566,77.596981,0.000000
0,28,0,9,47,7.498069,1.183395,0.466933,9.163928,380.157546,-0.661028,70.474084,0.000000
0,29,0,14,25,1.329482,5.958883,3.132835,8.171915,434.864924,-0.743313,76.036287,0.000000
