Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
11,0,0,56.087782,-13.584046,83.333333
11,0,1,480.336613,-0.844915,93.531469
11,0,2,683.613327,-1.522720,92.676768
11,0,3,56.087782,-13.584046,83.333333
11,0,4,56.087782,-13.584046,83.333333
11,0,5,117.812518,-4.420891,83.333333
11,0,6,76.383077,-12.601562,83.333333
11,0,7,200.610511,-1.985696,89.204545
11,0,8,200.610511,-1.985696,89.204545
11,0,9,480.336613,-0.844915,93.531469
11,0,10,200.610511,-1.985696,89.204545
11,0,11,551.886213,-1.858425,91.883117
11,0,12,526.686584,-3.269835,83.333333
11,0,13,578.220002,-2.315260,83.333333
11,0,14,180.037902,-4.243248,83.333333
11,0,15,76.383077,-12.601562,83.333333
11,0,16,180.037902,-4.243248,83.333333
11,0,17,117.812518,-4.420891,83.333333
11,0,18,117.812518,-4.420891,83.333333
11,0,19,480.336613,-0.844915,93.531469
11,0,20,618.105907,-1.704306,92.329545
11,0,21,558.784914,-1.845693,91.883117
11,0,22,683.613327,-1.522720,92.676768
11,0,23,675.765340,-1.336854,92.954545
11,0,24,653.922325,-1.560253,92.121212
11,0,25,675.765340,-1.336854,92.954545
11,0,26,534.485361,-0.920606,93.454545
11,0,27,200.610511,-1.985696,89.204545
11,0,28,56.087782,-13.584046,83.333333
11,0,29,581.259746,-1.103830,93.181818
11,0,30,599.143031,-1.078409,93.280632
11,0,31,635.610865,-1.567819,92.121212
11,0,32,551.886213,-1.858425,91.883117
11,0,33,683.613327,-1.522720,92.676768
11,0,34,641.085055,-1.566531,92.121212
11,0,35,551.886213,-1.858425,91.883117
11,0,36,675.765340,-1.336854,92.954545
11,0,37,641.085055,-1.566531,92.121212
11,0,38,641.650783,-1.525877,92.329545
11,0,39,611.004076,-1.704975,91.883117
11,0,40,534.485361,-0.920606,93.454545
11,0,41,635.610865,-1.567819,92.121212
11,0,42,644.053319,-2.232425,83.333333
11,0,43,534.485361,-0.920606,93.454545
11,0,44,605.186669,-1.194312,93.073593
11,0,45,653.922325,-1.560253,92.121212
11,0,46,644.053319,-2.232425,83.333333
11,0,47,683.613327,-1.522720,92.676768
11,0,48,480.336613,-0.844915,93.531469
11,0,49,675.765340,-1.336854,92.954545
11,0,50,605.186669,-1.194312,93.073593
11,0,51,617.068644,-1.055399,93.371212
11,0,52,605.186669,-1.194312,93.073593
11,0,53,551.886213,-1.858425,91.883117
11,0,54,581.259746,-1.103830,93.181818
11,0,55,605.186669,-1.194312,93.073593
11,0,56,617.068644,-1.055399,93.371212
11,0,57,551.886213,-1.858425,91.883117
11,0,58,611.004076,-1.704975,91.883117
11,0,59,581.259746,-1.103830,93.181818
11,0,60,599.143031,-1.078409,93.280632
11,0,61,605.186669,-1.194312,93.073593
11,0,62,599.143031,-1.078409,93.280632
11,0,63,617.068644,-1.055399,93.371212
11,0,64,599.143031,-1.078409,93.280632
11,0,65,641.085055,-1.566531,92.121212
11,0,66,617.068644,-1.055399,93.371212
11,0,67,581.259746,-1.103830,93.181818
11,0,68,644.053319,-2.232425,83.333333
11,0,69,581.259746,-1.103830,93.181818
11,0,70,641.650783,-1.525877,92.329545
11,0,71,644.053319,-2.232425,83.333333
11,0,72,641.650783,-1.525877,92.329545
11,0,73,581.259746,-1.103830,93.181818
11,0,74,599.143031,-1.078409,93.280632
11,0,75,599.143031,-1.078409,93.280632
11,0,76,618.105907,-1.704306,92.329545
11,0,77,617.068644,-1.055399,93.371212
11,0,78,641.085055,-1.566531,92.121212
11,0,79,551.886213,-1.858425,91.883117
11,0,80,641.650783,-1.525877,92.329545
11,0,81,581.259746,-1.103830,93.181818
11,0,82,581.259746,-1.103830,93.181818
11,0,83,581.259746,-1.103830,93.181818
11,0,84,581.259746,-1.103830,93.181818
11,0,85,581.259746,-1.103830,93.181818
11,0,86,581.259746,-1.103830,93.181818
11,0,87,581.259746,-1.103830,93.181818
11,0,88,581.259746,-1.103830,93.181818
11,0,89,581.259746,-1.103830,93.181818
11,0,90,581.259746,-1.103830,93.181818
11,0,91,599.143031,-1.078409,93.280632
11,0,92,581.259746,-1.103830,93.181818
11,0,93,599.143031,-1.078409,93.280632
11,0,94,599.143031,-1.078409,93.280632
11,0,95,599.143031,-1.078409,93.280632
11,0,96,599.143031,-1.078409,93.280632
11,0,97,599.143031,-1.078409,93.280632
11,0,98,581.259746,-1.103830,93.181818
11,0,99,581.259746,-1.103830,93.181818
11,0,100,599.143031,-1.078409,93.280632
11,0,101,599.143031,-1.078409,93.280632
11,0,102,581.259746,-1.103830,93.181818
11,0,103,599.143031,-1.078409,93.280632
11,0,104,599.143031,-1.078409,93.280632
11,0,105,581.259746,-1.103830,93.181818
11,0,106,581.259746,-1.103830,93.181818
11,0,107,581.259746,-1.103830,93.181818
11,0,108,581.259746,-1.103830,93.181818
11,0,109,581.259746,-1.103830,93.181818
11,0,110,581.259746,-1.103830,93.181818
11,0,111,581.259746,-1.103830,93.181818
11,0,112,581.259746,-1.103830,93.181818
11,0,113,581.259746,-1.103830,93.181818
11,0,114,581.259746,-1.103830,93.181818
