Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
61,0,0,13,23,0.100000,3.409462,8.032778,0.100000,497.223541,-0.813210,93.668831,inf
61,1,0,13,23,0.100000,5.500538,8.452356,0.306151,497.223541,-0.813210,93.668831,inf
61,2,0,17,21,0.100000,3.858786,6.753645,5.581192,714.515501,-1.522463,92.676768,inf
61,3,0,9,31,4.406993,2.494411,9.849433,9.939012,558.422633,-3.249201,83.333333,inf
61,4,0,17,22,6.929567,0.100000,2.863039,10.000000,56.087782,-13.584046,83.333333,inf
61,5,0,17,22,6.138222,2.116839,0.224913,8.255944,56.087782,-13.584046,83.333333,inf
61,6,0,17,23,4.967749,1.233161,1.808765,9.351245,222.650073,-6.153254,83.333333,0.921938
61,7,0,18,23,4.307048,0.995844,0.100000,9.538526,197.487325,-2.294703,89.204545,0.575605
61,8,0,14,21,9.147709,6.267278,7.648607,4.771297,76.383077,-12.601562,83.333333,0.568063
61,9,0,14,22,9.359616,7.544176,7.348502,4.949454,76.383077,-12.601562,83.333333,0.535748
61,10,0,13,23,0.126778,3.276002,7.780009,0.102275,497.223541,-0.813210,93.668831,0.417014
61,11,0,17,21,0.366235,3.019935,5.917934,10.000000,679.743913,-1.986350,92.121212,0.305805
61,12,0,18,23,4.340407,1.117242,0.100000,9.992300,197.487325,-2.294703,89.204545,0.282199
61,13,0,17,23,4.958108,1.020593,2.368361,9.382674,222.650073,-6.153254,83.333333,0.246944
61,14,0,10,32,4.847279,2.093328,9.694936,10.000000,547.500792,-3.487628,83.333333,0.211291
61,15,0,14,22,9.444798,7.558002,7.097432,4.913500,76.383077,-12.601562,83.333333,0.183929
61,16,0,18,23,4.307048,0.995844,0.100000,9.538526,197.487325,-2.294703,89.204545,0.183929
61,17,0,18,22,0.220593,2.772097,7.783780,6.990132,694.873792,-1.593394,92.329545,0.081309
61,18,0,14,21,9.195832,6.284777,7.248491,5.009956,76.383077,-12.601562,83.333333,0.076932
61,19,0,13,22,0.272292,5.227990,8.414049,0.983836,536.114638,-0.915180,93.531469,0.074810
61,20,0,20,47,9.071377,5.443005,7.153792,6.350683,604.209216,-2.391027,83.333333,0.068682
61,21,0,19,48,8.897347,4.627358,6.199892,5.157531,644.053319,-2.232425,83.333333,0.067432
61,22,0,9,31,4.436685,1.935578,9.898000,10.000000,558.422633,-3.249201,83.333333,0.067198
61,23,0,13,23,0.100062,5.261474,8.155854,0.458441,497.223541,-0.813210,93.668831,0.059067
61,24,0,19,47,9.729252,4.357556,5.561018,5.288749,618.105907,-1.704306,92.329545,0.057255
61,25,0,9,31,4.278612,2.225539,9.775374,10.000000,558.422633,-3.249201,83.333333,0.053354
61,26,0,14,33,0.220836,7.594157,7.072817,1.179722,581.259746,-1.103830,93.181818,0.052241
61,27,0,18,33,3.853108,5.753969,9.080521,3.271116,675.765340,-1.336854,92.954545,0.048246
61,28,0,17,21,0.397253,3.113682,5.909579,10.000000,679.743913,-1.986350,92.121212,0.048119
61,29,0,14,47,2.047163,6.683453,7.687475,2.235540,605.186669,-1.194312,93.073593,0.040643
61,30,0,14,33,0.217057,7.910046,7.107740,1.223926,581.259746,-1.103830,93.181818,0.038712
61,31,0,18,23,4.361711,1.146252,0.100000,9.992618,197.487325,-2.294703,89.204545,0.038216
61,32,0,17,22,6.327717,2.135675,0.100000,8.387973,56.087782,-13.584046,83.333333,0.030824
61,33,0,17,21,0.428748,4.041046,9.231086,5.116719,714.515501,-1.522463,92.676768,0.029851
61,34,0,14,25,1.198084,4.952201,8.136509,1.541230,617.068644,-1.055399,93.371212,0.027911
61,35,0,18,33,3.988851,5.768598,9.273351,3.184344,675.765340,-1.336854,92.954545,0.027757
61,36,0,14,23,0.100000,3.880683,6.701500,1.181805,629.870762,-1.028226,93.454545,0.027438
61,37,0,14,28,0.441859,4.609818,7.821861,1.245716,599.143031,-1.078409,93.280632,0.027161
