Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
91,0,0,10,31,4.619089,1.866481,10.000000,9.681974,568.282583,-3.048715,83.333333,inf
91,1,0,13,23,0.100000,5.207592,7.406213,0.229220,497.223541,-0.813210,93.668831,inf
91,2,0,13,23,0.100068,3.315043,7.610323,0.100000,497.223541,-0.813210,93.668831,inf
91,3,0,18,22,5.110715,1.353118,3.511636,9.076146,56.087782,-13.584046,83.333333,inf
91,4,0,18,22,5.946657,1.476309,2.441981,9.310398,56.087782,-13.584046,83.333333,inf
91,5,0,19,23,0.158898,2.984465,8.535917,5.265427,763.677929,-1.453962,92.822967,inf
91,6,0,18,23,4.324863,1.472408,0.100000,10.000000,197.487325,-2.294703,89.204545,0.739213
91,7,0,17,24,4.990434,0.807556,3.161329,9.460219,243.564657,-2.093721,89.898990,0.689508
91,8,0,10,32,4.628598,1.046415,10.000000,10.000000,547.500792,-3.487628,83.333333,0.568063
91,9,0,17,23,4.967270,0.905091,3.396908,9.432610,222.650073,-6.153254,83.333333,0.540486
91,10,0,14,21,9.027056,7.065788,5.188187,5.404100,76.383077,-12.601562,83.333333,0.533607
91,11,0,13,23,0.100463,6.150103,7.525218,0.110380,497.223541,-0.813210,93.668831,0.358483
91,12,0,17,23,4.967270,0.905091,3.396908,9.432610,222.650073,-6.153254,83.333333,0.238285
91,13,0,18,22,0.105915,2.581311,6.382021,8.348065,698.488811,-1.734379,92.121212,0.215009
91,14,0,8,33,4.363269,2.545972,9.988837,8.593650,547.500792,-3.487628,83.333333,0.211113
91,15,0,14,21,8.830888,7.041368,5.183730,5.326523,76.383077,-12.601562,83.333333,0.171150
91,16,0,14,21,8.912973,6.670752,5.423608,5.164789,76.383077,-12.601562,83.333333,0.076932
91,17,0,19,48,10.000000,3.789027,6.732717,7.564500,577.702658,-2.540658,83.333333,0.069839
91,18,0,18,23,4.361403,0.807407,0.100000,9.488180,197.487325,-2.294703,89.204545,0.067190
91,19,0,13,22,0.390229,6.798699,8.065945,0.927960,536.114638,-0.915180,93.531469,0.055479
91,20,0,13,23,0.100000,3.793748,7.651012,0.100000,497.223541,-0.813210,93.668831,0.054963
91,21,0,18,23,0.100000,2.410223,7.949987,5.286158,750.935084,-1.481116,92.822967,0.053596
91,22,0,17,21,0.100000,4.450758,8.629686,5.067088,714.515501,-1.522463,92.676768,0.051470
91,23,0,18,22,0.207931,2.872195,6.959947,6.950076,687.674269,-1.610480,92.329545,0.044032
91,24,0,18,23,4.340939,1.058214,0.100000,9.916156,197.487325,-2.294703,89.204545,0.043104
91,25,0,17,21,0.124097,2.919840,5.985822,10.000000,679.743913,-1.986350,92.121212,0.039772
91,26,0,18,22,0.220013,2.729497,7.781344,6.971223,694.873792,-1.593394,92.329545,0.034855
91,27,0,18,22,0.100000,2.722369,6.826998,6.916733,663.427725,-1.613830,92.329545,0.034465
91,28,0,17,21,0.100000,4.446451,8.641269,5.046174,714.515501,-1.522463,92.676768,0.033595
91,29,0,9,32,5.113572,2.498277,9.817719,8.670319,558.422633,-3.249201,83.333333,0.032604
91,30,0,20,48,8.483668,4.775920,8.689805,5.135255,644.053319,-2.232425,83.333333,0.032257
91,31,0,20,48,8.738041,4.777257,8.690130,5.137823,644.053319,-2.232425,83.333333,0.030904
91,32,0,18,22,0.106446,2.488482,6.393820,8.255244,698.488811,-1.734379,92.121212,0.030045
91,33,0,10,31,4.740460,1.039734,10.000000,9.913417,568.282583,-3.048715,83.333333,0.029012
91,34,0,18,22,5.952813,0.988583,3.232132,9.397325,56.087782,-13.584046,83.333333,0.028682
91,35,0,15,25,0.723776,6.434517,7.731373,1.221122,617.068644,-1.055399,93.371212,0.027358
