Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
141,0,0,19,47,9.839845,6.091754,6.995172,9.377470,603.672048,-2.656403,83.333333,inf
141,1,0,20,23,0.100000,2.554075,5.571590,8.423792,770.111793,-1.167980,87.954545,inf
141,2,0,18,23,6.152879,1.813153,2.752598,6.703658,56.087782,-13.584046,83.333333,inf
141,3,0,18,23,6.181416,1.733092,2.683944,7.860807,56.087782,-13.584046,83.333333,inf
141,4,0,13,23,0.100007,5.685308,9.086944,0.635882,497.223541,-0.813210,93.668831,inf
141,5,0,13,23,0.100000,4.624403,9.339020,0.383830,497.223541,-0.813210,93.668831,inf
141,6,0,14,21,8.503502,7.139418,6.094235,6.286559,76.383077,-12.601562,83.333333,0.674533
141,7,0,17,24,4.991900,1.137995,2.663124,10.000000,243.564657,-2.093721,89.898990,0.581122
141,8,0,17,23,4.989076,0.806396,4.426194,10.000000,222.650073,-6.153254,83.333333,0.540165
141,9,0,20,23,0.100916,2.281438,5.426363,8.488455,770.111793,-1.167980,87.954545,0.458484
141,10,0,17,23,4.985001,0.806563,3.163476,10.000000,222.650073,-6.153254,83.333333,0.447120
141,11,0,13,23,0.100000,4.028784,8.593507,0.384708,497.223541,-0.813210,93.668831,0.355253
141,12,0,17,23,4.989076,0.688052,4.426194,10.000000,222.650073,-6.153254,83.333333,0.238019
141,13,0,18,22,0.100938,2.013376,5.857104,8.327053,701.809568,-1.774608,92.121212,0.224466
141,14,0,10,31,3.907255,1.398001,9.679858,10.000000,547.500792,-3.487628,83.333333,0.208728
141,15,0,18,23,4.411159,1.010066,0.100000,10.000000,197.487325,-2.294703,89.204545,0.174485
141,16,0,18,23,4.372851,0.850043,0.100000,9.917443,197.487325,-2.294703,89.204545,0.120942
141,17,0,18,23,4.411159,1.010066,0.100000,10.000000,197.487325,-2.294703,89.204545,0.109973
141,18,0,14,22,9.362409,6.971488,6.239634,6.053311,76.383077,-12.601562,83.333333,0.105356
141,19,0,17,24,4.991900,1.137995,2.663124,10.000000,243.564657,-2.093721,89.898990,0.104889
