Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
31,0,0,497.223541,-0.813210,93.668831
31,0,1,56.087782,-13.584046,83.333333
31,0,2,683.613327,-1.522720,92.676768
31,0,3,56.087782,-13.584046,83.333333
31,0,4,532.599895,-3.152076,83.333333
31,0,5,497.223541,-0.813210,93.668831
31,0,6,76.383077,-12.601562,83.333333
31,0,7,151.393622,-4.724263,83.333333
31,0,8,200.610511,-1.985696,89.204545
31,0,9,76.383077,-12.601562,83.333333
31,0,10,200.610511,-1.985696,89.204545
31,0,11,497.223541,-0.813210,93.668831
31,0,12,578.292491,-1.918757,91.883117
31,0,13,200.610511,-1.985696,89.204545
31,0,14,151.393622,-4.724263,83.333333
31,0,15,76.383077,-12.601562,83.333333
31,0,16,180.037902,-4.243248,83.333333
31,0,17,185.785994,-3.954724,83.333333
31,0,18,56.087782,-13.584046,83.333333
31,0,19,651.024034,-1.542108,92.329545
31,0,20,604.209216,-2.391027,83.333333
31,0,21,526.686584,-3.269835,83.333333
31,0,22,526.686584,-3.269835,83.333333
31,0,23,537.257338,-3.061633,83.333333
31,0,24,665.531162,-1.870365,92.121212
31,0,25,683.613327,-1.522720,92.676768
31,0,26,497.223541,-0.813210,93.668831
31,0,27,567.041051,-1.969276,91.883117
31,0,28,581.259746,-1.103830,93.181818
31,0,29,644.053319,-2.232425,83.333333
31,0,30,618.105907,-1.704306,92.329545
31,0,31,629.870762,-1.028226,93.454545
31,0,32,56.087782,-13.584046,83.333333
31,0,33,676.995075,-1.828036,92.121212
31,0,34,180.037902,-4.243248,83.333333
31,0,35,185.785994,-3.954724,83.333333
31,0,36,618.105907,-1.704306,92.329545
31,0,37,552.947937,-0.880215,93.602694
31,0,38,644.053319,-2.232425,83.333333
31,0,39,617.068644,-1.055399,93.371212
31,0,40,599.143031,-1.078409,93.280632
31,0,41,629.870762,-1.028226,93.454545
31,0,42,675.765340,-1.336854,92.954545
31,0,43,683.613327,-1.522720,92.676768
31,0,44,675.765340,-1.336854,92.954545
31,0,45,542.116910,-0.908591,93.531469
31,0,46,200.610511,-1.985696,89.204545
31,0,47,552.947937,-0.880215,93.602694
31,0,48,605.186669,-1.194312,93.073593
31,0,49,605.186669,-1.194312,93.073593
31,0,50,532.599895,-3.152076,83.333333
31,0,51,567.041051,-1.969276,91.883117
31,0,52,675.765340,-1.336854,92.954545
31,0,53,665.531162,-1.870365,92.121212
31,0,54,581.259746,-1.103830,93.181818
31,0,55,532.599895,-3.152076,83.333333
31,0,56,537.257338,-3.061633,83.333333
31,0,57,604.209216,-2.391027,83.333333
31,0,58,545.813086,-0.901941,93.531469
31,0,59,618.105907,-1.704306,92.329545
31,0,60,675.765340,-1.336854,92.954545
31,0,61,605.186669,-1.194312,93.073593
