Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
91,0,0,568.282583,-3.048715,83.333333
91,0,1,497.223541,-0.813210,93.668831
91,0,2,497.223541,-0.813210,93.668831
91,0,3,56.087782,-13.584046,83.333333
91,0,4,56.087782,-13.584046,83.333333
91,0,5,763.677929,-1.453962,92.822967
91,0,6,197.487325,-2.294703,89.204545
91,0,7,243.564657,-2.093721,89.898990
91,0,8,547.500792,-3.487628,83.333333
91,0,9,222.650073,-6.153254,83.333333
91,0,10,76.383077,-12.601562,83.333333
91,0,11,497.223541,-0.813210,93.668831
91,0,12,222.650073,-6.153254,83.333333
91,0,13,698.488811,-1.734379,92.121212
91,0,14,547.500792,-3.487628,83.333333
91,0,15,76.383077,-12.601562,83.333333
91,0,16,76.383077,-12.601562,83.333333
91,0,17,577.702658,-2.540658,83.333333
91,0,18,197.487325,-2.294703,89.204545
91,0,19,536.114638,-0.915180,93.531469
91,0,20,497.223541,-0.813210,93.668831
91,0,21,750.935084,-1.481116,92.822967
91,0,22,714.515501,-1.522463,92.676768
91,0,23,687.674269,-1.610480,92.329545
91,0,24,197.487325,-2.294703,89.204545
91,0,25,679.743913,-1.986350,92.121212
91,0,26,694.873792,-1.593394,92.329545
91,0,27,663.427725,-1.613830,92.329545
91,0,28,714.515501,-1.522463,92.676768
91,0,29,558.422633,-3.249201,83.333333
91,0,30,644.053319,-2.232425,83.333333
91,0,31,644.053319,-2.232425,83.333333
91,0,32,698.488811,-1.734379,92.121212
91,0,33,568.282583,-3.048715,83.333333
91,0,34,56.087782,-13.584046,83.333333
91,0,35,617.068644,-1.055399,93.371212
91,0,36,599.143031,-1.078409,93.280632
91,0,37,581.259746,-1.103830,93.181818
91,0,38,547.500792,-3.487628,83.333333
91,0,39,629.870762,-1.028226,93.454545
91,0,40,605.186669,-1.194312,93.073593
91,0,41,679.743913,-1.986350,92.121212
91,0,42,618.105907,-1.704306,92.329545
91,0,43,708.562553,-1.535634,92.676768
91,0,44,675.765340,-1.336854,92.954545
91,0,45,763.677929,-1.453962,92.822967
91,0,46,629.870762,-1.028226,93.454545
91,0,47,604.209216,-2.391027,83.333333
91,0,48,750.935084,-1.481116,92.822967
91,0,49,663.427725,-1.613830,92.329545
91,0,50,605.186669,-1.194312,93.073593
91,0,51,675.765340,-1.336854,92.954545
91,0,52,536.114638,-0.915180,93.531469
91,0,53,605.186669,-1.194312,93.073593
91,0,54,581.259746,-1.103830,93.181818
91,0,55,750.935084,-1.481116,92.822967
91,0,56,599.143031,-1.078409,93.280632
91,0,57,558.422633,-3.249201,83.333333
91,0,58,545.813086,-0.901941,93.531469
91,0,59,750.935084,-1.481116,92.822967
91,0,60,552.947937,-0.880215,93.602694
91,0,61,676.888201,-1.335793,92.954545
