Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
150,0,0,497.223541,-0.813210,93.668831
150,0,1,806.186029,-1.111225,88.311688
150,0,2,56.087782,-13.584046,83.333333
150,0,3,603.672048,-2.656403,83.333333
150,0,4,56.087782,-13.584046,83.333333
150,0,5,497.223541,-0.813210,93.668831
150,0,6,76.383077,-12.601562,83.333333
150,0,7,222.650073,-6.153254,83.333333
150,0,8,770.111793,-1.167980,87.954545
150,0,9,222.650073,-6.153254,83.333333
150,0,10,243.564657,-2.093721,89.898990
150,0,11,497.223541,-0.813210,93.668831
150,0,12,243.564657,-2.093721,89.898990
150,0,13,222.650073,-6.153254,83.333333
150,0,14,197.487325,-2.294703,89.204545
150,0,15,701.809568,-1.774608,92.121212
150,0,16,547.500792,-3.487628,83.333333
150,0,17,197.487325,-2.294703,89.204545
150,0,18,76.383077,-12.601562,83.333333
150,0,19,806.186029,-1.111225,88.311688
150,0,20,547.500792,-3.487628,83.333333
150,0,21,770.111793,-1.167980,87.954545
150,0,22,56.087782,-13.584046,83.333333
150,0,23,243.564657,-2.093721,89.898990
150,0,24,497.223541,-0.813210,93.668831
150,0,25,701.809568,-1.774608,92.121212
150,0,26,568.282583,-3.048715,83.333333
150,0,27,679.743913,-1.986350,92.121212
150,0,28,568.282583,-3.048715,83.333333
150,0,29,666.958372,-1.152329,93.181818
150,0,30,644.053319,-2.232425,83.333333
150,0,31,599.143031,-1.078409,93.280632
150,0,32,604.225537,-2.627759,83.333333
150,0,33,714.515501,-1.522463,92.676768
150,0,34,753.898721,-1.724475,92.329545
150,0,35,726.712959,-1.494195,92.676768
150,0,36,750.935084,-1.481116,92.822967
150,0,37,609.457048,-1.198033,93.073593
150,0,38,558.422633,-3.249201,83.333333
150,0,39,603.672048,-2.656403,83.333333
150,0,40,675.765340,-1.336854,92.954545
150,0,41,753.898721,-1.724475,92.329545
150,0,42,753.898721,-1.724475,92.329545
150,0,43,56.087782,-13.584046,83.333333
150,0,44,708.562553,-1.535634,92.676768
150,0,45,552.947937,-0.880215,93.602694
150,0,46,640.083243,-1.025765,93.371212
150,0,47,552.947937,-0.880215,93.602694
150,0,48,714.515501,-1.522463,92.676768
150,0,49,763.677929,-1.453962,92.822967
150,0,50,599.143031,-1.078409,93.280632
150,0,51,617.068644,-1.055399,93.371212
150,0,52,726.712959,-1.494195,92.676768
150,0,53,629.163933,-1.040350,93.371212
150,0,54,616.683006,-0.980475,93.531469
150,0,55,558.422633,-3.249201,83.333333
150,0,56,666.958372,-1.152329,93.181818
150,0,57,708.562553,-1.535634,92.676768
150,0,58,676.888201,-1.335793,92.954545
150,0,59,750.935084,-1.481116,92.822967
150,0,60,629.870762,-1.028226,93.454545
150,0,61,763.677929,-1.453962,92.822967
150,0,62,609.457048,-1.198033,93.073593
150,0,63,676.888201,-1.335793,92.954545
150,0,64,763.677929,-1.453962,92.822967
150,0,65,679.743913,-1.986350,92.121212
150,0,66,599.143031,-1.078409,93.280632
150,0,67,616.683006,-0.980475,93.531469
150,0,68,617.068644,-1.055399,93.371212
150,0,69,644.053319,-2.232425,83.333333
150,0,70,669.086490,-1.014761,93.454545
150,0,71,629.870762,-1.028226,93.454545
150,0,72,708.562553,-1.535634,92.676768
150,0,73,603.672048,-2.656403,83.333333
150,0,74,629.870762,-1.028226,93.454545
150,0,75,714.515501,-1.522463,92.676768
150,0,76,616.683006,-0.980475,93.531469
150,0,77,558.422633,-3.249201,83.333333
150,0,78,547.500792,-3.487628,83.333333
150,0,79,609.457048,-1.198033,93.073593
150,0,80,497.223541,-0.813210,93.668831
150,0,81,640.083243,-1.025765,93.371212
150,0,82,750.935084,-1.481116,92.822967
150,0,83,669.086490,-1.014761,93.454545
150,0,84,497.223541,-0.813210,93.668831
150,0,85,726.712959,-1.494195,92.676768
150,0,86,763.677929,-1.453962,92.822967
150,0,87,629.163933,-1.040350,93.371212
150,0,88,676.888201,-1.335793,92.954545
150,0,89,675.765340,-1.336854,92.954545
150,0,90,750.935084,-1.481116,92.822967
150,0,91,603.672048,-2.656403,83.333333
150,0,92,617.068644,-1.055399,93.371212
150,0,93,629.870762,-1.028226,93.454545
150,0,94,497.223541,-0.813210,93.668831
150,0,95,497.223541,-0.813210,93.668831
150,0,96,497.223541,-0.813210,93.668831
150,0,97,497.223541,-0.813210,93.668831
150,0,98,497.223541,-0.813210,93.668831
150,0,99,497.223541,-0.813210,93.668831
150,0,100,497.223541,-0.813210,93.668831
150,0,101,497.223541,-0.813210,93.668831
150,0,102,497.223541,-0.813210,93.668831
150,0,103,497.223541,-0.813210,93.668831
150,0,104,497.223541,-0.813210,93.668831
150,0,105,497.223541,-0.813210,93.668831
150,0,106,497.223541,-0.813210,93.668831
150,0,107,497.223541,-0.813210,93.668831
150,0,108,497.223541,-0.813210,93.668831
150,0,109,497.223541,-0.813210,93.668831
150,0,110,497.223541,-0.813210,93.668831
150,0,111,497.223541,-0.813210,93.668831
150,0,112,497.223541,-0.813210,93.668831
150,0,113,497.223541,-0.813210,93.668831
150,0,114,497.223541,-0.813210,93.668831
150,0,115,497.223541,-0.813210,93.668831
150,0,116,497.223541,-0.813210,93.668831
150,0,117,497.223541,-0.813210,93.668831
150,0,118,497.223541,-0.813210,93.668831
150,0,119,497.223541,-0.813210,93.668831
150,0,120,497.223541,-0.813210,93.668831
150,0,121,497.223541,-0.813210,93.668831
150,0,122,497.223541,-0.813210,93.668831
150,0,123,497.223541,-0.813210,93.668831
150,0,124,497.223541,-0.813210,93.668831
150,0,125,497.223541,-0.813210,93.668831
150,0,126,497.223541,-0.813210,93.668831
150,0,127,497.223541,-0.813210,93.668831
150,0,128,497.223541,-0.813210,93.668831
150,0,129,497.223541,-0.813210,93.668831
150,0,130,497.223541,-0.813210,93.668831
150,0,131,497.223541,-0.813210,93.668831
150,0,132,497.223541,-0.813210,93.668831
150,0,133,497.223541,-0.813210,93.668831
150,0,134,497.223541,-0.813210,93.668831
150,0,135,497.223541,-0.813210,93.668831
150,0,136,497.223541,-0.813210,93.668831
150,0,137,497.223541,-0.813210,93.668831
150,0,138,497.223541,-0.813210,93.668831
150,0,139,497.223541,-0.813210,93.668831
150,0,140,497.223541,-0.813210,93.668831
150,0,141,497.223541,-0.813210,93.668831
150,0,142,497.223541,-0.813210,93.668831
150,0,143,497.223541,-0.813210,93.668831
150,0,144,497.223541,-0.813210,93.668831
150,0,145,497.223541,-0.813210,93.668831
150,0,146,497.223541,-0.813210,93.668831
150,0,147,497.223541,-0.813210,93.668831
150,0,148,497.223541,-0.813210,93.668831
150,0,149,497.223541,-0.813210,93.668831
150,0,150,497.223541,-0.813210,93.668831
150,0,151,497.223541,-0.813210,93.668831
150,0,152,497.223541,-0.813210,93.668831
150,0,153,497.223541,-0.813210,93.668831
150,0,154,497.223541,-0.813210,93.668831
150,0,155,497.223541,-0.813210,93.668831
150,0,156,497.223541,-0.813210,93.668831
150,0,157,497.223541,-0.813210,93.668831
150,0,158,497.223541,-0.813210,93.668831
150,0,159,497.223541,-0.813210,93.668831
150,0,160,497.223541,-0.813210,93.668831
150,0,161,558.422633,-3.249201,83.333333
150,0,162,497.223541,-0.813210,93.668831
150,0,163,497.223541,-0.813210,93.668831
150,0,164,497.223541,-0.813210,93.668831
150,0,165,558.422633,-3.249201,83.333333
150,0,166,497.223541,-0.813210,93.668831
150,0,167,497.223541,-0.813210,93.668831
150,0,168,497.223541,-0.813210,93.668831
150,0,169,497.223541,-0.813210,93.668831
150,0,170,497.223541,-0.813210,93.668831
150,0,171,497.223541,-0.813210,93.668831
150,0,172,497.223541,-0.813210,93.668831
150,0,173,497.223541,-0.813210,93.668831
150,0,174,497.223541,-0.813210,93.668831
150,0,175,497.223541,-0.813210,93.668831
150,0,176,497.223541,-0.813210,93.668831
