Generation,IndividualID,FrontRank,ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,CrowdingDistance
101,0,0,13,23,0.100000,5.023904,7.755449,0.569067,497.223541,-0.813210,93.668831,inf
101,1,0,13,23,0.100385,5.826947,6.983907,0.208199,497.223541,-0.813210,93.668831,inf
101,2,0,18,23,5.910251,1.588097,2.049184,9.402270,56.087782,-13.584046,83.333333,inf
101,3,0,19,23,0.176412,3.275814,9.594449,5.364202,763.677929,-1.453962,92.822967,inf
101,4,0,20,47,10.000000,3.926489,6.705453,8.519714,603.672048,-2.656403,83.333333,inf
101,5,0,18,23,5.985309,1.608000,1.919138,9.544356,56.087782,-13.584046,83.333333,inf
101,6,0,14,21,9.272619,7.000094,5.979684,5.435721,76.383077,-12.601562,83.333333,0.676075
101,7,0,10,32,3.589274,1.214991,9.894144,9.890365,547.500792,-3.487628,83.333333,0.586733
101,8,0,17,24,4.990434,0.759053,3.161329,9.460219,243.564657,-2.093721,89.898990,0.581899
101,9,0,18,23,4.370648,1.468839,0.129172,10.000000,197.487325,-2.294703,89.204545,0.568063
101,10,0,17,23,4.995618,1.059712,3.324432,9.451283,222.650073,-6.153254,83.333333,0.534482
101,11,0,18,23,4.340061,1.473252,0.100000,9.975710,197.487325,-2.294703,89.204545,0.245883
101,12,0,17,23,5.003128,1.108676,3.094264,9.450288,222.650073,-6.153254,83.333333,0.244289
101,13,0,18,22,0.100000,2.115230,6.211270,8.108779,698.488811,-1.734379,92.121212,0.215009
101,14,0,10,32,3.633211,1.215180,9.970509,9.865802,547.500792,-3.487628,83.333333,0.211113
101,15,0,14,21,9.194412,7.147814,5.783695,4.750576,76.383077,-12.601562,83.333333,0.105614
101,16,0,18,23,0.100000,2.630536,6.839061,6.961729,669.945585,-1.629868,92.329545,0.085710
101,17,0,17,24,4.995269,0.841623,3.252020,9.488931,243.564657,-2.093721,89.898990,0.078051
101,18,0,18,22,5.580920,1.289989,3.339600,9.882073,56.087782,-13.584046,83.333333,0.076932
101,19,0,18,23,0.100000,2.539944,7.953003,5.375058,750.935084,-1.481116,92.822967,0.067438
101,20,0,13,22,0.384960,6.781658,8.135303,1.071913,536.114638,-0.915180,93.531469,0.063815
101,21,0,13,23,0.100000,3.606864,7.864340,0.233072,497.223541,-0.813210,93.668831,0.054963
101,22,0,17,21,0.100175,4.530688,8.674056,5.478090,714.515501,-1.522463,92.676768,0.054707
101,23,0,10,31,4.619089,1.866481,10.000000,9.681974,568.282583,-3.048715,83.333333,0.049059
101,24,0,20,48,8.587652,5.148975,8.740877,5.105650,644.053319,-2.232425,83.333333,0.047453
101,25,0,13,42,3.206608,4.173563,9.471948,1.978633,605.186669,-1.194312,93.073593,0.039389
101,26,0,20,47,9.997853,3.928643,6.736009,8.247184,603.672048,-2.656403,83.333333,0.037120
101,27,0,17,28,0.322643,5.886938,6.610406,1.357677,599.143031,-1.078409,93.280632,0.036825
101,28,0,17,30,0.463264,5.780513,6.685340,1.316728,581.259746,-1.103830,93.181818,0.036825
101,29,0,18,23,4.351379,1.465641,0.100000,9.994314,197.487325,-2.294703,89.204545,0.035561
101,30,0,18,23,0.100000,2.539944,7.953003,5.375058,750.935084,-1.481116,92.822967,0.034280
101,31,0,15,22,0.108119,4.194611,8.129587,5.104119,708.562553,-1.535634,92.676768,0.033595
101,32,0,13,23,0.241297,5.299465,6.905772,1.245387,629.870762,-1.028226,93.454545,0.032921
101,33,0,8,31,5.912715,2.478801,9.846923,9.841874,558.422633,-3.249201,83.333333,0.032604
101,34,0,17,21,0.267837,3.259549,5.895705,10.000000,679.743913,-1.986350,92.121212,0.032466
101,35,0,13,23,0.247494,5.531974,7.780776,1.295309,629.870762,-1.028226,93.454545,0.030234
101,36,0,16,34,4.186665,6.081662,9.524427,3.305850,675.765340,-1.336854,92.954545,0.030126
101,37,0,18,22,0.100000,1.965714,6.309832,7.790568,698.488811,-1.734379,92.121212,0.030045
101,38,0,18,22,0.220013,2.729497,7.781344,6.971223,694.873792,-1.593394,92.329545,0.029789
101,39,0,17,24,4.990434,0.807556,3.161329,9.460219,243.564657,-2.093721,89.898990,0.029557
101,40,0,18,23,5.994687,1.603857,2.141484,9.771835,56.087782,-13.584046,83.333333,0.028682
101,41,0,20,48,9.013970,4.784109,9.582577,5.224103,644.053319,-2.232425,83.333333,0.024920
101,42,0,13,23,0.397589,5.261549,7.915497,3.192150,676.888201,-1.335793,92.954545,0.024184
101,43,0,20,48,8.360282,4.765967,5.668237,5.208241,618.105907,-1.704306,92.329545,0.022455
101,44,0,20,47,9.561863,3.925685,6.939142,8.661144,603.672048,-2.656403,83.333333,0.021539
101,45,0,19,49,8.467056,3.361363,6.473170,6.644788,604.209216,-2.391027,83.333333,0.021539
101,46,0,19,23,0.169611,1.357629,9.567080,5.351035,763.677929,-1.453962,92.822967,0.020135
101,47,0,17,21,0.349860,2.917564,5.992231,10.000000,679.743913,-1.986350,92.121212,0.019730
101,48,0,15,22,0.100000,3.791691,8.267716,5.064489,708.562553,-1.535634,92.676768,0.018668
101,49,0,14,32,0.201047,5.198014,8.278812,1.421593,581.259746,-1.103830,93.181818,0.018340
101,50,0,17,30,0.463505,5.820265,6.632485,1.365826,581.259746,-1.103830,93.181818,0.017556
101,51,0,15,25,0.100000,7.287505,7.694408,1.272455,617.068644,-1.055399,93.371212,0.016792
101,52,0,13,23,0.100000,4.264617,9.460785,0.900156,552.947937,-0.880215,93.602694,0.015798
101,53,0,10,31,4.684665,1.836852,10.000000,10.000000,568.282583,-3.048715,83.333333,0.015699
101,54,0,8,31,5.395483,3.848074,9.997559,9.553066,558.422633,-3.249201,83.333333,0.015699
101,55,0,10,31,4.885465,1.418640,10.000000,9.832602,568.282583,-3.048715,83.333333,0.013935
101,56,0,13,23,0.100000,4.764593,8.390227,0.908251,552.947937,-0.880215,93.602694,0.012984
101,57,0,18,22,0.203763,2.763555,6.886491,6.998294,687.674269,-1.610480,92.329545,0.012545
101,58,0,13,25,1.326079,8.998909,7.298115,1.459367,617.068644,-1.055399,93.371212,0.012358
101,59,0,18,22,0.100000,3.440132,7.546034,7.856181,705.787182,-1.716019,92.121212,0.011752
101,60,0,14,23,0.116957,3.796966,8.575197,0.898271,545.813086,-0.901941,93.531469,0.011529
101,61,0,18,22,0.219564,2.758146,7.775402,7.002818,694.873792,-1.593394,92.329545,0.011513
