Generation,FrontIndex,IndividualIndex,ROI,Risk,WinRate
71,0,0,113.411431,-1.274007,92.121212
71,0,1,800.005696,-0.361924,67.530222
71,0,2,20.472535,-28.271344,83.333333
71,0,3,800.005696,-0.361924,67.530222
71,0,4,20.472535,-28.271344,83.333333
71,0,5,713.720273,-0.289158,74.842299
71,0,6,420.064421,-0.362592,69.231543
71,0,7,30.117292,-17.088960,83.333333
71,0,8,20.661263,-28.217172,83.333333
71,0,9,128.317864,-0.659105,87.729286
71,0,10,678.183995,-0.306140,75.735186
71,0,11,30.117292,-17.088960,83.333333
71,0,12,42.865535,-1.810175,83.333333
71,0,13,32.666223,-8.491379,83.333333
71,0,14,772.979616,-0.352763,73.991654
71,0,15,518.496784,-0.389402,68.803775
71,0,16,678.183995,-0.306140,75.735186
71,0,17,42.865535,-1.810175,83.333333
71,0,18,122.502809,-0.684957,87.145216
71,0,19,32.823395,-8.057343,83.333333
71,0,20,35.575696,-4.066761,83.333333
71,0,21,772.979616,-0.352763,73.991654
71,0,22,518.496784,-0.389402,68.803775
71,0,23,485.853722,-0.397743,69.074412
71,0,24,109.791744,-1.386036,89.898990
71,0,25,713.720273,-0.289158,74.842299
71,0,26,678.183995,-0.306140,75.735186
71,0,27,106.671504,-1.334155,90.454545
71,0,28,44.976958,-1.403683,83.333333
71,0,29,127.042495,-0.639736,88.014072
71,0,30,485.853722,-0.397743,69.074412
71,0,31,109.142933,-1.311155,91.883117
71,0,32,106.671504,-1.334155,90.454545
71,0,33,42.715615,-3.107068,83.333333
71,0,34,39.918487,-3.910064,83.333333
71,0,35,109.791744,-1.386036,89.898990
71,0,36,106.671504,-1.334155,90.454545
71,0,37,41.158864,-3.389804,83.333333
71,0,38,32.666223,-8.491379,83.333333
71,0,39,44.976958,-1.403683,83.333333
71,0,40,121.740711,-0.660408,87.337884
71,0,41,128.317864,-0.659105,87.729286
71,0,42,32.823395,-8.057343,83.333333
71,0,43,42.865535,-1.810175,83.333333
71,0,44,127.042495,-0.639736,88.014072
71,0,45,20.661263,-28.217172,83.333333
71,0,46,42.715615,-3.107068,83.333333
71,0,47,128.317864,-0.659105,87.729286
71,0,48,127.042495,-0.639736,88.014072
71,0,49,109.142933,-1.311155,91.883117
71,0,50,35.575696,-4.066761,83.333333
71,0,51,121.740711,-0.660408,87.337884
71,0,52,41.158864,-3.389804,83.333333
71,0,53,121.740711,-0.660408,87.337884
71,0,54,122.502809,-0.684957,87.145216
71,0,55,122.502809,-0.684957,87.145216
71,0,56,109.142933,-1.311155,91.883117
71,0,57,106.671504,-1.334155,90.454545
71,0,58,20.661263,-28.217172,83.333333
71,0,59,106.671504,-1.334155,90.454545
71,0,60,128.317864,-0.659105,87.729286
71,0,61,41.158864,-3.389804,83.333333
71,0,62,128.317864,-0.659105,87.729286
71,0,63,32.666223,-8.491379,83.333333
71,0,64,42.865535,-1.810175,83.333333
71,0,65,128.317864,-0.659105,87.729286
71,0,66,127.042495,-0.639736,88.014072
71,0,67,42.865535,-1.810175,83.333333
71,0,68,42.865535,-1.810175,83.333333
71,0,69,127.042495,-0.639736,88.014072
71,0,70,42.865535,-1.810175,83.333333
71,0,71,128.317864,-0.659105,87.729286
71,0,72,127.042495,-0.639736,88.014072
71,0,73,128.317864,-0.659105,87.729286
71,0,74,128.317864,-0.659105,87.729286
71,0,75,128.317864,-0.659105,87.729286
71,0,76,127.042495,-0.639736,88.014072
71,0,77,127.042495,-0.639736,88.014072
71,0,78,128.317864,-0.659105,87.729286
