ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
25,36,8.84213,9.99831,7.54363,1.39033,101.832,-0.624402,86.2004,26,0,0.5,0.5
25,36,8.87921,9.99477,7.25678,2.22149,96.1946,-0.671131,85.0911,22,0,0.494257,0.494257
25,31,7.20599,8.90495,8.69679,1.29287,42.5386,-1.74582,83.3333,7,0,0.44525,0.44525
22,30,7.60839,9.99663,8.10364,1.85451,86.7324,-0.92849,91.5752,21,0,0.47649,0.47649
28,61,7.95635,3.67282,7.52017,6.64028,974.46,-0.366114,68.0456,4,0,0.487617,0.487617
28,61,8.01014,4.53111,7.5828,7.19081,873.325,-0.368513,67.6376,4,0,0.492121,0.492121
27,52,7.52762,9.95588,10,0.855102,307.085,-0.222484,74.0266,21,0,0.487484,0.487484
25,37,8.9452,9.99573,7.77196,1.207,114.463,-0.541995,83.8015,27,0,0.498612,0.498612
24,31,8.7016,9.9989,8.37645,3.3064,31.7278,-4.10749,83.3333,8,0,0.321824,0.321824
24,31,8.6783,9.99889,8.37512,3.42101,26.8642,-5.87739,83.3333,7,0,0.438597,0.438597
25,36,8.88177,9.99532,7.18572,2.23849,95.9362,-0.6481,85.4021,22,0,0.494257,0.494257
22,30,7.62695,9.9973,8.10819,0.96553,88.667,-0.829908,92.0033,21,0,0.47649,0.47649
25,36,8.88203,9.99556,7.19499,0.818806,108.929,-0.614589,87.0649,27,0,0.498156,0.498156
25,31,7.22559,9.97289,8.54399,1.10201,46.7665,-1.48066,83.3333,7,0,0.441467,0.441467
25,31,9.31299,10,8.48983,1.08959,15.814,-8.30218,83.3333,4,0,0.241264,0.241264
25,36,8.8172,9.99959,7.48363,0.822284,109.233,-0.621733,86.8718,27,0,0.5,0.5
25,37,8.95719,9.99626,7.80155,1.16307,110.968,-0.545696,83.4242,27,0,0.498612,0.498612
27,52,9.56747,9.96988,9.94495,0.909716,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.56122,9.97006,9.91477,0.880411,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.56911,9.97672,9.93067,0.90878,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.56158,9.97133,9.88314,0.907344,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.62119,9.76584,9.8887,0.256321,132.175,-0.232228,77.2387,20,0,0.5,0.5
27,52,9.64238,9.7738,9.88866,0.503088,130.071,-0.234644,76.9443,20,0,0.5,0.5
27,52,9.64085,9.77265,9.96564,0.274126,132.175,-0.232228,77.2387,20,0,0.5,0.5
27,52,9.56906,9.96969,9.93051,0.909002,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.56078,10,9.93234,0.872496,147.127,-0.237185,74.3701,22,0,0.5,0.5
27,52,9.57267,9.97026,9.93574,0.912688,147.127,-0.237185,74.3701,22,0,0.5,0.5
