ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
27,30,3.96962,2.9183,9.74752,10,32.566,-0.666719,76.7907,19,1568,0.482023,1568.48
27,30,3.18717,4.34239,8.11082,9.99534,-8.11886,0.124428,38.4875,0,4184,0.471173,4184.47
27,31,3.56607,4.08338,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,2.88287,3.79581,9.96744,10,118.666,-0.433336,73.6827,35,126,0.488457,126.488
28,38,3.27516,4.65274,10,10,168.118,-0.212158,60.1734,14,1793,0.485589,1793.49
27,32,2.97177,4.75986,9.09589,9.45291,77.3573,-0.242492,62.5042,14,3669,0.492314,3669.49
27,32,2.97239,4.71366,7.38961,9.42619,163.188,-0.350577,62.275,16,1590,0.493822,1590.49
27,32,2.97796,4.68806,8.12271,9.45662,206.805,-0.44399,67.5658,37,1166,0.498505,1166.5
27,31,3.55859,4.26119,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,32,3.00929,4.70389,8.34748,9.42427,159.588,-0.409163,66.0355,25,1397,0.494834,1397.49
30,41,3.9382,6.54881,6.84866,0.880343,239.456,-0.212301,71.4922,20,179,0.486374,179.486
29,41,4.31851,4.97675,7.00228,0.1,193.337,-0.161944,70.6446,15,366,0.486374,366.486
27,31,4.04147,4.27098,10,10,12.4599,-0.360333,67.0423,8,3339,0.487096,3339.49
27,30,2.20005,4.34309,8.05293,9.99334,189.402,-0.567833,72.0376,47,147,0.498459,147.498
27,31,3.55773,4.40426,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,30,2.97239,4.71134,8.31499,9.42724,25.1575,-0.412146,67.9498,12,2021,0.5,2021.5
26,31,3.57057,4.25917,10,10,118.398,-0.39164,71.4578,28,409,0.491162,409.491
27,31,3.59795,4.23853,9.92052,9.77291,42.7553,-0.544762,72.9761,18,1568,0.492902,1568.49
26,31,3.55857,4.25105,10,9.26786,98.5865,-0.35578,70.7873,23,587,0.493583,587.494
27,35,3.63046,4.27247,10,10,22.6781,-0.112963,56.4811,8,4094,0.492629,4094.49
27,31,3.55859,4.26119,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,3.58159,4.27876,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,39,3.58959,4.27219,10,9.9949,61.1305,-0.135892,56.4719,9,3926,0.492629,3926.49
30,37,3.55432,4.65274,10,10,302.07,-0.45482,71.9248,54,0,0.486456,0.486456
27,31,4.25021,4.22231,10,9.97656,-4.20728,0.0389662,40.6474,1,4183,0.478888,4183.48
28,37,3.55472,4.64577,10,10,397.92,-0.351622,66.4265,27,0,0.5,0.5
27,32,2.96748,4.73595,8.22338,9.42446,217.91,-0.446134,67.6398,38,1014,0.498505,1014.5
27,31,3.5657,4.11227,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,32,2.9734,4.67678,8.26233,9.4219,165.592,-0.380409,65.0579,25,1484,0.49722,1484.5
27,31,3.16966,4.1618,9.6048,9.28111,98.4622,-0.513687,72.632,30,168,0.487706,168.488
27,32,2.97239,3.8518,8.31499,9.86402,198.962,-0.411694,65.7361,30,1203,0.493509,1203.49
27,32,3.48918,4.61155,8.38534,9.40605,32.4888,-0.195956,59.4902,10,3994,0.492028,3994.49
29,31,3.17328,3.48028,9.99981,9.82643,-13.9949,-0,4.54545,0,4183,0.488761,4183.49
27,30,3.61042,4.80111,10,9.09241,21.1439,-0.542124,74.6544,10,1600,0.494601,1600.49
27,31,3.57005,4.27131,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
24,30,3.56955,4.25002,10,10,84.8553,-0.24516,61.2341,14,2407,0.493349,2407.49
29,41,3.80559,4.99467,6.54849,0.59,76.2942,-0.105014,66.2712,9,3518,0.485084,3518.49
26,31,3.46771,4.07815,10,9.96375,74.8566,-0.282537,67.1607,17,3355,0.485423,3355.49
27,32,2.94409,6.00446,8.43043,9.43618,151.22,-0.348013,64.3409,21,1615,0.496463,1615.5
30,31,3.1689,3.46449,10,9.85647,0,-0,0,0,4183,0.488761,4183.49
27,32,2.97176,4.69854,8.40201,9.45436,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,32,2.98873,4.71101,8.31908,9.44629,215.512,-0.458119,67.842,38,0,0.498716,0.498716
27,32,2.97239,4.71134,8.31499,9.42724,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,31,2.86814,3.83486,9.94858,9.99625,150.058,-0.478781,75.1968,41,0,0.487708,0.487708
27,31,3.60545,4.62657,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,3.60336,4.22301,10,9.97608,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,3.57085,4.17099,10,9.87624,75.4114,-1.02806,86.2033,29,1287,0.489633,1287.49
29,41,3.96959,4.97402,6.86557,0.903179,743.656,-0.300874,75.3612,30,95,0.4825,95.4825
27,32,2.76458,4.76133,8.40558,9.58518,135.533,-0.318657,63.2243,19,1805,0.492036,1805.49
28,37,3.55432,4.65274,10,10,397.92,-0.351622,66.4265,27,0,0.5,0.5
27,41,3.15899,3.41534,10,9.83824,43.187,-0.110354,55.2657,8,3984,0.493598,3984.49
27,30,2.98718,4.77482,8.38689,9.60986,25.1575,-0.412146,67.9498,12,2021,0.5,2021.5
27,30,2.22871,4.33802,8.36824,10,193.568,-0.573599,72.1188,49,0,0.5,0.5
27,32,2.96889,4.71191,8.14305,9.43622,225.7,-0.457481,67.8804,40,0,0.5,0.5
29,41,3.96278,4.95149,6.83579,0.840679,836.686,-0.311669,75.793,31,64,0.493922,64.4939
27,34,4.49403,4.26119,10,10,37.1361,-0.203777,62.526,11,3876,0.492263,3876.49
26,31,4.32741,3.82346,10,9.26611,98.1636,-0.722804,80.4546,35,123,0.482628,123.483
26,31,3.28516,3.4613,9.95078,10,110.271,-0.336347,69.1615,23,587,0.491892,587.492
27,30,3.5701,4.27087,9.12989,10,0.289568,-0.0647795,51.6382,6,4177,0.484949,4177.48
27,30,2.25495,4.33089,8.11663,9.95378,106.368,-0.392484,67.9106,24,532,0.49176,532.492
27,31,3.60698,4.19996,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
29,41,3.86513,4.9687,6.46889,0.54862,324.991,-0.212276,70.7988,20,125,0.485589,125.486
27,31,3.60336,4.22301,10,9.97608,81.6987,-1.07018,86.5043,33,0,0.5,0.5
28,37,3.55432,5.34829,10,7.91296,290.951,-0.285806,66.8759,23,179,0.479633,179.48
27,31,3.56982,4.27108,9.99974,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,32,3.52401,4.28158,10,9.85654,40.6497,-0.217447,62.833,12,3824,0.492314,3824.49
27,32,2.20145,4.70741,8.27295,9.37382,19.9932,-0.0997801,53.2005,7,4148,0.491308,4148.49
28,32,2.95061,4.71847,8.18606,9.40319,94.4969,-0.421401,66.3245,21,1746,0.491427,1746.49
27,31,2.98774,4.79106,8.49958,9.46206,82.3105,-0.365267,68.4205,21,652,0.492565,652.493
27,32,2.79863,4.75854,8.19672,9.45398,182.68,-0.38107,65.7764,29,1397,0.496842,1397.5
26,30,2.24374,5.3345,8.11335,9.9935,66.1135,-0.209223,57.0583,12,3885,0.486409,3885.49
29,41,3.9404,5.46719,6.59152,1.30373,431.551,-0.238204,70.4558,20,125,0.47798,125.478
27,32,2.97586,4.73007,8.37248,9.40224,139.1,-0.354532,64.4324,21,1682,0.497773,1682.5
23,31,3.1692,3.48069,10,8.82685,-48.0445,0.0511552,48.0818,0,4183,0.471173,4183.47
27,32,2.97186,4.6983,8.40882,9.61261,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,32,2.99364,4.69987,8.35385,9.41864,169.434,-0.390498,65.2396,28,1427,0.496842,1427.5
30,30,2.2188,4.34053,8.03402,10,0,-0,0,0,4183,0.488761,4183.49
27,31,3.55859,4.26119,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,3.6854,4.64747,9.96888,10,60.6297,-0.939302,84.1875,25,1316,0.478168,1316.48
27,32,2.96834,4.70624,8.21006,9.42473,217.91,-0.446134,67.6398,38,1014,0.498505,1014.5
27,32,2.97242,5.27641,8.3177,9.42721,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,32,2.88658,4.70539,8.19861,9.40134,97.475,-0.271288,61.4459,15,2356,0.492057,2356.49
27,32,2.96839,4.70527,8.36146,9.44105,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,31,3.57539,4.29656,9.9895,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,31,2.84181,3.91173,9.96673,10,111.89,-0.380112,71.1998,27,560,0.493691,560.494
27,31,3.55643,4.26119,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
29,41,5.03951,4.95696,6.89463,0.392425,21.5404,-0.0690364,65.6054,7,3814,0.475903,3814.48
27,32,3.20385,4.69998,8.40814,9.45581,90.6554,-0.318814,62.4397,15,2174,0.48872,2174.49
27,32,2.97103,4.72277,8.24987,9.43578,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,31,3.80566,4.22336,10,9.97613,54.6421,-0.917431,83.7172,24,1341,0.473068,1341.47
27,32,2.97154,4.69879,8.43938,9.27503,147.901,-0.361792,64.6629,22,1615,0.496463,1615.5
27,30,4.12156,4.34581,8.50134,10,20.4344,-0.589712,71.7408,10,1587,0.488297,1587.49
27,31,3.18439,3.41206,9.88074,9.83538,75.5334,-0.432168,69.9274,22,1884,0.490733,1884.49
27,32,4.88711,4.67827,8.27306,9.45147,4.76143,-0.152207,53.8466,7,4122,0.488256,4122.49
27,32,2.97239,4.71134,8.31499,9.42724,225.7,-0.457481,67.8804,40,0,0.5,0.5
27,31,3.59634,4.26871,10,10,81.6987,-1.07018,86.5043,33,0,0.5,0.5
27,30,2.96397,4.71095,8.30283,9.39666,25.1575,-0.412146,67.9498,12,2021,0.5,2021.5
30,41,4.27392,5.00065,6.72191,0.955167,128.133,-0.158031,68.0009,14,574,0.485084,574.485
28,37,3.98727,4.65374,9.97722,9.94988,168.339,-0.273027,62.9732,20,1713,0.488149,1713.49
27,30,3.5889,4.26243,10,10,23.2314,-0.563786,74.9055,13,1587,0.492902,1587.49
