ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
25,31,8.33748,1.15907,8.78683,0.785317,13.269,-23.4049,83.3333,0,0,0,0
25,31,8.30874,1.17036,8.73302,1.36441,13.269,-23.4049,83.3333,0,0,0,0
25,32,8.24891,1.17458,8.78654,1.57775,27.2325,-0.501782,82.4199,0,0,0,0
25,31,8.31278,0.907486,8.68333,1.465,13.269,-23.4049,83.3333,0,0,0,0
21,30,9.6474,1.37409,9.95673,5.65822,79.855,-3.44694,83.3333,0,0,0,0
22,30,7.58032,1.1148,10,3.83946,90.3388,-1.84893,90.4545,0,0,0,0
22,30,8.2296,1.31461,10,6.58428,76.5641,-3.65332,83.3333,0,0,0,0
22,30,7.61732,0.103536,10,5.94351,99.4617,-1.73197,89.899,0,0,0,0
25,30,8.42486,1.18951,8.3901,3.8263,-16.3484,-0,4.54545,0,0,0,0
21,30,8.17382,1.35584,9.9436,5.73209,58.5283,-0.433843,73.002,0,0,0,0
25,31,8.30075,1.1683,9.00703,2.11124,15.891,-2.59077,83.3333,0,0,0,0
22,30,7.6174,0.1,9.99978,6.00793,108.626,-1.84457,89.899,0,0,0,0
25,31,8.19476,1.18248,8.36101,1.91195,15.891,-2.59077,83.3333,0,0,0,0
25,31,8.31389,1.17747,8.90026,1.92528,13.269,-23.4049,83.3333,0,0,0,0
25,31,8.34582,1.18194,8.32617,3.79433,13.269,-23.4049,83.3333,0,0,0,0
25,31,8.30514,0.857387,8.70231,1.16674,13.269,-23.4049,83.3333,0,0,0,0
22,30,7.96075,0.450663,9.85548,2.45687,80.106,-1.26947,90.9091,0,0,0,0
25,31,8.3129,1.14032,8.72438,1.20088,13.269,-23.4049,83.3333,0,0,0,0
21,30,9.67809,1.11945,10,5.71687,67.0571,-1.87228,88.3117,0,0,0,0
22,30,7.58179,1.36573,8.49404,2.85963,107.458,-1.06063,91.9205,0,0,0,0
25,31,8.33992,1.72171,9.09357,1.25321,13.269,-23.4049,83.3333,0,0,0,0
25,31,8.33486,1.18577,8.91718,1.94167,13.269,-23.4049,83.3333,0,0,0,0
22,30,7.52437,1.37726,9.78247,3.22038,85.019,-0.7452,87.845,0,0,0,0
30,40,4.96481,1.49004,9.99508,5.60656,332.988,-0.513476,77.9903,0,0,0,0
22,30,7.64072,1.33233,10,6.52394,109.978,-2.75815,83.3333,0,0,0,0
25,33,8.31277,0.908625,8.69484,1.45438,13.3853,-0.223339,72.3835,0,0,0,0
27,57,8.83202,9.44511,7.52222,8.00268,423.907,-0.330155,65.2407,0,0,0,0
22,31,8.33807,1.7153,8.7767,1.58735,46.6465,-0.335483,75.4222,0,0,0,0
26,31,8.32328,1.20116,8.80669,1.76783,6.7029,-0,83.3333,0,0,0,0
25,31,8.29117,1.20467,9.19909,1.20444,15.891,-2.59077,83.3333,0,0,0,0
25,31,8.42003,1.172,9.1117,0.437605,1.51527,-14.6953,83.3333,0,0,0,0
