ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
25,32,6.21377,3.79068,5.98763,5.28075,49.5498,-0.54293,78.1461,17,469,0.489747,469.49
26,31,6.50896,2.14355,5.28807,6.18173,35.0117,-6.45598,83.3333,29,0,0.5,0.5
27,53,6.72199,0.1,7.04358,5.05724,79.7678,-0.124374,59.1479,8,1742,0.489116,1742.49
25,30,6.2102,3.83747,5.61101,5.34909,28.4302,-9.23677,83.3333,30,0,0.5,0.5
25,37,6.31876,3.62287,5.07843,5.00124,16.373,-0.0957498,57.0274,5,6046,0.492248,6046.49
25,30,6.20604,3.93271,4.86054,5.35153,28.4302,-9.23677,83.3333,30,0,0.5,0.5
28,31,6.72007,3.75547,5.24502,5.89351,0,-0,0,0,6185,0.5,6185.5
26,30,5.31999,3.7436,5.03668,6.17632,35.0117,-6.45598,83.3333,29,0,0.5,0.5
23,30,6.62576,4.6989,4.42265,3.76878,77.5012,-0.871666,85.1676,22,401,0.478529,401.479
23,30,5.43654,2.98208,5.76536,6.1106,23.4183,-0.155291,57.6282,8,5931,0.488507,5931.49
26,30,6.68128,4.38716,5.32423,6.54558,3.31521,-0.257467,56.4367,5,6077,0.47543,6077.48
25,30,5.96015,3.83637,5.06202,5.30781,8.37539,-0.303587,62.3289,7,5896,0.485817,5896.49
25,30,6.30222,3.6408,5.08446,4.99704,28.4302,-9.23677,83.3333,30,0,0.5,0.5
26,30,5.18848,3.66738,4.98382,6.11144,30.9174,-6.97161,83.3333,27,261,0.452927,261.453
26,30,6.13264,2.76259,4.78661,6.02757,15.814,-8.30218,83.3333,15,1410,0.5,1410.5
26,30,5.44441,3.74656,4.9852,6.12792,35.0117,-6.45598,83.3333,29,0,0.5,0.5
27,53,7.41613,0.111548,7.70057,5.06539,605.269,-0.304006,66.5159,20,1059,0.494168,1059.49
25,31,7.91382,3.92311,5.07312,6.13114,28.402,-30.6265,83.3333,32,0,0.311574,0.311574
